#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Os alimentos a base de milho podem ser consumidos. O milho é um cereal, então possui carboidratos, mas ele in natura também tem fibras, o que reduz o seu índice glicêmico. Para as preparações, opte por escolher acompanhamentos fontes de proteínas (ovos, queijos, pasta de amendoim), fibras (folhosos, sementes e farelos) e gorduras boas (azeite, abacate, coco, castanhas, queijos). Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	Os	_	
1-2	3-12	alimentos	_	
1-3	13-14	a	_	
1-4	15-19	base	_	
1-5	20-22	de	_	
1-6	23-28	milho	Food	
1-7	29-34	podem	_	
1-8	35-38	ser	_	
1-9	39-49	consumidos	_	
1-10	49-50	.	_	
1-11	51-52	O	_	
1-12	53-58	milho	Food	
1-13	59-60	é	_	
1-14	61-63	um	_	
1-15	64-70	cereal	_	
1-16	70-71	,	_	
1-17	72-77	então	_	
1-18	78-84	possui	_	
1-19	85-97	carboidratos	_	
1-20	97-98	,	_	
1-21	99-102	mas	_	
1-22	103-106	ele	_	
1-23	107-109	in	_	
1-24	110-116	natura	_	
1-25	117-123	também	_	
1-26	124-127	tem	_	
1-27	128-134	fibras	_	
1-28	134-135	,	_	
1-29	136-137	o	_	
1-30	138-141	que	_	
1-31	142-147	reduz	_	
1-32	148-149	o	_	
1-33	150-153	seu	_	
1-34	154-160	índice	_	
1-35	161-170	glicêmico	_	
1-36	170-171	.	_	
1-37	172-176	Para	_	
1-38	177-179	as	_	
1-39	180-191	preparações	_	
1-40	191-192	,	_	
1-41	193-197	opte	_	
1-42	198-201	por	_	
1-43	202-210	escolher	_	
1-44	211-226	acompanhamentos	_	
1-45	227-233	fontes	_	
1-46	234-236	de	_	
1-47	237-246	proteínas	_	
1-48	247-248	(	_	
1-49	248-252	ovos	Food	
1-50	252-253	,	_	
1-51	254-261	queijos	Food	
1-52	261-262	,	_	
1-53	263-268	pasta	Food[1]	
1-54	269-271	de	Food[1]	
1-55	272-280	amendoim	Food[1]	
1-56	280-281	)	_	
1-57	281-282	,	_	
1-58	283-289	fibras	_	
1-59	290-291	(	_	
1-60	291-299	folhosos	Food	
1-61	299-300	,	_	
1-62	301-309	sementes	Food	
1-63	310-311	e	_	
1-64	312-319	farelos	Food	
1-65	319-320	)	_	
1-66	321-322	e	_	
1-67	323-331	gorduras	_	
1-68	332-336	boas	_	
1-69	337-338	(	_	
1-70	338-344	azeite	Food	
1-71	344-345	,	_	
1-72	346-353	abacate	Food	
1-73	353-354	,	_	
1-74	355-359	coco	Food	
1-75	359-360	,	_	
1-76	361-370	castanhas	Food	
1-77	370-371	,	_	
1-78	372-379	queijos	Food	
1-79	379-380	)	_	
1-80	380-381	.	_	
1-81	382-386	Para	_	
1-82	387-390	uma	_	
1-83	391-401	orientação	_	
1-84	402-406	mais	_	
1-85	407-417	específica	_	
1-86	418-419	o	_	
1-87	420-425	ideal	_	
1-88	426-427	é	_	
1-89	428-431	que	_	
1-90	432-436	você	_	
1-91	437-439	se	NonMedicalTreatment[2]	
1-92	440-448	consulte	NonMedicalTreatment[2]	
1-93	449-452	com	NonMedicalTreatment[2]	
1-94	453-455	um	NonMedicalTreatment[2]	
1-95	456-469	nutricionista	NonMedicalTreatment[2]	
1-96	470-471	(	_	
1-97	471-474	que	_	
1-98	475-480	estão	_	
1-99	481-492	disponíveis	_	
1-100	493-506	gratuitamente	_	
1-101	507-509	no	_	
1-102	510-513	SUS	_	
1-103	513-514	)	_	
1-104	515-519	pois	_	
1-105	520-523	ele	_	
1-106	524-530	poderá	_	
1-107	531-537	montar	_	
1-108	538-541	uma	_	
1-109	542-547	dieta	_	
1-110	548-553	ideal	_	
1-111	554-558	para	_	
1-112	559-561	as	_	
1-113	562-566	suas	_	
1-114	567-579	necessidades	_	
1-115	579-580	.	_	
