#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Alterações na visão podem ter muitas causas, sendo uma delas o diabetes mal controlado. Toda pessoa com diabetes precisa passar em uma consulta com o oftalmologista (médico do olho). Portanto, é indicado que você procure o seu médico de referência, conte o que está acontecendo e ele então irá encaminhar para o oftalmologista. É gratuito pelo SUS!
1-1	0-10	Alterações	Symptom[1]	
1-2	11-13	na	Symptom[1]	
1-3	14-19	visão	Symptom[1]	
1-4	20-25	podem	_	
1-5	26-29	ter	_	
1-6	30-36	muitas	_	
1-7	37-43	causas	_	
1-8	43-44	,	_	
1-9	45-50	sendo	_	
1-10	51-54	uma	_	
1-11	55-60	delas	_	
1-12	61-62	o	_	
1-13	63-71	diabetes	_	
1-14	72-75	mal	_	
1-15	76-86	controlado	_	
1-16	86-87	.	_	
1-17	88-92	Toda	_	
1-18	93-99	pessoa	_	
1-19	100-103	com	_	
1-20	104-112	diabetes	_	
1-21	113-120	precisa	_	
1-22	121-127	passar	_	
1-23	128-130	em	_	
1-24	131-134	uma	_	
1-25	135-143	consulta	_	
1-26	144-147	com	_	
1-27	148-149	o	_	
1-28	150-164	oftalmologista	_	
1-29	165-166	(	_	
1-30	166-172	médico	_	
1-31	173-175	do	_	
1-32	176-180	olho	_	
1-33	180-181	)	_	
1-34	181-182	.	_	
1-35	183-191	Portanto	_	
1-36	191-192	,	_	
1-37	193-194	é	_	
1-38	195-203	indicado	_	
1-39	204-207	que	_	
1-40	208-212	você	_	
1-41	213-220	procure	_	
1-42	221-222	o	_	
1-43	223-226	seu	_	
1-44	227-233	médico	_	
1-45	234-236	de	_	
1-46	237-247	referência	_	
1-47	247-248	,	_	
1-48	249-254	conte	_	
1-49	255-256	o	_	
1-50	257-260	que	_	
1-51	261-265	está	_	
1-52	266-277	acontecendo	_	
1-53	278-279	e	_	
1-54	280-283	ele	_	
1-55	284-289	então	_	
1-56	290-293	irá	_	
1-57	294-304	encaminhar	_	
1-58	305-309	para	_	
1-59	310-311	o	_	
1-60	312-326	oftalmologista	_	
1-61	326-327	.	_	
1-62	328-329	É	_	
1-63	330-338	gratuito	_	
1-64	339-343	pelo	_	
1-65	344-347	SUS	_	
1-66	347-348	!	_	
