#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Quase todas as frutas podem ser consumidas pelo diabético, exceto a carambola. As frutas são fontes de vitaminas e minerais fundamentais para o bom funcionamento do organismo. O ideal é se atentar a quantidade  e que elas sejam consumidas in natura, evitando os sucos. A recomendação é de três porções de frutas ao dia. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-5	Quase	_	_	_	
1-2	6-11	todas	_	_	_	
1-3	12-14	as	_	_	_	
1-4	15-21	frutas	Food	_	_	
1-5	22-27	podem	_	_	_	
1-6	28-31	ser	_	_	_	
1-7	32-42	consumidas	_	_	_	
1-8	43-47	pelo	_	_	_	
1-9	48-57	diabético	_	_	_	
1-10	57-58	,	_	_	_	
1-11	59-65	exceto	_	_	_	
1-12	66-67	a	_	_	_	
1-13	68-77	carambola	Food	_	_	
1-14	77-78	.	_	_	_	
1-15	79-81	As	_	_	_	
1-16	82-88	frutas	Food	_	_	
1-17	89-92	são	_	_	_	
1-18	93-99	fontes	_	_	_	
1-19	100-102	de	_	_	_	
1-20	103-112	vitaminas	Food	_	_	
1-21	113-114	e	_	_	_	
1-22	115-123	minerais	Food	_	_	
1-23	124-136	fundamentais	_	_	_	
1-24	137-141	para	_	_	_	
1-25	142-143	o	_	_	_	
1-26	144-147	bom	_	_	_	
1-27	148-161	funcionamento	_	_	_	
1-28	162-164	do	_	_	_	
1-29	165-174	organismo	_	_	_	
1-30	174-175	.	_	_	_	
1-31	176-177	O	_	_	_	
1-32	178-183	ideal	_	_	_	
1-33	184-185	é	_	_	_	
1-34	186-188	se	_	_	_	
1-35	189-196	atentar	_	_	_	
1-36	197-198	a	_	_	_	
1-37	199-209	quantidade	_	_	_	
1-38	211-212	e	_	_	_	
1-39	213-216	que	_	_	_	
1-40	217-221	elas	_	_	_	
1-41	222-227	sejam	_	_	_	
1-42	228-238	consumidas	_	_	_	
1-43	239-241	in	_	_	_	
1-44	242-248	natura	_	_	_	
1-45	248-249	,	_	_	_	
1-46	250-258	evitando	_	_	_	
1-47	259-261	os	_	_	_	
1-48	262-267	sucos	Food	_	_	
1-49	267-268	.	_	_	_	
1-50	269-270	A	_	_	_	
1-51	271-283	recomendação	_	_	_	
1-52	284-285	é	_	_	_	
1-53	286-288	de	_	_	_	
1-54	289-293	três	Dose[1]	has	1-57[0_1]	
1-55	294-301	porções	Dose[1]	_	_	
1-56	302-304	de	_	_	_	
1-57	305-311	frutas	Food	_	_	
1-58	312-314	ao	_	_	_	
1-59	315-318	dia	_	_	_	
1-60	318-319	.	_	_	_	
1-61	320-324	Para	_	_	_	
1-62	325-328	uma	_	_	_	
1-63	329-339	orientação	_	_	_	
1-64	340-344	mais	_	_	_	
1-65	345-355	específica	_	_	_	
1-66	356-357	o	_	_	_	
1-67	358-363	ideal	_	_	_	
1-68	364-365	é	_	_	_	
1-69	366-369	que	_	_	_	
1-70	370-374	você	_	_	_	
1-71	375-377	se	_	_	_	
1-72	378-386	consulte	_	_	_	
1-73	387-390	com	_	_	_	
1-74	391-393	um	_	_	_	
1-75	394-407	nutricionista	_	_	_	
1-76	408-409	(	_	_	_	
1-77	409-412	que	_	_	_	
1-78	413-418	estão	_	_	_	
1-79	419-430	disponíveis	_	_	_	
1-80	431-444	gratuitamente	_	_	_	
1-81	445-447	no	_	_	_	
1-82	448-451	SUS	_	_	_	
1-83	451-452	)	_	_	_	
1-84	453-457	pois	_	_	_	
1-85	458-461	ele	_	_	_	
1-86	462-468	poderá	_	_	_	
1-87	469-475	montar	_	_	_	
1-88	476-479	uma	_	_	_	
1-89	480-485	dieta	NonMedicalTreatment[2]	_	_	
1-90	486-491	ideal	NonMedicalTreatment[2]	_	_	
1-91	492-496	para	_	_	_	
1-92	497-499	as	_	_	_	
1-93	500-504	suas	_	_	_	
1-94	505-517	necessidades	_	_	_	
1-95	517-518	.	_	_	_	
