#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode ser consumido. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	ser	_	
1-3	9-18	consumido	_	
1-4	18-19	.	_	
1-5	20-23	Não	_	
1-6	24-26	há	_	
1-7	27-34	nenhuma	_	
1-8	35-44	restrição	_	
1-9	45-47	de	_	
1-10	48-57	alimentos	_	
1-11	58-62	para	_	
1-12	63-65	os	_	
1-13	66-76	diabéticos	_	
1-14	76-77	,	_	
1-15	78-79	o	_	
1-16	80-90	importante	_	
1-17	91-92	é	_	
1-18	93-95	se	_	
1-19	96-103	atentar	_	
1-20	104-105	a	_	
1-21	106-116	quantidade	_	
1-22	117-118	(	_	
1-23	118-132	principalmente	_	
1-24	133-135	de	_	
1-25	136-148	carboidratos	Food[1]	
1-26	148-149	/	Food[1]	
1-27	149-157	açúcares	Food[1]	
1-28	157-158	)	_	
1-29	159-160	a	_	
1-30	161-164	ser	_	
1-31	165-174	consumida	_	
1-32	175-176	e	_	
1-33	177-178	a	_	
1-34	179-185	adotar	_	
1-35	186-188	de	_	
1-36	189-192	uma	_	
1-37	193-199	padrão	_	
1-38	200-209	alimentar	_	
1-39	210-218	saudável	_	
1-40	218-219	.	_	
1-41	220-224	Para	_	
1-42	225-228	uma	_	
1-43	229-239	orientação	_	
1-44	240-244	mais	_	
1-45	245-255	específica	_	
1-46	256-257	o	_	
1-47	258-263	ideal	_	
1-48	264-265	é	_	
1-49	266-269	que	_	
1-50	270-274	você	_	
1-51	275-277	se	_	
1-52	278-286	consulte	_	
1-53	287-290	com	_	
1-54	291-293	um	_	
1-55	294-307	nutricionista	_	
1-56	308-309	(	_	
1-57	309-312	que	_	
1-58	313-318	estão	_	
1-59	319-330	disponíveis	_	
1-60	331-344	gratuitamente	_	
1-61	345-347	no	_	
1-62	348-351	SUS	_	
1-63	351-352	)	_	
1-64	353-357	pois	_	
1-65	358-361	ele	_	
1-66	362-368	poderá	_	
1-67	369-375	montar	_	
1-68	376-379	uma	_	
1-69	380-385	dieta	_	
1-70	386-391	ideal	_	
1-71	392-396	para	_	
1-72	397-399	as	_	
1-73	400-404	suas	_	
1-74	405-417	necessidades	_	
1-75	417-418	.	_	
