#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Seria importante que vocês nos contasse como é o padrão dessa dor. Onde exatamente que dói? Nas articulações de um lado só ou dos dois lados? Tem algum horário que dói mais? Essa dor caminha para algum outro local? Fica quente, vermelho ou inchado? Quando você acorda como está a dor? Esse quadro pode ter inúmeras causas e pode estar relacionado ou não com o diabetes. É preciso mais informações para entender melhor o que está acontecendo. De qualquer forma, o mais importante é que você procure um médico para que ele possa te avaliar e tomar as melhores condutas para o seu caso.
1-1	0-5	Seria	_	
1-2	6-16	importante	_	
1-3	17-20	que	_	
1-4	21-26	vocês	_	
1-5	27-30	nos	_	
1-6	31-39	contasse	_	
1-7	40-44	como	_	
1-8	45-46	é	_	
1-9	47-48	o	_	
1-10	49-55	padrão	_	
1-11	56-61	dessa	_	
1-12	62-65	dor	_	
1-13	65-66	.	_	
1-14	67-71	Onde	_	
1-15	72-82	exatamente	_	
1-16	83-86	que	_	
1-17	87-90	dói	_	
1-18	90-91	?	_	
1-19	92-95	Nas	_	
1-20	96-108	articulações	_	
1-21	109-111	de	_	
1-22	112-114	um	_	
1-23	115-119	lado	_	
1-24	120-122	só	_	
1-25	123-125	ou	_	
1-26	126-129	dos	_	
1-27	130-134	dois	_	
1-28	135-140	lados	_	
1-29	140-141	?	_	
1-30	142-145	Tem	_	
1-31	146-151	algum	_	
1-32	152-159	horário	_	
1-33	160-163	que	_	
1-34	164-167	dói	_	
1-35	168-172	mais	_	
1-36	172-173	?	_	
1-37	174-178	Essa	_	
1-38	179-182	dor	_	
1-39	183-190	caminha	_	
1-40	191-195	para	_	
1-41	196-201	algum	_	
1-42	202-207	outro	_	
1-43	208-213	local	_	
1-44	213-214	?	_	
1-45	215-219	Fica	_	
1-46	220-226	quente	Symptom	
1-47	226-227	,	_	
1-48	228-236	vermelho	Symptom	
1-49	237-239	ou	_	
1-50	240-247	inchado	Symptom	
1-51	247-248	?	_	
1-52	249-255	Quando	_	
1-53	256-260	você	_	
1-54	261-267	acorda	_	
1-55	268-272	como	_	
1-56	273-277	está	_	
1-57	278-279	a	_	
1-58	280-283	dor	_	
1-59	283-284	?	_	
1-60	285-289	Esse	_	
1-61	290-296	quadro	_	
1-62	297-301	pode	_	
1-63	302-305	ter	_	
1-64	306-314	inúmeras	_	
1-65	315-321	causas	_	
1-66	322-323	e	_	
1-67	324-328	pode	_	
1-68	329-334	estar	_	
1-69	335-346	relacionado	_	
1-70	347-349	ou	_	
1-71	350-353	não	_	
1-72	354-357	com	_	
1-73	358-359	o	_	
1-74	360-368	diabetes	_	
1-75	368-369	.	_	
1-76	370-371	É	_	
1-77	372-379	preciso	_	
1-78	380-384	mais	_	
1-79	385-396	informações	_	
1-80	397-401	para	_	
1-81	402-410	entender	_	
1-82	411-417	melhor	_	
1-83	418-419	o	_	
1-84	420-423	que	_	
1-85	424-428	está	_	
1-86	429-440	acontecendo	_	
1-87	440-441	.	_	
1-88	442-444	De	_	
1-89	445-453	qualquer	_	
1-90	454-459	forma	_	
1-91	459-460	,	_	
1-92	461-462	o	_	
1-93	463-467	mais	_	
1-94	468-478	importante	_	
1-95	479-480	é	_	
1-96	481-484	que	_	
1-97	485-489	você	_	
1-98	490-497	procure	_	
1-99	498-500	um	_	
1-100	501-507	médico	_	
1-101	508-512	para	_	
1-102	513-516	que	_	
1-103	517-520	ele	_	
1-104	521-526	possa	_	
1-105	527-529	te	_	
1-106	530-537	avaliar	_	
1-107	538-539	e	_	
1-108	540-545	tomar	_	
1-109	546-548	as	_	
1-110	549-557	melhores	_	
1-111	558-566	condutas	_	
1-112	567-571	para	_	
1-113	572-573	o	_	
1-114	574-577	seu	_	
1-115	578-582	caso	_	
1-116	582-583	.	_	
