#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Parece que você é sensível ao carboidrato, o que significa que carboidratos refinados e simples, como doces, são rapidamente digeridos, elevando o açúcar no sangue rapidamente, mas rapidamente "deixando cair" de volta. É mais provável que isso aconteça se nenhum outro alimento for consumido junto com os alimentos simples de carboidratos. Seria muito sensato evitar esses alimentos o máximo possível. Você já testou a glicose? Agora seria um bom momento para seguir um estilo de vida saudável, comer alimentos integrais e não refinados e permanecer ativo. Equilibrar nosso metabolismo é um processo contínuo e preciso, desafiado pelo ambiente em que vivemos e pelo estresse diário da vida. É duplamente importante nos nutrir bem para combater os elementos que não podemos controlar.
1-1	0-6	Parece	_	
1-2	7-10	que	_	
1-3	11-15	você	_	
1-4	16-17	é	_	
1-5	18-26	sensível	_	
1-6	27-29	ao	_	
1-7	30-41	carboidrato	Food	
1-8	41-42	,	_	
1-9	43-44	o	_	
1-10	45-48	que	_	
1-11	49-58	significa	_	
1-12	59-62	que	_	
1-13	63-75	carboidratos	Food[1]	
1-14	76-85	refinados	Food[1]	
1-15	86-87	e	_	
1-16	88-95	simples	_	
1-17	95-96	,	_	
1-18	97-101	como	_	
1-19	102-107	doces	Food	
1-20	107-108	,	_	
1-21	109-112	são	_	
1-22	113-124	rapidamente	_	
1-23	125-134	digeridos	_	
1-24	134-135	,	_	
1-25	136-144	elevando	_	
1-26	145-146	o	_	
1-27	147-153	açúcar	GlucoseValue[2]	
1-28	154-156	no	GlucoseValue[2]	
1-29	157-163	sangue	GlucoseValue[2]	
1-30	164-175	rapidamente	_	
1-31	175-176	,	_	
1-32	177-180	mas	_	
1-33	181-192	rapidamente	_	
1-34	193-194	"	_	
1-35	194-202	deixando	_	
1-36	203-207	cair	_	
1-37	207-208	"	_	
1-38	209-211	de	_	
1-39	212-217	volta	_	
1-40	217-218	.	_	
1-41	219-220	É	_	
1-42	221-225	mais	_	
1-43	226-234	provável	_	
1-44	235-238	que	_	
1-45	239-243	isso	_	
1-46	244-252	aconteça	_	
1-47	253-255	se	_	
1-48	256-262	nenhum	_	
1-49	263-268	outro	_	
1-50	269-277	alimento	_	
1-51	278-281	for	_	
1-52	282-291	consumido	_	
1-53	292-297	junto	_	
1-54	298-301	com	_	
1-55	302-304	os	_	
1-56	305-314	alimentos	_	
1-57	315-322	simples	_	
1-58	323-325	de	_	
1-59	326-338	carboidratos	Food	
1-60	338-339	.	_	
1-61	340-345	Seria	_	
1-62	346-351	muito	_	
1-63	352-359	sensato	_	
1-64	360-366	evitar	_	
1-65	367-372	esses	_	
1-66	373-382	alimentos	_	
1-67	383-384	o	_	
1-68	385-391	máximo	_	
1-69	392-400	possível	_	
1-70	400-401	.	_	
1-71	402-406	Você	_	
1-72	407-409	já	_	
1-73	410-416	testou	_	
1-74	417-418	a	_	
1-75	419-426	glicose	_	
1-76	426-427	?	_	
1-77	428-433	Agora	_	
1-78	434-439	seria	_	
1-79	440-442	um	_	
1-80	443-446	bom	_	
1-81	447-454	momento	_	
1-82	455-459	para	_	
1-83	460-466	seguir	_	
1-84	467-469	um	_	
1-85	470-476	estilo	_	
1-86	477-479	de	_	
1-87	480-484	vida	_	
1-88	485-493	saudável	_	
1-89	493-494	,	_	
1-90	495-500	comer	NonMedicalTreatment[3]	
1-91	501-510	alimentos	NonMedicalTreatment[3]	
1-92	511-520	integrais	NonMedicalTreatment[3]	
1-93	521-522	e	NonMedicalTreatment[3]	
1-94	523-526	não	NonMedicalTreatment[3]	
1-95	527-536	refinados	NonMedicalTreatment[3]	
1-96	537-538	e	_	
1-97	539-549	permanecer	_	
1-98	550-555	ativo	_	
1-99	555-556	.	_	
1-100	557-567	Equilibrar	_	
1-101	568-573	nosso	_	
1-102	574-585	metabolismo	_	
1-103	586-587	é	_	
1-104	588-590	um	_	
1-105	591-599	processo	_	
1-106	600-608	contínuo	_	
1-107	609-610	e	_	
1-108	611-618	preciso	_	
1-109	618-619	,	_	
1-110	620-629	desafiado	_	
1-111	630-634	pelo	_	
1-112	635-643	ambiente	_	
1-113	644-646	em	_	
1-114	647-650	que	_	
1-115	651-658	vivemos	_	
1-116	659-660	e	_	
1-117	661-665	pelo	_	
1-118	666-674	estresse	_	
1-119	675-681	diário	_	
1-120	682-684	da	_	
1-121	685-689	vida	_	
1-122	689-690	.	_	
1-123	691-692	É	_	
1-124	693-703	duplamente	_	
1-125	704-714	importante	_	
1-126	715-718	nos	_	
1-127	719-725	nutrir	_	
1-128	726-729	bem	_	
1-129	730-734	para	_	
1-130	735-743	combater	_	
1-131	744-746	os	_	
1-132	747-756	elementos	_	
1-133	757-760	que	_	
1-134	761-764	não	_	
1-135	765-772	podemos	_	
1-136	773-782	controlar	_	
1-137	782-783	.	_	
