#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O melhor momento para se tomar o Glifage (também conhecido como Metformina) é depois de uma refeição. Não tem problema se isso ocorrer perto da hora de dormir.
1-1	0-1	O	_	
1-2	2-8	melhor	_	
1-3	9-16	momento	_	
1-4	17-21	para	_	
1-5	22-24	se	_	
1-6	25-30	tomar	_	
1-7	31-32	o	_	
1-8	33-40	Glifage	Medication	
1-9	41-42	(	_	
1-10	42-48	também	_	
1-11	49-58	conhecido	_	
1-12	59-63	como	_	
1-13	64-74	Metformina	Medication	
1-14	74-75	)	_	
1-15	76-77	é	_	
1-16	78-84	depois	Time[1]	
1-17	85-87	de	Time[1]	
1-18	88-91	uma	Time[1]	
1-19	92-100	refeição	Time[1]	
1-20	100-101	.	_	
1-21	102-105	Não	_	
1-22	106-109	tem	_	
1-23	110-118	problema	_	
1-24	119-121	se	_	
1-25	122-126	isso	_	
1-26	127-134	ocorrer	_	
1-27	135-140	perto	_	
1-28	141-143	da	_	
1-29	144-148	hora	Time[2]	
1-30	149-151	de	Time[2]	
1-31	152-158	dormir	Time[2]	
1-32	158-159	.	_	
