#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A coca cola zero não aumenta a glicemia, pois é uma bebida isenta de carboidratos. No entanto, possui alto teor de sódio, o que aumenta a pressão arterial. Além disso, quando consumida de maneira constante, interfere na absorção de outros nutrientes. Busque sempre as opções menos processadas, como chás e sucos naturais de fruta, pois cuidar da saúde como um todo é importante não só para o controle do diabetes.
1-1	0-1	A	_	
1-2	2-6	coca	Food[1]	
1-3	7-11	cola	Food[1]	
1-4	12-16	zero	Food[1]	
1-5	17-20	não	_	
1-6	21-28	aumenta	_	
1-7	29-30	a	_	
1-8	31-39	glicemia	GlucoseValue	
1-9	39-40	,	_	
1-10	41-45	pois	_	
1-11	46-47	é	_	
1-12	48-51	uma	_	
1-13	52-58	bebida	_	
1-14	59-65	isenta	_	
1-15	66-68	de	_	
1-16	69-81	carboidratos	Food	
1-17	81-82	.	_	
1-18	83-85	No	_	
1-19	86-93	entanto	_	
1-20	93-94	,	_	
1-21	95-101	possui	_	
1-22	102-106	alto	_	
1-23	107-111	teor	_	
1-24	112-114	de	_	
1-25	115-120	sódio	Food	
1-26	120-121	,	_	
1-27	122-123	o	_	
1-28	124-127	que	_	
1-29	128-135	aumenta	_	
1-30	136-137	a	_	
1-31	138-145	pressão	_	
1-32	146-154	arterial	_	
1-33	154-155	.	_	
1-34	156-160	Além	_	
1-35	161-166	disso	_	
1-36	166-167	,	_	
1-37	168-174	quando	_	
1-38	175-184	consumida	_	
1-39	185-187	de	_	
1-40	188-195	maneira	_	
1-41	196-205	constante	_	
1-42	205-206	,	_	
1-43	207-216	interfere	_	
1-44	217-219	na	_	
1-45	220-228	absorção	_	
1-46	229-231	de	_	
1-47	232-238	outros	_	
1-48	239-249	nutrientes	_	
1-49	249-250	.	_	
1-50	251-257	Busque	_	
1-51	258-264	sempre	_	
1-52	265-267	as	_	
1-53	268-274	opções	_	
1-54	275-280	menos	_	
1-55	281-292	processadas	_	
1-56	292-293	,	_	
1-57	294-298	como	_	
1-58	299-303	chás	Food	
1-59	304-305	e	_	
1-60	306-311	sucos	Food[2]	
1-61	312-320	naturais	Food[2]	
1-62	321-323	de	Food[2]	
1-63	324-329	fruta	Food[2]	
1-64	329-330	,	_	
1-65	331-335	pois	_	
1-66	336-342	cuidar	_	
1-67	343-345	da	_	
1-68	346-351	saúde	_	
1-69	352-356	como	_	
1-70	357-359	um	_	
1-71	360-364	todo	_	
1-72	365-366	é	_	
1-73	367-377	importante	_	
1-74	378-381	não	_	
1-75	382-384	só	_	
1-76	385-389	para	_	
1-77	390-391	o	_	
1-78	392-400	controle	_	
1-79	401-403	do	_	
1-80	404-412	diabetes	_	
1-81	412-413	.	_	
