#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Boa ideia! Chás são uma ótima alternativa aos sucos e refrigerantes, mas lembre-se: ter uma dieta equilibrada em nutrientes e calorias é essencial para o controle do diabetes.
1-1	0-3	Boa	_	_	_	
1-2	4-9	ideia	_	_	_	
1-3	9-10	!	_	_	_	
1-4	11-15	Chás	Food	_	_	
1-5	16-19	são	_	_	_	
1-6	20-23	uma	_	_	_	
1-7	24-29	ótima	_	_	_	
1-8	30-41	alternativa	_	_	_	
1-9	42-45	aos	_	_	_	
1-10	46-51	sucos	Food	_	_	
1-11	52-53	e	_	_	_	
1-12	54-67	refrigerantes	Food	_	_	
1-13	67-68	,	_	_	_	
1-14	69-72	mas	_	_	_	
1-15	73-82	lembre-se	_	_	_	
1-16	82-83	:	_	_	_	
1-17	84-87	ter	_	_	_	
1-18	88-91	uma	_	_	_	
1-19	92-97	dieta	NonMedicalTreatment[1]	_	_	
1-20	98-109	equilibrada	NonMedicalTreatment[1]	_	_	
1-21	110-112	em	NonMedicalTreatment[1]	_	_	
1-22	113-123	nutrientes	NonMedicalTreatment[1]	_	_	
1-23	124-125	e	NonMedicalTreatment[1]	_	_	
1-24	126-134	calorias	NonMedicalTreatment[1]	_	_	
1-25	135-136	é	_	_	_	
1-26	137-146	essencial	_	_	_	
1-27	147-151	para	_	_	_	
1-28	152-153	o	_	_	_	
1-29	154-162	controle	_	_	_	
1-30	163-165	do	_	_	_	
1-31	166-174	diabetes	Complication	treats	1-19[1_0]	
1-32	174-175	.	_	_	_	
