#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Não existe nenhum alimento específico que previna o diabetes. Entretanto, hábitos de vida saudáveis com a prática de atividade física e com uma alimentação adequada, priorizando alimentos in natura e minimamente processados, além de controlar os processados e  evitar os ultraprocessados (industrializados) auxiliam na prevenção dessa e diversas outras doenças. Mais informações você encontra no Guia Alimentar Para a População Brasileira do Ministério da Saúde,  disponível gratuitamente na internet.
1-1	0-3	Não	_	
1-2	4-10	existe	_	
1-3	11-17	nenhum	_	
1-4	18-26	alimento	_	
1-5	27-37	específico	_	
1-6	38-41	que	_	
1-7	42-49	previna	_	
1-8	50-51	o	_	
1-9	52-60	diabetes	_	
1-10	60-61	.	_	
1-11	62-72	Entretanto	_	
1-12	72-73	,	_	
1-13	74-81	hábitos	_	
1-14	82-84	de	_	
1-15	85-89	vida	_	
1-16	90-99	saudáveis	_	
1-17	100-103	com	_	
1-18	104-105	a	_	
1-19	106-113	prática	NonMedicalTreatment[1]	
1-20	114-116	de	NonMedicalTreatment[1]	
1-21	117-126	atividade	NonMedicalTreatment[1]	
1-22	127-133	física	NonMedicalTreatment[1]	
1-23	134-135	e	_	
1-24	136-139	com	_	
1-25	140-143	uma	_	
1-26	144-155	alimentação	_	
1-27	156-164	adequada	_	
1-28	164-165	,	_	
1-29	166-177	priorizando	_	
1-30	178-187	alimentos	Food[2]	
1-31	188-190	in	Food[2]	
1-32	191-197	natura	Food[2]	
1-33	198-199	e	_	
1-34	200-211	minimamente	Food[3]	
1-35	212-223	processados	Food[3]	
1-36	223-224	,	_	
1-37	225-229	além	_	
1-38	230-232	de	_	
1-39	233-242	controlar	_	
1-40	243-245	os	_	
1-41	246-257	processados	Food	
1-42	258-259	e	_	
1-43	261-267	evitar	_	
1-44	268-270	os	_	
1-45	271-287	ultraprocessados	Food	
1-46	288-289	(	_	
1-47	289-305	industrializados	Food	
1-48	305-306	)	_	
1-49	307-315	auxiliam	_	
1-50	316-318	na	_	
1-51	319-328	prevenção	_	
1-52	329-334	dessa	_	
1-53	335-336	e	_	
1-54	337-345	diversas	_	
1-55	346-352	outras	_	
1-56	353-360	doenças	_	
1-57	360-361	.	_	
1-58	362-366	Mais	_	
1-59	367-378	informações	_	
1-60	379-383	você	_	
1-61	384-392	encontra	_	
1-62	393-395	no	_	
1-63	396-400	Guia	_	
1-64	401-410	Alimentar	_	
1-65	411-415	Para	_	
1-66	416-417	a	_	
1-67	418-427	População	_	
1-68	428-438	Brasileira	_	
1-69	439-441	do	_	
1-70	442-452	Ministério	_	
1-71	453-455	da	_	
1-72	456-461	Saúde	_	
1-73	461-462	,	_	
1-74	464-474	disponível	_	
1-75	475-488	gratuitamente	_	
1-76	489-491	na	_	
1-77	492-500	internet	_	
1-78	500-501	.	_	
