#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pessoas com diabetes podem consumir chás sem problemas (contanto que se respeite as recomendações alimentares), podendo inclusive desfrutar de seus efeitos benéficos. No entanto, o tratamento com insulina e remédios não deve jamais ser substituído pelo consumo dos chás, caso contrário, corre-se o risco do diabetes ficar descontrolado e haver o surgimento ou piora das suas complicações.
1-1	0-7	Pessoas	_	
1-2	8-11	com	_	
1-3	12-20	diabetes	Complication	
1-4	21-26	podem	_	
1-5	27-35	consumir	_	
1-6	36-40	chás	Food	
1-7	41-44	sem	_	
1-8	45-54	problemas	_	
1-9	55-56	(	_	
1-10	56-64	contanto	_	
1-11	65-68	que	_	
1-12	69-71	se	_	
1-13	72-80	respeite	_	
1-14	81-83	as	_	
1-15	84-97	recomendações	_	
1-16	98-109	alimentares	_	
1-17	109-110	)	_	
1-18	110-111	,	_	
1-19	112-119	podendo	_	
1-20	120-129	inclusive	_	
1-21	130-139	desfrutar	_	
1-22	140-142	de	_	
1-23	143-147	seus	_	
1-24	148-155	efeitos	_	
1-25	156-165	benéficos	_	
1-26	165-166	.	_	
1-27	167-169	No	_	
1-28	170-177	entanto	_	
1-29	177-178	,	_	
1-30	179-180	o	_	
1-31	181-191	tratamento	_	
1-32	192-195	com	_	
1-33	196-204	insulina	_	
1-34	205-206	e	_	
1-35	207-215	remédios	_	
1-36	216-219	não	_	
1-37	220-224	deve	_	
1-38	225-231	jamais	_	
1-39	232-235	ser	_	
1-40	236-247	substituído	_	
1-41	248-252	pelo	_	
1-42	253-260	consumo	_	
1-43	261-264	dos	_	
1-44	265-269	chás	Food	
1-45	269-270	,	_	
1-46	271-275	caso	_	
1-47	276-285	contrário	_	
1-48	285-286	,	_	
1-49	287-295	corre-se	_	
1-50	296-297	o	_	
1-51	298-303	risco	_	
1-52	304-306	do	_	
1-53	307-315	diabetes	Complication	
1-54	316-321	ficar	_	
1-55	322-335	descontrolado	_	
1-56	336-337	e	_	
1-57	338-343	haver	_	
1-58	344-345	o	_	
1-59	346-356	surgimento	_	
1-60	357-359	ou	_	
1-61	360-365	piora	_	
1-62	366-369	das	_	
1-63	370-374	suas	_	
1-64	375-387	complicações	_	
1-65	387-388	.	_	
