#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Em pessoas com diabetes há duas principais causas para haver sensação de dormência nos pés. A primeira é a mais comum, que é a piora na circulação quando elas deitam em cima do braço ou da mão, essa dor melhora espontaneamente com a mudança de posição. A segunda causa é a neuropatia diabética, que normalmente causa dor em queimação ou formigamento nos membros (mãos, braços, pés ou pernas), mas que também pode aparecer como dormência. Quando a causa é a neuropatia, normalmente a dor não passa espontaneamente, podendo até acordar a pessoa durante a noite de tanto incômodo. É muito importante que você agende uma consulta com o seu médico assim que possível para que ele possa avaliar a sua situação e propor algum tratamento, se possível.
1-1	0-2	Em	_	_	_	
1-2	3-10	pessoas	_	_	_	
1-3	11-14	com	_	_	_	
1-4	15-23	diabetes	Complication	_	_	
1-5	24-26	há	_	_	_	
1-6	27-31	duas	_	_	_	
1-7	32-42	principais	_	_	_	
1-8	43-49	causas	_	_	_	
1-9	50-54	para	_	_	_	
1-10	55-60	haver	_	_	_	
1-11	61-69	sensação	_	_	_	
1-12	70-72	de	_	_	_	
1-13	73-82	dormência	Symptom[1]	has	1-27[2_1]	
1-14	83-86	nos	Symptom[1]	_	_	
1-15	87-90	pés	Symptom[1]	_	_	
1-16	90-91	.	_	_	_	
1-17	92-93	A	_	_	_	
1-18	94-102	primeira	_	_	_	
1-19	103-104	é	_	_	_	
1-20	105-106	a	_	_	_	
1-21	107-111	mais	_	_	_	
1-22	112-117	comum	_	_	_	
1-23	117-118	,	_	_	_	
1-24	119-122	que	_	_	_	
1-25	123-124	é	_	_	_	
1-26	125-126	a	_	_	_	
1-27	127-132	piora	Complication[2]	_	_	
1-28	133-135	na	Complication[2]	_	_	
1-29	136-146	circulação	Complication[2]	_	_	
1-30	147-153	quando	_	_	_	
1-31	154-158	elas	_	_	_	
1-32	159-165	deitam	_	_	_	
1-33	166-168	em	_	_	_	
1-34	169-173	cima	_	_	_	
1-35	174-176	do	_	_	_	
1-36	177-182	braço	_	_	_	
1-37	183-185	ou	_	_	_	
1-38	186-188	da	_	_	_	
1-39	189-192	mão	_	_	_	
1-40	192-193	,	_	_	_	
1-41	194-198	essa	_	_	_	
1-42	199-202	dor	Symptom	_	_	
1-43	203-210	melhora	_	_	_	
1-44	211-226	espontaneamente	_	_	_	
1-45	227-230	com	_	_	_	
1-46	231-232	a	_	_	_	
1-47	233-240	mudança	_	_	_	
1-48	241-243	de	_	_	_	
1-49	244-251	posição	_	_	_	
1-50	251-252	.	_	_	_	
1-51	253-254	A	_	_	_	
1-52	255-262	segunda	_	_	_	
1-53	263-268	causa	_	_	_	
1-54	269-270	é	_	_	_	
1-55	271-272	a	_	_	_	
1-56	273-283	neuropatia	Complication[3]	_	_	
1-57	284-293	diabética	Complication[3]	_	_	
1-58	293-294	,	_	_	_	
1-59	295-298	que	_	_	_	
1-60	299-310	normalmente	_	_	_	
1-61	311-316	causa	_	_	_	
1-62	317-320	dor	Symptom[4]	has	1-56[3_4]	
1-63	321-323	em	Symptom[4]	_	_	
1-64	324-333	queimação	Symptom[4]	_	_	
1-65	334-336	ou	_	_	_	
1-66	337-349	formigamento	Symptom[5]	has	1-56[3_5]	
1-67	350-353	nos	Symptom[5]	_	_	
1-68	354-361	membros	Symptom[5]	_	_	
1-69	362-363	(	_	_	_	
1-70	363-367	mãos	_	_	_	
1-71	367-368	,	_	_	_	
1-72	369-375	braços	_	_	_	
1-73	375-376	,	_	_	_	
1-74	377-380	pés	_	_	_	
1-75	381-383	ou	_	_	_	
1-76	384-390	pernas	_	_	_	
1-77	390-391	)	_	_	_	
1-78	391-392	,	_	_	_	
1-79	393-396	mas	_	_	_	
1-80	397-400	que	_	_	_	
1-81	401-407	também	_	_	_	
1-82	408-412	pode	_	_	_	
1-83	413-421	aparecer	_	_	_	
1-84	422-426	como	_	_	_	
1-85	427-436	dormência	Symptom	has	1-56[3_0]	
1-86	436-437	.	_	_	_	
1-87	438-444	Quando	_	_	_	
1-88	445-446	a	_	_	_	
1-89	447-452	causa	_	_	_	
1-90	453-454	é	_	_	_	
1-91	455-456	a	_	_	_	
1-92	457-467	neuropatia	Complication	_	_	
1-93	467-468	,	_	_	_	
1-94	469-480	normalmente	_	_	_	
1-95	481-482	a	_	_	_	
1-96	483-486	dor	Symptom	_	_	
1-97	487-490	não	_	_	_	
1-98	491-496	passa	_	_	_	
1-99	497-512	espontaneamente	_	_	_	
1-100	512-513	,	_	_	_	
1-101	514-521	podendo	_	_	_	
1-102	522-525	até	_	_	_	
1-103	526-533	acordar	_	_	_	
1-104	534-535	a	_	_	_	
1-105	536-542	pessoa	_	_	_	
1-106	543-550	durante	_	_	_	
1-107	551-552	a	_	_	_	
1-108	553-558	noite	_	_	_	
1-109	559-561	de	_	_	_	
1-110	562-567	tanto	_	_	_	
1-111	568-576	incômodo	_	_	_	
1-112	576-577	.	_	_	_	
1-113	578-579	É	_	_	_	
1-114	580-585	muito	_	_	_	
1-115	586-596	importante	_	_	_	
1-116	597-600	que	_	_	_	
1-117	601-605	você	_	_	_	
1-118	606-612	agende	_	_	_	
1-119	613-616	uma	_	_	_	
1-120	617-625	consulta	_	_	_	
1-121	626-629	com	_	_	_	
1-122	630-631	o	_	_	_	
1-123	632-635	seu	_	_	_	
1-124	636-642	médico	_	_	_	
1-125	643-648	assim	_	_	_	
1-126	649-652	que	_	_	_	
1-127	653-661	possível	_	_	_	
1-128	662-666	para	_	_	_	
1-129	667-670	que	_	_	_	
1-130	671-674	ele	_	_	_	
1-131	675-680	possa	_	_	_	
1-132	681-688	avaliar	_	_	_	
1-133	689-690	a	_	_	_	
1-134	691-694	sua	_	_	_	
1-135	695-703	situação	_	_	_	
1-136	704-705	e	_	_	_	
1-137	706-712	propor	_	_	_	
1-138	713-718	algum	_	_	_	
1-139	719-729	tratamento	_	_	_	
1-140	729-730	,	_	_	_	
1-141	731-733	se	_	_	_	
1-142	734-742	possível	_	_	_	
1-143	742-743	.	_	_	_	
