#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=A banana apresenta além de carboidratos, que serão usados como fonte de energia, fibras, vitaminas e minerais como o potássio, que pode prevenir as cãibras. Por isso, o seu consumo pode ser feito por diabéticos, incluindo antes de uma caminhada. Atente-se a quantidade como qualquer outro alimento. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	A	_	_	_	
1-2	2-8	banana	Food	_	_	
1-3	9-18	apresenta	_	_	_	
1-4	19-23	além	_	_	_	
1-5	24-26	de	_	_	_	
1-6	27-39	carboidratos	_	_	_	
1-7	39-40	,	_	_	_	
1-8	41-44	que	_	_	_	
1-9	45-50	serão	_	_	_	
1-10	51-57	usados	_	_	_	
1-11	58-62	como	_	_	_	
1-12	63-68	fonte	_	_	_	
1-13	69-71	de	_	_	_	
1-14	72-79	energia	_	_	_	
1-15	79-80	,	_	_	_	
1-16	81-87	fibras	_	_	_	
1-17	87-88	,	_	_	_	
1-18	89-98	vitaminas	_	_	_	
1-19	99-100	e	_	_	_	
1-20	101-109	minerais	_	_	_	
1-21	110-114	como	_	_	_	
1-22	115-116	o	_	_	_	
1-23	117-125	potássio	_	_	_	
1-24	125-126	,	_	_	_	
1-25	127-130	que	_	_	_	
1-26	131-135	pode	_	_	_	
1-27	136-144	prevenir	_	_	_	
1-28	145-147	as	_	_	_	
1-29	148-155	cãibras	Symptom	prevents	1-2	
1-30	155-156	.	_	_	_	
1-31	157-160	Por	_	_	_	
1-32	161-165	isso	_	_	_	
1-33	165-166	,	_	_	_	
1-34	167-168	o	_	_	_	
1-35	169-172	seu	_	_	_	
1-36	173-180	consumo	_	_	_	
1-37	181-185	pode	_	_	_	
1-38	186-189	ser	_	_	_	
1-39	190-195	feito	_	_	_	
1-40	196-199	por	_	_	_	
1-41	200-210	diabéticos	_	_	_	
1-42	210-211	,	_	_	_	
1-43	212-221	incluindo	_	_	_	
1-44	222-227	antes	_	_	_	
1-45	228-230	de	_	_	_	
1-46	231-234	uma	_	_	_	
1-47	235-244	caminhada	NonMedicalTreatment	_	_	
1-48	244-245	.	_	_	_	
1-49	246-255	Atente-se	_	_	_	
1-50	256-257	a	_	_	_	
1-51	258-268	quantidade	_	_	_	
1-52	269-273	como	_	_	_	
1-53	274-282	qualquer	_	_	_	
1-54	283-288	outro	_	_	_	
1-55	289-297	alimento	_	_	_	
1-56	297-298	.	_	_	_	
1-57	299-303	Para	_	_	_	
1-58	304-307	uma	_	_	_	
1-59	308-318	orientação	_	_	_	
1-60	319-323	mais	_	_	_	
1-61	324-334	específica	_	_	_	
1-62	335-336	o	_	_	_	
1-63	337-342	ideal	_	_	_	
1-64	343-344	é	_	_	_	
1-65	345-348	que	_	_	_	
1-66	349-353	você	_	_	_	
1-67	354-356	se	NonMedicalTreatment[1]	_	_	
1-68	357-365	consulte	NonMedicalTreatment[1]	_	_	
1-69	366-369	com	NonMedicalTreatment[1]	_	_	
1-70	370-372	um	NonMedicalTreatment[1]	_	_	
1-71	373-386	nutricionista	NonMedicalTreatment[1]	_	_	
1-72	387-388	(	_	_	_	
1-73	388-391	que	_	_	_	
1-74	392-397	estão	_	_	_	
1-75	398-409	disponíveis	_	_	_	
1-76	410-423	gratuitamente	_	_	_	
1-77	424-426	no	_	_	_	
1-78	427-430	SUS	_	_	_	
1-79	430-431	)	_	_	_	
1-80	432-436	pois	_	_	_	
1-81	437-440	ele	_	_	_	
1-82	441-447	poderá	_	_	_	
1-83	448-454	montar	_	_	_	
1-84	455-458	uma	_	_	_	
1-85	459-464	dieta	_	_	_	
1-86	465-470	ideal	_	_	_	
1-87	471-475	para	_	_	_	
1-88	476-478	as	_	_	_	
1-89	479-483	suas	_	_	_	
1-90	484-496	necessidades	_	_	_	
1-91	496-497	.	_	_	_	
