#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Ao utilizar a Metformina, é possível que surja falta de apetite, náusea, vômitos, dor abdominal (cólica) e diarreia como efeitos colaterais. Estes sintomas costumam diminuir depois que se está tomando esse remédio por mais de um mês. Caso esteja sofrendo com esses sintomas, é importante comunicar esse fato ao seu médico. Ele pode ajustar a dose ou pensar em substituir a Metformina por outro remédio com menos efeitos colaterais.
1-1	0-2	Ao	_	_	_	
1-2	3-11	utilizar	_	_	_	
1-3	12-13	a	_	_	_	
1-4	14-24	Metformina	Medication	_	_	
1-5	24-25	,	_	_	_	
1-6	26-27	é	_	_	_	
1-7	28-36	possível	_	_	_	
1-8	37-40	que	_	_	_	
1-9	41-46	surja	_	_	_	
1-10	47-52	falta	Symptom[1]	causes	1-4[0_1]	
1-11	53-55	de	Symptom[1]	_	_	
1-12	56-63	apetite	Symptom[1]	_	_	
1-13	63-64	,	_	_	_	
1-14	65-71	náusea	Symptom	causes	1-4	
1-15	71-72	,	_	_	_	
1-16	73-80	vômitos	Symptom	causes	1-4	
1-17	80-81	,	_	_	_	
1-18	82-85	dor	Symptom[2]	causes	1-4[0_2]	
1-19	86-95	abdominal	Symptom[2]	_	_	
1-20	96-97	(	Symptom[2]	_	_	
1-21	97-103	cólica	Symptom[2]	_	_	
1-22	103-104	)	Symptom[2]	_	_	
1-23	105-106	e	_	_	_	
1-24	107-115	diarreia	Symptom	causes	1-4	
1-25	116-120	como	_	_	_	
1-26	121-128	efeitos	_	_	_	
1-27	129-139	colaterais	_	_	_	
1-28	139-140	.	_	_	_	
1-29	141-146	Estes	_	_	_	
1-30	147-155	sintomas	_	_	_	
1-31	156-164	costumam	_	_	_	
1-32	165-173	diminuir	_	_	_	
1-33	174-180	depois	_	_	_	
1-34	181-184	que	_	_	_	
1-35	185-187	se	_	_	_	
1-36	188-192	está	_	_	_	
1-37	193-200	tomando	_	_	_	
1-38	201-205	esse	_	_	_	
1-39	206-213	remédio	_	_	_	
1-40	214-217	por	_	_	_	
1-41	218-222	mais	_	_	_	
1-42	223-225	de	_	_	_	
1-43	226-228	um	_	_	_	
1-44	229-232	mês	_	_	_	
1-45	232-233	.	_	_	_	
1-46	234-238	Caso	_	_	_	
1-47	239-245	esteja	_	_	_	
1-48	246-254	sofrendo	_	_	_	
1-49	255-258	com	_	_	_	
1-50	259-264	esses	_	_	_	
1-51	265-273	sintomas	_	_	_	
1-52	273-274	,	_	_	_	
1-53	275-276	é	_	_	_	
1-54	277-287	importante	_	_	_	
1-55	288-297	comunicar	_	_	_	
1-56	298-302	esse	_	_	_	
1-57	303-307	fato	_	_	_	
1-58	308-310	ao	_	_	_	
1-59	311-314	seu	_	_	_	
1-60	315-321	médico	_	_	_	
1-61	321-322	.	_	_	_	
1-62	323-326	Ele	_	_	_	
1-63	327-331	pode	_	_	_	
1-64	332-339	ajustar	_	_	_	
1-65	340-341	a	_	_	_	
1-66	342-346	dose	_	_	_	
1-67	347-349	ou	_	_	_	
1-68	350-356	pensar	_	_	_	
1-69	357-359	em	_	_	_	
1-70	360-370	substituir	_	_	_	
1-71	371-372	a	_	_	_	
1-72	373-383	Metformina	_	_	_	
1-73	384-387	por	_	_	_	
1-74	388-393	outro	_	_	_	
1-75	394-401	remédio	_	_	_	
1-76	402-405	com	_	_	_	
1-77	406-411	menos	_	_	_	
1-78	412-419	efeitos	_	_	_	
1-79	420-430	colaterais	_	_	_	
1-80	430-431	.	_	_	_	
