#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=É importante lembrar que tudo em excesso faz mal e que mais importante que comer ou deixar de comer certos alimentos, é ter uma dieta balanceada com os nutrientes e calorias adequadas para cada pessoa. Por isso, é ideal que se consulte  um nutricionista (disponível gratuitamente no SUS) que poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	É	_	
1-2	2-12	importante	_	
1-3	13-20	lembrar	_	
1-4	21-24	que	_	
1-5	25-29	tudo	_	
1-6	30-32	em	_	
1-7	33-40	excesso	_	
1-8	41-44	faz	_	
1-9	45-48	mal	_	
1-10	49-50	e	_	
1-11	51-54	que	_	
1-12	55-59	mais	_	
1-13	60-70	importante	_	
1-14	71-74	que	_	
1-15	75-80	comer	_	
1-16	81-83	ou	_	
1-17	84-90	deixar	_	
1-18	91-93	de	_	
1-19	94-99	comer	_	
1-20	100-106	certos	_	
1-21	107-116	alimentos	_	
1-22	116-117	,	_	
1-23	118-119	é	_	
1-24	120-123	ter	_	
1-25	124-127	uma	_	
1-26	128-133	dieta	NonMedicalTreatment[1]	
1-27	134-144	balanceada	NonMedicalTreatment[1]	
1-28	145-148	com	_	
1-29	149-151	os	_	
1-30	152-162	nutrientes	_	
1-31	163-164	e	_	
1-32	165-173	calorias	_	
1-33	174-183	adequadas	_	
1-34	184-188	para	_	
1-35	189-193	cada	_	
1-36	194-200	pessoa	_	
1-37	200-201	.	_	
1-38	202-205	Por	_	
1-39	206-210	isso	_	
1-40	210-211	,	_	
1-41	212-213	é	_	
1-42	214-219	ideal	_	
1-43	220-223	que	_	
1-44	224-226	se	_	
1-45	227-235	consulte	_	
1-46	237-239	um	_	
1-47	240-253	nutricionista	_	
1-48	254-255	(	_	
1-49	255-265	disponível	_	
1-50	266-279	gratuitamente	_	
1-51	280-282	no	_	
1-52	283-286	SUS	_	
1-53	286-287	)	_	
1-54	288-291	que	_	
1-55	292-298	poderá	_	
1-56	299-305	montar	_	
1-57	306-309	uma	_	
1-58	310-315	dieta	_	
1-59	316-321	ideal	_	
1-60	322-326	para	_	
1-61	327-329	as	_	
1-62	330-334	suas	_	
1-63	335-347	necessidades	_	
1-64	347-348	.	_	
