#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Essa é uma boa composição, lembre-se que a salada deve preecher pelo menos metade do prato. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Essa	_	_	_	
1-2	5-6	é	_	_	_	
1-3	7-10	uma	_	_	_	
1-4	11-14	boa	_	_	_	
1-5	15-25	composição	_	_	_	
1-6	25-26	,	_	_	_	
1-7	27-36	lembre-se	_	_	_	
1-8	37-40	que	_	_	_	
1-9	41-42	a	_	_	_	
1-10	43-49	salada	Food	_	_	
1-11	50-54	deve	_	_	_	
1-12	55-63	preecher	_	_	_	
1-13	64-68	pelo	_	_	_	
1-14	69-74	menos	_	_	_	
1-15	75-81	metade	Dose[1]	has	1-10[0_1]	
1-16	82-84	do	Dose[1]	_	_	
1-17	85-90	prato	Dose[1]	_	_	
1-18	90-91	.	_	_	_	
1-19	92-96	Para	_	_	_	
1-20	97-100	uma	_	_	_	
1-21	101-111	orientação	_	_	_	
1-22	112-116	mais	_	_	_	
1-23	117-127	específica	_	_	_	
1-24	128-129	o	_	_	_	
1-25	130-135	ideal	_	_	_	
1-26	136-137	é	_	_	_	
1-27	138-141	que	_	_	_	
1-28	142-146	você	_	_	_	
1-29	147-149	se	NonMedicalTreatment[2]	_	_	
1-30	150-158	consulte	NonMedicalTreatment[2]	_	_	
1-31	159-162	com	NonMedicalTreatment[2]	_	_	
1-32	163-165	um	NonMedicalTreatment[2]	_	_	
1-33	166-179	nutricionista	NonMedicalTreatment[2]	_	_	
1-34	180-181	(	_	_	_	
1-35	181-184	que	_	_	_	
1-36	185-190	estão	_	_	_	
1-37	191-202	disponíveis	_	_	_	
1-38	203-216	gratuitamente	_	_	_	
1-39	217-219	no	_	_	_	
1-40	220-223	SUS	_	_	_	
1-41	223-224	)	_	_	_	
1-42	225-229	pois	_	_	_	
1-43	230-233	ele	_	_	_	
1-44	234-240	poderá	_	_	_	
1-45	241-247	montar	_	_	_	
1-46	248-251	uma	_	_	_	
1-47	252-257	dieta	_	_	_	
1-48	258-263	ideal	_	_	_	
1-49	264-268	para	_	_	_	
1-50	269-271	as	_	_	_	
1-51	272-276	suas	_	_	_	
1-52	277-289	necessidades	_	_	_	
1-53	289-290	.	_	_	_	
