#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=É comum aparecer calos nos pés de pessoas com diabetes. Caso não sejam tratados, esses calos podem se transformar em feridas expostas. Essas feridas são mais frequentes na sola dos pés, mas também podem aparecer nas laterais devido ao uso de sapatos inadequados.
1-1	0-1	É	_	
1-2	2-7	comum	_	
1-3	8-16	aparecer	_	
1-4	17-22	calos	Symptom[1]	
1-5	23-26	nos	Symptom[1]	
1-6	27-30	pés	Symptom[1]	
1-7	31-33	de	_	
1-8	34-41	pessoas	_	
1-9	42-45	com	_	
1-10	46-54	diabetes	_	
1-11	54-55	.	_	
1-12	56-60	Caso	_	
1-13	61-64	não	_	
1-14	65-70	sejam	_	
1-15	71-79	tratados	_	
1-16	79-80	,	_	
1-17	81-86	esses	_	
1-18	87-92	calos	_	
1-19	93-98	podem	_	
1-20	99-101	se	_	
1-21	102-113	transformar	_	
1-22	114-116	em	_	
1-23	117-124	feridas	_	
1-24	125-133	expostas	_	
1-25	133-134	.	_	
1-26	135-140	Essas	_	
1-27	141-148	feridas	_	
1-28	149-152	são	_	
1-29	153-157	mais	_	
1-30	158-168	frequentes	_	
1-31	169-171	na	_	
1-32	172-176	sola	_	
1-33	177-180	dos	_	
1-34	181-184	pés	_	
1-35	184-185	,	_	
1-36	186-189	mas	_	
1-37	190-196	também	_	
1-38	197-202	podem	_	
1-39	203-211	aparecer	_	
1-40	212-215	nas	_	
1-41	216-224	laterais	_	
1-42	225-231	devido	_	
1-43	232-234	ao	_	
1-44	235-238	uso	_	
1-45	239-241	de	_	
1-46	242-249	sapatos	_	
1-47	250-261	inadequados	_	
1-48	261-262	.	_	
