#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O Xigduo não é fornecido pelo SUS (governo). Caso seu médico tenha receitado e seja viável para você comprar, o remédio poderá ser comprado em farmácias. No entanto, caso o preço do remédio esteja fora do seu orçamento, converse com seu médico e explique a situação! Existem outros remédios disponíveis no SUS que podem controlar o diabetes.
1-1	0-1	O	_	
1-2	2-8	Xigduo	Medication	
1-3	9-12	não	_	
1-4	13-14	é	_	
1-5	15-24	fornecido	_	
1-6	25-29	pelo	_	
1-7	30-33	SUS	_	
1-8	34-35	(	_	
1-9	35-42	governo	_	
1-10	42-43	)	_	
1-11	43-44	.	_	
1-12	45-49	Caso	_	
1-13	50-53	seu	_	
1-14	54-60	médico	_	
1-15	61-66	tenha	_	
1-16	67-76	receitado	_	
1-17	77-78	e	_	
1-18	79-83	seja	_	
1-19	84-90	viável	_	
1-20	91-95	para	_	
1-21	96-100	você	_	
1-22	101-108	comprar	_	
1-23	108-109	,	_	
1-24	110-111	o	_	
1-25	112-119	remédio	_	
1-26	120-126	poderá	_	
1-27	127-130	ser	_	
1-28	131-139	comprado	_	
1-29	140-142	em	_	
1-30	143-152	farmácias	_	
1-31	152-153	.	_	
1-32	154-156	No	_	
1-33	157-164	entanto	_	
1-34	164-165	,	_	
1-35	166-170	caso	_	
1-36	171-172	o	_	
1-37	173-178	preço	_	
1-38	179-181	do	_	
1-39	182-189	remédio	_	
1-40	190-196	esteja	_	
1-41	197-201	fora	_	
1-42	202-204	do	_	
1-43	205-208	seu	_	
1-44	209-218	orçamento	_	
1-45	218-219	,	_	
1-46	220-228	converse	_	
1-47	229-232	com	_	
1-48	233-236	seu	_	
1-49	237-243	médico	_	
1-50	244-245	e	_	
1-51	246-254	explique	_	
1-52	255-256	a	_	
1-53	257-265	situação	_	
1-54	265-266	!	_	
1-55	267-274	Existem	_	
1-56	275-281	outros	_	
1-57	282-290	remédios	_	
1-58	291-302	disponíveis	_	
1-59	303-305	no	_	
1-60	306-309	SUS	_	
1-61	310-313	que	_	
1-62	314-319	podem	_	
1-63	320-329	controlar	_	
1-64	330-331	o	_	
1-65	332-340	diabetes	Complication	
1-66	340-341	.	_	
