#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Em algumas pessoas, a quantidade de açúcar no sangue fica mais elevada durante os períodos de jejum. É muito importante que se investigue o porquê disso estar acontecendo. Para isso deve-se levar em conta quais os remédios que a pessoa está tomando, se existe alguma outra doença além do diabetes, se alguém da família tem algum problema semelhante, dentre outras coisas. É importante avaliar muito bem a pessoa para poder elaborar o melhor tratamento possível.
1-1	0-2	Em	_	
1-2	3-10	algumas	_	
1-3	11-18	pessoas	_	
1-4	18-19	,	_	
1-5	20-21	a	_	
1-6	22-32	quantidade	GlucoseValue[1]	
1-7	33-35	de	GlucoseValue[1]	
1-8	36-42	açúcar	GlucoseValue[1]	
1-9	43-45	no	GlucoseValue[1]	
1-10	46-52	sangue	GlucoseValue[1]	
1-11	53-57	fica	_	
1-12	58-62	mais	_	
1-13	63-70	elevada	_	
1-14	71-78	durante	_	
1-15	79-81	os	_	
1-16	82-90	períodos	Time[2]	
1-17	91-93	de	Time[2]	
1-18	94-99	jejum	Time[2]	
1-19	99-100	.	_	
1-20	101-102	É	_	
1-21	103-108	muito	_	
1-22	109-119	importante	_	
1-23	120-123	que	_	
1-24	124-126	se	_	
1-25	127-137	investigue	_	
1-26	138-139	o	_	
1-27	140-146	porquê	_	
1-28	147-152	disso	_	
1-29	153-158	estar	_	
1-30	159-170	acontecendo	_	
1-31	170-171	.	_	
1-32	172-176	Para	_	
1-33	177-181	isso	_	
1-34	182-189	deve-se	_	
1-35	190-195	levar	_	
1-36	196-198	em	_	
1-37	199-204	conta	_	
1-38	205-210	quais	_	
1-39	211-213	os	_	
1-40	214-222	remédios	_	
1-41	223-226	que	_	
1-42	227-228	a	_	
1-43	229-235	pessoa	_	
1-44	236-240	está	_	
1-45	241-248	tomando	_	
1-46	248-249	,	_	
1-47	250-252	se	_	
1-48	253-259	existe	_	
1-49	260-266	alguma	_	
1-50	267-272	outra	_	
1-51	273-279	doença	_	
1-52	280-284	além	_	
1-53	285-287	do	_	
1-54	288-296	diabetes	Complication	
1-55	296-297	,	_	
1-56	298-300	se	_	
1-57	301-307	alguém	_	
1-58	308-310	da	_	
1-59	311-318	família	_	
1-60	319-322	tem	_	
1-61	323-328	algum	_	
1-62	329-337	problema	_	
1-63	338-348	semelhante	_	
1-64	348-349	,	_	
1-65	350-356	dentre	_	
1-66	357-363	outras	_	
1-67	364-370	coisas	_	
1-68	370-371	.	_	
1-69	372-373	É	_	
1-70	374-384	importante	_	
1-71	385-392	avaliar	_	
1-72	393-398	muito	_	
1-73	399-402	bem	_	
1-74	403-404	a	_	
1-75	405-411	pessoa	_	
1-76	412-416	para	_	
1-77	417-422	poder	_	
1-78	423-431	elaborar	_	
1-79	432-433	o	_	
1-80	434-440	melhor	_	
1-81	441-451	tratamento	_	
1-82	452-460	possível	_	
1-83	460-461	.	_	
