#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode ser consumida, a banan da terra cozida não faz nenhum mal. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	ser	_	
1-3	9-18	consumida	_	
1-4	18-19	,	_	
1-5	20-21	a	_	
1-6	22-27	banan	Food[1]	
1-7	28-30	da	Food[1]	
1-8	31-36	terra	Food[1]	
1-9	37-43	cozida	_	
1-10	44-47	não	_	
1-11	48-51	faz	_	
1-12	52-58	nenhum	_	
1-13	59-62	mal	_	
1-14	62-63	.	_	
1-15	64-67	Não	_	
1-16	68-70	há	_	
1-17	71-78	nenhuma	_	
1-18	79-88	restrição	_	
1-19	89-91	de	_	
1-20	92-101	alimentos	_	
1-21	102-106	para	_	
1-22	107-109	os	_	
1-23	110-120	diabéticos	_	
1-24	120-121	,	_	
1-25	122-123	o	_	
1-26	124-134	importante	_	
1-27	135-136	é	_	
1-28	137-139	se	_	
1-29	140-147	atentar	_	
1-30	148-149	a	_	
1-31	150-160	quantidade	_	
1-32	161-162	(	_	
1-33	162-176	principalmente	_	
1-34	177-179	de	_	
1-35	180-192	carboidratos	Food	
1-36	192-193	/	_	
1-37	193-201	açúcares	Food	
1-38	201-202	)	_	
1-39	203-204	a	_	
1-40	205-208	ser	_	
1-41	209-218	consumida	_	
1-42	219-220	e	_	
1-43	221-222	a	_	
1-44	223-229	adotar	_	
1-45	230-232	de	_	
1-46	233-236	uma	_	
1-47	237-243	padrão	_	
1-48	244-253	alimentar	_	
1-49	254-262	saudável	_	
1-50	262-263	.	_	
1-51	264-268	Para	_	
1-52	269-272	uma	_	
1-53	273-283	orientação	_	
1-54	284-288	mais	_	
1-55	289-299	específica	_	
1-56	300-301	o	_	
1-57	302-307	ideal	_	
1-58	308-309	é	_	
1-59	310-313	que	_	
1-60	314-318	você	_	
1-61	319-321	se	_	
1-62	322-330	consulte	_	
1-63	331-334	com	_	
1-64	335-337	um	_	
1-65	338-351	nutricionista	_	
1-66	352-353	(	_	
1-67	353-356	que	_	
1-68	357-362	estão	_	
1-69	363-374	disponíveis	_	
1-70	375-388	gratuitamente	_	
1-71	389-391	no	_	
1-72	392-395	SUS	_	
1-73	395-396	)	_	
1-74	397-401	pois	_	
1-75	402-405	ele	_	
1-76	406-412	poderá	_	
1-77	413-419	montar	_	
1-78	420-423	uma	_	
1-79	424-429	dieta	NonMedicalTreatment[2]	
1-80	430-435	ideal	NonMedicalTreatment[2]	
1-81	436-440	para	_	
1-82	441-443	as	_	
1-83	444-448	suas	_	
1-84	449-461	necessidades	_	
1-85	461-462	.	_	
