#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Os alimentos integrais possuem uma quantidade maior de fibras, vitaminas e minerais. Então sim, são opções mais nutritivas para serem consumidas, além de facilitarem o controle do índice glicêmico. Porém, não é pelo fato do alimento ser integral que ele pode ser consumido em excesso, até porque a quantidade de carboidratos é semelhante entre as opções tradicionais e integrais. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	Os	_	
1-2	3-12	alimentos	_	
1-3	13-22	integrais	_	
1-4	23-30	possuem	_	
1-5	31-34	uma	_	
1-6	35-45	quantidade	_	
1-7	46-51	maior	_	
1-8	52-54	de	_	
1-9	55-61	fibras	Food	
1-10	61-62	,	_	
1-11	63-72	vitaminas	Food	
1-12	73-74	e	_	
1-13	75-83	minerais	Food	
1-14	83-84	.	_	
1-15	85-90	Então	_	
1-16	91-94	sim	_	
1-17	94-95	,	_	
1-18	96-99	são	_	
1-19	100-106	opções	_	
1-20	107-111	mais	_	
1-21	112-122	nutritivas	_	
1-22	123-127	para	_	
1-23	128-133	serem	_	
1-24	134-144	consumidas	_	
1-25	144-145	,	_	
1-26	146-150	além	_	
1-27	151-153	de	_	
1-28	154-165	facilitarem	_	
1-29	166-167	o	_	
1-30	168-176	controle	_	
1-31	177-179	do	_	
1-32	180-186	índice	GlucoseValue[1]	
1-33	187-196	glicêmico	GlucoseValue[1]	
1-34	196-197	.	_	
1-35	198-203	Porém	_	
1-36	203-204	,	_	
1-37	205-208	não	_	
1-38	209-210	é	_	
1-39	211-215	pelo	_	
1-40	216-220	fato	_	
1-41	221-223	do	_	
1-42	224-232	alimento	_	
1-43	233-236	ser	_	
1-44	237-245	integral	_	
1-45	246-249	que	_	
1-46	250-253	ele	_	
1-47	254-258	pode	_	
1-48	259-262	ser	_	
1-49	263-272	consumido	_	
1-50	273-275	em	_	
1-51	276-283	excesso	_	
1-52	283-284	,	_	
1-53	285-288	até	_	
1-54	289-295	porque	_	
1-55	296-297	a	_	
1-56	298-308	quantidade	_	
1-57	309-311	de	_	
1-58	312-324	carboidratos	Food	
1-59	325-326	é	_	
1-60	327-337	semelhante	_	
1-61	338-343	entre	_	
1-62	344-346	as	_	
1-63	347-353	opções	_	
1-64	354-366	tradicionais	_	
1-65	367-368	e	_	
1-66	369-378	integrais	_	
1-67	378-379	.	_	
1-68	380-384	Para	_	
1-69	385-388	uma	_	
1-70	389-399	orientação	_	
1-71	400-404	mais	_	
1-72	405-415	específica	_	
1-73	416-417	o	_	
1-74	418-423	ideal	_	
1-75	424-425	é	_	
1-76	426-429	que	_	
1-77	430-434	você	_	
1-78	435-437	se	_	
1-79	438-446	consulte	_	
1-80	447-450	com	_	
1-81	451-453	um	_	
1-82	454-467	nutricionista	_	
1-83	468-469	(	_	
1-84	469-472	que	_	
1-85	473-478	estão	_	
1-86	479-490	disponíveis	_	
1-87	491-504	gratuitamente	_	
1-88	505-507	no	_	
1-89	508-511	SUS	_	
1-90	511-512	)	_	
1-91	513-517	pois	_	
1-92	518-521	ele	_	
1-93	522-528	poderá	_	
1-94	529-535	montar	_	
1-95	536-539	uma	_	
1-96	540-545	dieta	NonMedicalTreatment[2]	
1-97	546-551	ideal	NonMedicalTreatment[2]	
1-98	552-556	para	_	
1-99	557-559	as	_	
1-100	560-564	suas	_	
1-101	565-577	necessidades	_	
1-102	577-578	.	_	
