#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O limão é uma ótima fonte de vitamina C e a cenoura de betacaroteno. Essa associação é uma opção rica em nutrientes. Se atente à quantidade e não adicione açúcar as preparações. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	O	_	
1-2	2-7	limão	Food	
1-3	8-9	é	_	
1-4	10-13	uma	_	
1-5	14-19	ótima	_	
1-6	20-25	fonte	_	
1-7	26-28	de	_	
1-8	29-37	vitamina	_	
1-9	38-39	C	_	
1-10	40-41	e	_	
1-11	42-43	a	_	
1-12	44-51	cenoura	Food	
1-13	52-54	de	_	
1-14	55-67	betacaroteno	_	
1-15	67-68	.	_	
1-16	69-73	Essa	_	
1-17	74-84	associação	_	
1-18	85-86	é	_	
1-19	87-90	uma	_	
1-20	91-96	opção	_	
1-21	97-101	rica	_	
1-22	102-104	em	_	
1-23	105-115	nutrientes	_	
1-24	115-116	.	_	
1-25	117-119	Se	_	
1-26	120-126	atente	_	
1-27	127-128	à	_	
1-28	129-139	quantidade	_	
1-29	140-141	e	_	
1-30	142-145	não	_	
1-31	146-154	adicione	_	
1-32	155-161	açúcar	Food	
1-33	162-164	as	_	
1-34	165-176	preparações	_	
1-35	176-177	.	_	
1-36	178-182	Para	_	
1-37	183-186	uma	_	
1-38	187-197	orientação	_	
1-39	198-202	mais	_	
1-40	203-213	específica	_	
1-41	214-215	o	_	
1-42	216-221	ideal	_	
1-43	222-223	é	_	
1-44	224-227	que	_	
1-45	228-232	você	_	
1-46	233-235	se	NonMedicalTreatment[1]	
1-47	236-244	consulte	NonMedicalTreatment[1]	
1-48	245-248	com	NonMedicalTreatment[1]	
1-49	249-251	um	NonMedicalTreatment[1]	
1-50	252-265	nutricionista	NonMedicalTreatment[1]	
1-51	266-267	(	_	
1-52	267-270	que	_	
1-53	271-276	estão	_	
1-54	277-288	disponíveis	_	
1-55	289-302	gratuitamente	_	
1-56	303-305	no	_	
1-57	306-309	SUS	_	
1-58	309-310	)	_	
1-59	311-315	pois	_	
1-60	316-319	ele	_	
1-61	320-326	poderá	_	
1-62	327-333	montar	_	
1-63	334-337	uma	_	
1-64	338-343	dieta	_	
1-65	344-349	ideal	_	
1-66	350-354	para	_	
1-67	355-357	as	_	
1-68	358-362	suas	_	
1-69	363-375	necessidades	_	
1-70	375-376	.	_	
