#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Quando nossa alimentação não está equilibrada a vontade de comer doces fica mais intensa. Uma dieta equilibrada com uma quantidade adequada de carboidratos, proteína, gordura e fibras, aliada a prática de exercícios físicos diária pode ajudar a controlar essa vontade. Se puder seguir uma dieta feita por um nutricionista, melhor ainda! Esses profissionais estão disponíveis gratuitamente para consultas pelo SUS, se você tiver interesse, procure a sua Unidade Básica de Saúde de referência para obter um encaminhamento.
1-1	0-6	Quando	_	_	_	
1-2	7-12	nossa	_	_	_	
1-3	13-24	alimentação	_	_	_	
1-4	25-28	não	_	_	_	
1-5	29-33	está	_	_	_	
1-6	34-45	equilibrada	_	_	_	
1-7	46-47	a	_	_	_	
1-8	48-55	vontade	_	_	_	
1-9	56-58	de	_	_	_	
1-10	59-64	comer	_	_	_	
1-11	65-70	doces	_	_	_	
1-12	71-75	fica	_	_	_	
1-13	76-80	mais	_	_	_	
1-14	81-88	intensa	_	_	_	
1-15	88-89	.	_	_	_	
1-16	90-93	Uma	_	_	_	
1-17	94-99	dieta	NonMedicalTreatment[1]	_	_	
1-18	100-111	equilibrada	NonMedicalTreatment[1]	_	_	
1-19	112-115	com	_	_	_	
1-20	116-119	uma	_	_	_	
1-21	120-130	quantidade	_	_	_	
1-22	131-139	adequada	_	_	_	
1-23	140-142	de	_	_	_	
1-24	143-155	carboidratos	Food	_	_	
1-25	155-156	,	_	_	_	
1-26	157-165	proteína	Food	_	_	
1-27	165-166	,	_	_	_	
1-28	167-174	gordura	Food	_	_	
1-29	175-176	e	_	_	_	
1-30	177-183	fibras	Food	_	_	
1-31	183-184	,	_	_	_	
1-32	185-191	aliada	_	_	_	
1-33	192-193	a	_	_	_	
1-34	194-201	prática	NonMedicalTreatment[2]	_	_	
1-35	202-204	de	NonMedicalTreatment[2]	_	_	
1-36	205-215	exercícios	NonMedicalTreatment[2]	_	_	
1-37	216-223	físicos	NonMedicalTreatment[2]	_	_	
1-38	224-230	diária	Set	has	1-34[2_0]	
1-39	231-235	pode	_	_	_	
1-40	236-242	ajudar	_	_	_	
1-41	243-244	a	_	_	_	
1-42	245-254	controlar	_	_	_	
1-43	255-259	essa	_	_	_	
1-44	260-267	vontade	_	_	_	
1-45	267-268	.	_	_	_	
1-46	269-271	Se	_	_	_	
1-47	272-277	puder	_	_	_	
1-48	278-284	seguir	_	_	_	
1-49	285-288	uma	_	_	_	
1-50	289-294	dieta	NonMedicalTreatment[3]	_	_	
1-51	295-300	feita	NonMedicalTreatment[3]	_	_	
1-52	301-304	por	NonMedicalTreatment[3]	_	_	
1-53	305-307	um	NonMedicalTreatment[3]	_	_	
1-54	308-321	nutricionista	NonMedicalTreatment[3]	_	_	
1-55	321-322	,	_	_	_	
1-56	323-329	melhor	_	_	_	
1-57	330-335	ainda	_	_	_	
1-58	335-336	!	_	_	_	
1-59	337-342	Esses	_	_	_	
1-60	343-356	profissionais	_	_	_	
1-61	357-362	estão	_	_	_	
1-62	363-374	disponíveis	_	_	_	
1-63	375-388	gratuitamente	_	_	_	
1-64	389-393	para	_	_	_	
1-65	394-403	consultas	_	_	_	
1-66	404-408	pelo	_	_	_	
1-67	409-412	SUS	_	_	_	
1-68	412-413	,	_	_	_	
1-69	414-416	se	_	_	_	
1-70	417-421	você	_	_	_	
1-71	422-427	tiver	_	_	_	
1-72	428-437	interesse	_	_	_	
1-73	437-438	,	_	_	_	
1-74	439-446	procure	_	_	_	
1-75	447-448	a	_	_	_	
1-76	449-452	sua	_	_	_	
1-77	453-460	Unidade	_	_	_	
1-78	461-467	Básica	_	_	_	
1-79	468-470	de	_	_	_	
1-80	471-476	Saúde	_	_	_	
1-81	477-479	de	_	_	_	
1-82	480-490	referência	_	_	_	
1-83	491-495	para	_	_	_	
1-84	496-501	obter	_	_	_	
1-85	502-504	um	_	_	_	
1-86	505-519	encaminhamento	_	_	_	
1-87	519-520	.	_	_	_	
