#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Essa sensação de estufamento pode ser por causa da produção de gases. Soltar muitos gases pode ser normal para pessoas que se alimentam com alimentos ricos em fibras, que são alimentos saudáveis e recomendados. Além disso, o uso da metformina também pode provocar a soltura de gases durante os primeiros meses de uso. Essa situação pode se resolver com o tempo, mas, caso não se resolva, é ideal que procure seu médico!
1-1	0-4	Essa	_	_	_	
1-2	5-13	sensação	Symptom[1]	causes	1-44[0_1]	
1-3	14-16	de	Symptom[1]	_	_	
1-4	17-28	estufamento	Symptom[1]	_	_	
1-5	29-33	pode	_	_	_	
1-6	34-37	ser	_	_	_	
1-7	38-41	por	_	_	_	
1-8	42-47	causa	_	_	_	
1-9	48-50	da	_	_	_	
1-10	51-59	produção	_	_	_	
1-11	60-62	de	_	_	_	
1-12	63-68	gases	_	_	_	
1-13	68-69	.	_	_	_	
1-14	70-76	Soltar	_	_	_	
1-15	77-83	muitos	_	_	_	
1-16	84-89	gases	_	_	_	
1-17	90-94	pode	_	_	_	
1-18	95-98	ser	_	_	_	
1-19	99-105	normal	_	_	_	
1-20	106-110	para	_	_	_	
1-21	111-118	pessoas	_	_	_	
1-22	119-122	que	_	_	_	
1-23	123-125	se	_	_	_	
1-24	126-135	alimentam	_	_	_	
1-25	136-139	com	_	_	_	
1-26	140-149	alimentos	_	_	_	
1-27	150-155	ricos	_	_	_	
1-28	156-158	em	_	_	_	
1-29	159-165	fibras	Food	_	_	
1-30	165-166	,	_	_	_	
1-31	167-170	que	_	_	_	
1-32	171-174	são	_	_	_	
1-33	175-184	alimentos	_	_	_	
1-34	185-194	saudáveis	_	_	_	
1-35	195-196	e	_	_	_	
1-36	197-209	recomendados	_	_	_	
1-37	209-210	.	_	_	_	
1-38	211-215	Além	_	_	_	
1-39	216-221	disso	_	_	_	
1-40	221-222	,	_	_	_	
1-41	223-224	o	_	_	_	
1-42	225-228	uso	_	_	_	
1-43	229-231	da	_	_	_	
1-44	232-242	metformina	Medication	_	_	
1-45	243-249	também	_	_	_	
1-46	250-254	pode	_	_	_	
1-47	255-263	provocar	_	_	_	
1-48	264-265	a	_	_	_	
1-49	266-273	soltura	_	_	_	
1-50	274-276	de	_	_	_	
1-51	277-282	gases	_	_	_	
1-52	283-290	durante	Duration[2]	_	_	
1-53	291-293	os	Duration[2]	_	_	
1-54	294-303	primeiros	Duration[2]	_	_	
1-55	304-309	meses	Duration[2]	_	_	
1-56	310-312	de	Duration[2]	_	_	
1-57	313-316	uso	Duration[2]	_	_	
1-58	316-317	.	_	_	_	
1-59	318-322	Essa	_	_	_	
1-60	323-331	situação	_	_	_	
1-61	332-336	pode	_	_	_	
1-62	337-339	se	_	_	_	
1-63	340-348	resolver	_	_	_	
1-64	349-352	com	_	_	_	
1-65	353-354	o	_	_	_	
1-66	355-360	tempo	_	_	_	
1-67	360-361	,	_	_	_	
1-68	362-365	mas	_	_	_	
1-69	365-366	,	_	_	_	
1-70	367-371	caso	_	_	_	
1-71	372-375	não	_	_	_	
1-72	376-378	se	_	_	_	
1-73	379-386	resolva	_	_	_	
1-74	386-387	,	_	_	_	
1-75	388-389	é	_	_	_	
1-76	390-395	ideal	_	_	_	
1-77	396-399	que	_	_	_	
1-78	400-407	procure	_	_	_	
1-79	408-411	seu	_	_	_	
1-80	412-418	médico	_	_	_	
1-81	418-419	!	_	_	_	
