#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A pessoa com diabetes tem ficar constantemente se esforçando para manter a glicemia dentro dos níveis adequados. Não é uma tarefa fácil, e muitas vezes demora-se para conseguir obter os resultados desejados. Saber quais são os fatores que podem fazer com que a glicose no sangue atinja valores muito altos (hiperglicemia) ou muito baixos (hipoglicemia) ajuda muito na tarefa de manter a glicemia sob controle.
1-1	0-1	A	_	
1-2	2-8	pessoa	_	
1-3	9-12	com	_	
1-4	13-21	diabetes	_	
1-5	22-25	tem	_	
1-6	26-31	ficar	_	
1-7	32-46	constantemente	_	
1-8	47-49	se	_	
1-9	50-60	esforçando	_	
1-10	61-65	para	_	
1-11	66-72	manter	_	
1-12	73-74	a	_	
1-13	75-83	glicemia	GlucoseValue[1]	
1-14	84-90	dentro	GlucoseValue[1]	
1-15	91-94	dos	GlucoseValue[1]	
1-16	95-101	níveis	GlucoseValue[1]	
1-17	102-111	adequados	GlucoseValue[1]	
1-18	111-112	.	_	
1-19	113-116	Não	_	
1-20	117-118	é	_	
1-21	119-122	uma	_	
1-22	123-129	tarefa	_	
1-23	130-135	fácil	_	
1-24	135-136	,	_	
1-25	137-138	e	_	
1-26	139-145	muitas	_	
1-27	146-151	vezes	_	
1-28	152-161	demora-se	_	
1-29	162-166	para	_	
1-30	167-176	conseguir	_	
1-31	177-182	obter	_	
1-32	183-185	os	_	
1-33	186-196	resultados	_	
1-34	197-206	desejados	_	
1-35	206-207	.	_	
1-36	208-213	Saber	_	
1-37	214-219	quais	_	
1-38	220-223	são	_	
1-39	224-226	os	_	
1-40	227-234	fatores	_	
1-41	235-238	que	_	
1-42	239-244	podem	_	
1-43	245-250	fazer	_	
1-44	251-254	com	_	
1-45	255-258	que	_	
1-46	259-260	a	_	
1-47	261-268	glicose	_	
1-48	269-271	no	_	
1-49	272-278	sangue	_	
1-50	279-285	atinja	_	
1-51	286-293	valores	_	
1-52	294-299	muito	_	
1-53	300-305	altos	_	
1-54	306-307	(	_	
1-55	307-320	hiperglicemia	Complication	
1-56	320-321	)	_	
1-57	322-324	ou	_	
1-58	325-330	muito	_	
1-59	331-337	baixos	_	
1-60	338-339	(	Complication[2]	
1-61	339-351	hipoglicemia	Complication[2]	
1-62	351-352	)	_	
1-63	353-358	ajuda	_	
1-64	359-364	muito	_	
1-65	365-367	na	_	
1-66	368-374	tarefa	_	
1-67	375-377	de	_	
1-68	378-384	manter	_	
1-69	385-386	a	_	
1-70	387-395	glicemia	_	
1-71	396-399	sob	_	
1-72	400-408	controle	_	
1-73	408-409	.	_	
