#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O vinagre de maçã, assim como qualquer alimento, não melhora o diabetes. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	O	_	
1-2	2-9	vinagre	Food[1]	
1-3	10-12	de	Food[1]	
1-4	13-17	maçã	Food[1]	
1-5	17-18	,	_	
1-6	19-24	assim	_	
1-7	25-29	como	_	
1-8	30-38	qualquer	_	
1-9	39-47	alimento	_	
1-10	47-48	,	_	
1-11	49-52	não	_	
1-12	53-60	melhora	_	
1-13	61-62	o	_	
1-14	63-71	diabetes	Complication	
1-15	71-72	.	_	
1-16	73-76	Não	_	
1-17	77-79	há	_	
1-18	80-87	nenhuma	_	
1-19	88-97	restrição	_	
1-20	98-100	de	_	
1-21	101-110	alimentos	_	
1-22	111-115	para	_	
1-23	116-118	os	_	
1-24	119-129	diabéticos	_	
1-25	129-130	,	_	
1-26	131-132	o	_	
1-27	133-143	importante	_	
1-28	144-145	é	_	
1-29	146-148	se	_	
1-30	149-156	atentar	_	
1-31	157-158	a	_	
1-32	159-169	quantidade	_	
1-33	170-171	(	_	
1-34	171-185	principalmente	_	
1-35	186-188	de	_	
1-36	189-201	carboidratos	_	
1-37	201-202	/	_	
1-38	202-210	açúcares	_	
1-39	210-211	)	_	
1-40	212-213	a	_	
1-41	214-217	ser	_	
1-42	218-227	consumida	_	
1-43	228-229	e	_	
1-44	230-231	a	_	
1-45	232-238	adotar	_	
1-46	239-241	de	_	
1-47	242-245	uma	_	
1-48	246-252	padrão	NonMedicalTreatment[2]	
1-49	253-262	alimentar	NonMedicalTreatment[2]	
1-50	263-271	saudável	NonMedicalTreatment[2]	
1-51	271-272	.	_	
1-52	273-277	Para	_	
1-53	278-281	uma	_	
1-54	282-292	orientação	_	
1-55	293-297	mais	_	
1-56	298-308	específica	_	
1-57	309-310	o	_	
1-58	311-316	ideal	_	
1-59	317-318	é	_	
1-60	319-322	que	_	
1-61	323-327	você	_	
1-62	328-330	se	NonMedicalTreatment[3]	
1-63	331-339	consulte	NonMedicalTreatment[3]	
1-64	340-343	com	NonMedicalTreatment[3]	
1-65	344-346	um	NonMedicalTreatment[3]	
1-66	347-360	nutricionista	NonMedicalTreatment[3]	
1-67	361-362	(	_	
1-68	362-365	que	_	
1-69	366-371	estão	_	
1-70	372-383	disponíveis	_	
1-71	384-397	gratuitamente	_	
1-72	398-400	no	_	
1-73	401-404	SUS	_	
1-74	404-405	)	_	
1-75	406-410	pois	_	
1-76	411-414	ele	_	
1-77	415-421	poderá	_	
1-78	422-428	montar	_	
1-79	429-432	uma	_	
1-80	433-438	dieta	_	
1-81	439-444	ideal	_	
1-82	445-449	para	_	
1-83	450-452	as	_	
1-84	453-457	suas	_	
1-85	458-470	necessidades	_	
1-86	470-471	.	_	
