#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-3	Não	_	
1-2	4-6	há	_	
1-3	7-14	nenhuma	_	
1-4	15-24	restrição	_	
1-5	25-27	de	_	
1-6	28-37	alimentos	_	
1-7	38-42	para	_	
1-8	43-45	os	_	
1-9	46-56	diabéticos	_	
1-10	56-57	,	_	
1-11	58-59	o	_	
1-12	60-70	importante	_	
1-13	71-72	é	_	
1-14	73-75	se	_	
1-15	76-83	atentar	_	
1-16	84-85	a	_	
1-17	86-96	quantidade	_	
1-18	97-98	(	_	
1-19	98-112	principalmente	_	
1-20	113-115	de	_	
1-21	116-128	carboidratos	Food	
1-22	128-129	/	_	
1-23	129-137	açúcares	Food	
1-24	137-138	)	_	
1-25	139-140	a	_	
1-26	141-144	ser	_	
1-27	145-154	consumida	_	
1-28	155-156	e	_	
1-29	157-158	a	_	
1-30	159-165	adotar	_	
1-31	166-168	de	_	
1-32	169-172	uma	_	
1-33	173-179	padrão	_	
1-34	180-189	alimentar	_	
1-35	190-198	saudável	_	
1-36	198-199	.	_	
1-37	200-204	Para	_	
1-38	205-208	uma	_	
1-39	209-219	orientação	_	
1-40	220-224	mais	_	
1-41	225-235	específica	_	
1-42	236-237	o	_	
1-43	238-243	ideal	_	
1-44	244-245	é	_	
1-45	246-249	que	_	
1-46	250-254	você	_	
1-47	255-257	se	_	
1-48	258-266	consulte	_	
1-49	267-270	com	_	
1-50	271-273	um	_	
1-51	274-287	nutricionista	_	
1-52	288-289	(	_	
1-53	289-292	que	_	
1-54	293-298	estão	_	
1-55	299-310	disponíveis	_	
1-56	311-324	gratuitamente	_	
1-57	325-327	no	_	
1-58	328-331	SUS	_	
1-59	331-332	)	_	
1-60	333-337	pois	_	
1-61	338-341	ele	_	
1-62	342-348	poderá	_	
1-63	349-355	montar	_	
1-64	356-359	uma	_	
1-65	360-365	dieta	_	
1-66	366-371	ideal	_	
1-67	372-376	para	_	
1-68	377-379	as	_	
1-69	380-384	suas	_	
1-70	385-397	necessidades	_	
1-71	397-398	.	_	
