#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=A tapioca tem uma quantidade elevada de carboidratos, mas ela pode ser consumida por diabéticos. O importante é preferir recheios mais leves que sejam fontes de fibras e proteínas, como: ovos, salada de folhas, pasta de amendoim, frango, pasta de grão-de-bico, queijos brancos e entre outros. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	A	_	_	_	
1-2	2-9	tapioca	Food	_	_	
1-3	10-13	tem	_	_	_	
1-4	14-17	uma	_	_	_	
1-5	18-28	quantidade	_	_	_	
1-6	29-36	elevada	_	_	_	
1-7	37-39	de	_	_	_	
1-8	40-52	carboidratos	Food	has	1-2	
1-9	52-53	,	_	_	_	
1-10	54-57	mas	_	_	_	
1-11	58-61	ela	_	_	_	
1-12	62-66	pode	_	_	_	
1-13	67-70	ser	_	_	_	
1-14	71-80	consumida	_	_	_	
1-15	81-84	por	_	_	_	
1-16	85-95	diabéticos	_	_	_	
1-17	95-96	.	_	_	_	
1-18	97-98	O	_	_	_	
1-19	99-109	importante	_	_	_	
1-20	110-111	é	_	_	_	
1-21	112-120	preferir	_	_	_	
1-22	121-129	recheios	_	_	_	
1-23	130-134	mais	_	_	_	
1-24	135-140	leves	_	_	_	
1-25	141-144	que	_	_	_	
1-26	145-150	sejam	_	_	_	
1-27	151-157	fontes	_	_	_	
1-28	158-160	de	_	_	_	
1-29	161-167	fibras	Food	has|has|has|has|has|has	1-37[1_0]|1-35|1-41[2_0]|1-45|1-47[3_0]|1-51[4_0]	
1-30	168-169	e	_	_	_	
1-31	170-179	proteínas	Food	has|has|has|has|has|has	1-35|1-45|1-47[3_0]|1-37[1_0]|1-41[2_0]|1-51[4_0]	
1-32	179-180	,	_	_	_	
1-33	181-185	como	_	_	_	
1-34	185-186	:	_	_	_	
1-35	187-191	ovos	Food	_	_	
1-36	191-192	,	_	_	_	
1-37	193-199	salada	Food[1]	_	_	
1-38	200-202	de	Food[1]	_	_	
1-39	203-209	folhas	Food[1]	_	_	
1-40	209-210	,	_	_	_	
1-41	211-216	pasta	Food[2]	_	_	
1-42	217-219	de	Food[2]	_	_	
1-43	220-228	amendoim	Food[2]	_	_	
1-44	228-229	,	_	_	_	
1-45	230-236	frango	Food	_	_	
1-46	236-237	,	_	_	_	
1-47	238-243	pasta	Food[3]	_	_	
1-48	244-246	de	Food[3]	_	_	
1-49	247-259	grão-de-bico	Food[3]	_	_	
1-50	259-260	,	_	_	_	
1-51	261-268	queijos	Food[4]	_	_	
1-52	269-276	brancos	Food[4]	_	_	
1-53	277-278	e	_	_	_	
1-54	279-284	entre	_	_	_	
1-55	285-291	outros	_	_	_	
1-56	291-292	.	_	_	_	
1-57	293-297	Para	_	_	_	
1-58	298-301	uma	_	_	_	
1-59	302-312	orientação	_	_	_	
1-60	313-317	mais	_	_	_	
1-61	318-328	específica	_	_	_	
1-62	329-330	o	_	_	_	
1-63	331-336	ideal	_	_	_	
1-64	337-338	é	_	_	_	
1-65	339-342	que	_	_	_	
1-66	343-347	você	_	_	_	
1-67	348-350	se	_	_	_	
1-68	351-359	consulte	_	_	_	
1-69	360-363	com	_	_	_	
1-70	364-366	um	_	_	_	
1-71	367-380	nutricionista	_	_	_	
1-72	381-382	(	_	_	_	
1-73	382-385	que	_	_	_	
1-74	386-391	estão	_	_	_	
1-75	392-403	disponíveis	_	_	_	
1-76	404-417	gratuitamente	_	_	_	
1-77	418-420	no	_	_	_	
1-78	421-424	SUS	_	_	_	
1-79	424-425	)	_	_	_	
1-80	426-430	pois	_	_	_	
1-81	431-434	ele	_	_	_	
1-82	435-441	poderá	_	_	_	
1-83	442-448	montar	_	_	_	
1-84	449-452	uma	_	_	_	
1-85	453-458	dieta	_	_	_	
1-86	459-464	ideal	_	_	_	
1-87	465-469	para	_	_	_	
1-88	470-472	as	_	_	_	
1-89	473-477	suas	_	_	_	
1-90	478-490	necessidades	_	_	_	
1-91	490-491	.	_	_	_	
