#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=É importante lembrar que tudo em excesso faz mal e, mais importante que comer ou não determinado alimento, é ter uma dieta balanceada com os nutrientes e calorias adequadas para cada pessoa. Por isso, é importante consultar  um nutricionista (gratuitamente no SUS) que poderá montar uma dieta que seja ideal para você.
1-1	0-1	É	_	
1-2	2-12	importante	_	
1-3	13-20	lembrar	_	
1-4	21-24	que	_	
1-5	25-29	tudo	_	
1-6	30-32	em	_	
1-7	33-40	excesso	_	
1-8	41-44	faz	_	
1-9	45-48	mal	_	
1-10	49-50	e	_	
1-11	50-51	,	_	
1-12	52-56	mais	_	
1-13	57-67	importante	_	
1-14	68-71	que	_	
1-15	72-77	comer	_	
1-16	78-80	ou	_	
1-17	81-84	não	_	
1-18	85-96	determinado	_	
1-19	97-105	alimento	_	
1-20	105-106	,	_	
1-21	107-108	é	_	
1-22	109-112	ter	_	
1-23	113-116	uma	_	
1-24	117-122	dieta	NonMedicalTreatment[1]	
1-25	123-133	balanceada	NonMedicalTreatment[1]	
1-26	134-137	com	_	
1-27	138-140	os	_	
1-28	141-151	nutrientes	Food	
1-29	152-153	e	_	
1-30	154-162	calorias	Food	
1-31	163-172	adequadas	_	
1-32	173-177	para	_	
1-33	178-182	cada	_	
1-34	183-189	pessoa	_	
1-35	189-190	.	_	
1-36	191-194	Por	_	
1-37	195-199	isso	_	
1-38	199-200	,	_	
1-39	201-202	é	_	
1-40	203-213	importante	_	
1-41	214-223	consultar	NonMedicalTreatment[2]	
1-42	225-227	um	NonMedicalTreatment[2]	
1-43	228-241	nutricionista	NonMedicalTreatment[2]	
1-44	242-243	(	_	
1-45	243-256	gratuitamente	_	
1-46	257-259	no	_	
1-47	260-263	SUS	_	
1-48	263-264	)	_	
1-49	265-268	que	_	
1-50	269-275	poderá	_	
1-51	276-282	montar	_	
1-52	283-286	uma	_	
1-53	287-292	dieta	_	
1-54	293-296	que	_	
1-55	297-301	seja	_	
1-56	302-307	ideal	_	
1-57	308-312	para	_	
1-58	313-317	você	_	
1-59	317-318	.	_	
