#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Antes de serem diagnosticadas, pessoas com diabetes tipo 1 costumam ter um rápido emagrecimento. A baixa absorção de insulina faz com que o organismo não consiga transformar a glicose em energia. Por isso, ele passa a queimar gorduras para esse fim, o que leva à perda de peso repentina.
1-1	0-5	Antes	_	_	_	
1-2	6-8	de	_	_	_	
1-3	9-14	serem	_	_	_	
1-4	15-29	diagnosticadas	_	_	_	
1-5	29-30	,	_	_	_	
1-6	31-38	pessoas	_	_	_	
1-7	39-42	com	_	_	_	
1-8	43-51	diabetes	Complication	_	_	
1-9	52-56	tipo	DiabetesType[1]	has	1-8[0_1]	
1-10	57-58	1	DiabetesType[1]	_	_	
1-11	59-67	costumam	_	_	_	
1-12	68-71	ter	_	_	_	
1-13	72-74	um	_	_	_	
1-14	75-81	rápido	_	_	_	
1-15	82-95	emagrecimento	Symptom	has	1-9[1_0]	
1-16	95-96	.	_	_	_	
1-17	97-98	A	_	_	_	
1-18	99-104	baixa	_	_	_	
1-19	105-113	absorção	_	_	_	
1-20	114-116	de	_	_	_	
1-21	117-125	insulina	_	_	_	
1-22	126-129	faz	_	_	_	
1-23	130-133	com	_	_	_	
1-24	134-137	que	_	_	_	
1-25	138-139	o	_	_	_	
1-26	140-149	organismo	_	_	_	
1-27	150-153	não	_	_	_	
1-28	154-161	consiga	_	_	_	
1-29	162-173	transformar	_	_	_	
1-30	174-175	a	_	_	_	
1-31	176-183	glicose	_	_	_	
1-32	184-186	em	_	_	_	
1-33	187-194	energia	_	_	_	
1-34	194-195	.	_	_	_	
1-35	196-199	Por	_	_	_	
1-36	200-204	isso	_	_	_	
1-37	204-205	,	_	_	_	
1-38	206-209	ele	_	_	_	
1-39	210-215	passa	_	_	_	
1-40	216-217	a	_	_	_	
1-41	218-225	queimar	_	_	_	
1-42	226-234	gorduras	_	_	_	
1-43	235-239	para	_	_	_	
1-44	240-244	esse	_	_	_	
1-45	245-248	fim	_	_	_	
1-46	248-249	,	_	_	_	
1-47	250-251	o	_	_	_	
1-48	252-255	que	_	_	_	
1-49	256-260	leva	_	_	_	
1-50	261-262	à	_	_	_	
1-51	263-268	perda	_	_	_	
1-52	269-271	de	_	_	_	
1-53	272-276	peso	_	_	_	
1-54	277-286	repentina	_	_	_	
1-55	286-287	.	_	_	_	

#Text=É comum que haja uma recuperação do peso quando o (a) paciente inicia o tratamento com a insulina. Algumas pessoas associam o medicamento com o ganho de peso e abandonam o tratamento. Essa atitude é extremente prejuducial à saúde, pois a suspensão do uso da insulina faz com que os níveis de glicose no sangue aumentem, causando uma série de sintomas e complicações a curto, médio e longo prazo
2-1	292-293	É	_	_	_	
2-2	294-299	comum	_	_	_	
2-3	300-303	que	_	_	_	
2-4	304-308	haja	_	_	_	
2-5	309-312	uma	_	_	_	
2-6	313-324	recuperação	Symptom[2]	has	2-20[0_2]	
2-7	325-327	do	Symptom[2]	_	_	
2-8	328-332	peso	Symptom[2]	_	_	
2-9	333-339	quando	_	_	_	
2-10	340-341	o	_	_	_	
2-11	342-343	(	_	_	_	
2-12	343-344	a	_	_	_	
2-13	344-345	)	_	_	_	
2-14	346-354	paciente	_	_	_	
2-15	355-361	inicia	_	_	_	
2-16	362-363	o	_	_	_	
2-17	364-374	tratamento	_	_	_	
2-18	375-378	com	_	_	_	
2-19	379-380	a	_	_	_	
2-20	381-389	insulina	Medication	_	_	
2-21	389-390	.	_	_	_	
2-22	391-398	Algumas	_	_	_	
2-23	399-406	pessoas	_	_	_	
2-24	407-415	associam	_	_	_	
2-25	416-417	o	_	_	_	
