#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Os alimentos integrais em geral possuem mais fibras e um índice glicêmico mais baixo (glicose é absorvida mais lentamente) do que os alimentos mais processados. Alimentos integrais são deles, em teoria, melhores para pacientes diabéticos. Esse é o caso da farinha de trigo integral, mas ela também pode conter uma alta carga de carboidratos, devendo ser consumida com moderação. É importante lembrar que tudo em excesso faz mal e que mais importante que comer ou deixar de comer certos alimentos, é ter uma dieta balanceada com os nutrientes e calorias adequadas para cada pessoa. Por isso, é ideal que se consulte um nutricionista (gratuitamente no SUS) que poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	Os	_	_	_	
1-2	3-12	alimentos	_	_	_	
1-3	13-22	integrais	Food	_	_	
1-4	23-25	em	_	_	_	
1-5	26-31	geral	_	_	_	
1-6	32-39	possuem	_	_	_	
1-7	40-44	mais	_	_	_	
1-8	45-51	fibras	Food	has	1-3	
1-9	52-53	e	_	_	_	
1-10	54-56	um	_	_	_	
1-11	57-63	índice	GlucoseValue[1]	has	1-3[0_1]	
1-12	64-73	glicêmico	GlucoseValue[1]	_	_	
1-13	74-78	mais	GlucoseValue[1]	_	_	
1-14	79-84	baixo	GlucoseValue[1]	_	_	
1-15	85-86	(	_	_	_	
1-16	86-93	glicose	_	_	_	
1-17	94-95	é	_	_	_	
1-18	96-105	absorvida	_	_	_	
1-19	106-110	mais	_	_	_	
1-20	111-121	lentamente	_	_	_	
1-21	121-122	)	_	_	_	
1-22	123-125	do	_	_	_	
1-23	126-129	que	_	_	_	
1-24	130-132	os	_	_	_	
1-25	133-142	alimentos	_	_	_	
1-26	143-147	mais	_	_	_	
1-27	148-159	processados	Food	_	_	
1-28	159-160	.	_	_	_	
1-29	161-170	Alimentos	_	_	_	
1-30	171-180	integrais	Food	_	_	
1-31	181-184	são	_	_	_	
1-32	185-190	deles	_	_	_	
1-33	190-191	,	_	_	_	
1-34	192-194	em	_	_	_	
1-35	195-201	teoria	_	_	_	
1-36	201-202	,	_	_	_	
1-37	203-211	melhores	_	_	_	
1-38	212-216	para	_	_	_	
1-39	217-226	pacientes	_	_	_	
1-40	227-237	diabéticos	_	_	_	
1-41	237-238	.	_	_	_	
1-42	239-243	Esse	_	_	_	
1-43	244-245	é	_	_	_	
1-44	246-247	o	_	_	_	
1-45	248-252	caso	_	_	_	
1-46	253-255	da	_	_	_	
1-47	256-263	farinha	Food[2]	_	_	
1-48	264-266	de	Food[2]	_	_	
1-49	267-272	trigo	Food[2]	_	_	
1-50	273-281	integral	Food[2]	_	_	
1-51	281-282	,	_	_	_	
