#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Os alimentos integrais em geral possuem mais fibras e um índice glicêmico mais baixo (glicose é absorvida mais lentamente) do que os alimentos mais processados. Alimentos integrais são deles, em teoria, melhores para pacientes diabéticos. Esse é o caso da farinha de trigo integral, mas ela também pode conter uma alta carga de carboidratos, devendo ser consumida com moderação. É importante lembrar que tudo em excesso faz mal e que mais importante que comer ou deixar de comer certos alimentos, é ter uma dieta balanceada com os nutrientes e calorias adequadas para cada pessoa. Por isso, é ideal que se consulte um nutricionista (gratuitamente no SUS) que poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	Os	_	
1-2	3-12	alimentos	_	
1-3	13-22	integrais	_	
1-4	23-25	em	_	
1-5	26-31	geral	_	
1-6	32-39	possuem	_	
1-7	40-44	mais	_	
1-8	45-51	fibras	_	
1-9	52-53	e	_	
1-10	54-56	um	_	
1-11	57-63	índice	_	
1-12	64-73	glicêmico	_	
1-13	74-78	mais	_	
1-14	79-84	baixo	_	
1-15	85-86	(	_	
1-16	86-93	glicose	_	
1-17	94-95	é	_	
1-18	96-105	absorvida	_	
1-19	106-110	mais	_	
1-20	111-121	lentamente	_	
1-21	121-122	)	_	
1-22	123-125	do	_	
1-23	126-129	que	_	
1-24	130-132	os	_	
1-25	133-142	alimentos	_	
1-26	143-147	mais	_	
1-27	148-159	processados	_	
1-28	159-160	.	_	
1-29	161-170	Alimentos	_	
1-30	171-180	integrais	_	
1-31	181-184	são	_	
1-32	185-190	deles	_	
1-33	190-191	,	_	
1-34	192-194	em	_	
1-35	195-201	teoria	_	
1-36	201-202	,	_	
1-37	203-211	melhores	_	
1-38	212-216	para	_	
1-39	217-226	pacientes	_	
1-40	227-237	diabéticos	_	
1-41	237-238	.	_	
1-42	239-243	Esse	_	
1-43	244-245	é	_	
1-44	246-247	o	_	
1-45	248-252	caso	_	
1-46	253-255	da	_	
1-47	256-263	farinha	Food[1]	
1-48	264-266	de	Food[1]	
1-49	267-272	trigo	Food[1]	
1-50	273-281	integral	Food[1]	
1-51	281-282	,	_	
1-52	283-286	mas	_	
1-53	287-290	ela	_	
1-54	291-297	também	_	
1-55	298-302	pode	_	
1-56	303-309	conter	_	
1-57	310-313	uma	_	
1-58	314-318	alta	_	
1-59	319-324	carga	_	
1-60	325-327	de	_	
1-61	328-340	carboidratos	_	
1-62	340-341	,	_	
1-63	342-349	devendo	_	
1-64	350-353	ser	_	
1-65	354-363	consumida	_	
1-66	364-367	com	_	
1-67	368-377	moderação	_	
1-68	377-378	.	_	
1-69	379-380	É	_	
1-70	381-391	importante	_	
1-71	392-399	lembrar	_	
1-72	400-403	que	_	
1-73	404-408	tudo	_	
1-74	409-411	em	_	
1-75	412-419	excesso	_	
1-76	420-423	faz	_	
1-77	424-427	mal	_	
1-78	428-429	e	_	
1-79	430-433	que	_	
1-80	434-438	mais	_	
1-81	439-449	importante	_	
1-82	450-453	que	_	
1-83	454-459	comer	_	
1-84	460-462	ou	_	
1-85	463-469	deixar	_	
1-86	470-472	de	_	
1-87	473-478	comer	_	
1-88	479-485	certos	_	
1-89	486-495	alimentos	_	
1-90	495-496	,	_	
1-91	497-498	é	_	
1-92	499-502	ter	_	
1-93	503-506	uma	_	
1-94	507-512	dieta	_	
1-95	513-523	balanceada	_	
1-96	524-527	com	_	
1-97	528-530	os	_	
1-98	531-541	nutrientes	_	
1-99	542-543	e	_	
1-100	544-552	calorias	_	
1-101	553-562	adequadas	_	
1-102	563-567	para	_	
1-103	568-572	cada	_	
1-104	573-579	pessoa	_	
1-105	579-580	.	_	
1-106	581-584	Por	_	
1-107	585-589	isso	_	
1-108	589-590	,	_	
1-109	591-592	é	_	
1-110	593-598	ideal	_	
1-111	599-602	que	_	
1-112	603-605	se	_	
1-113	606-614	consulte	_	
1-114	615-617	um	_	
1-115	618-631	nutricionista	_	
1-116	632-633	(	_	
1-117	633-646	gratuitamente	_	
1-118	647-649	no	_	
1-119	650-653	SUS	_	
1-120	653-654	)	_	
1-121	655-658	que	_	
1-122	659-665	poderá	_	
1-123	666-672	montar	_	
1-124	673-676	uma	_	
1-125	677-682	dieta	_	
1-126	683-688	ideal	_	
1-127	689-693	para	_	
1-128	694-696	as	_	
1-129	697-701	suas	_	
1-130	702-714	necessidades	_	
1-131	714-715	.	_	
