#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Esses não são sintomas típicos de diabetes. No entanto, não devem ser ignorados, pois podem indicar algum outro problema de saúde! Portanto, é importante que se procure um médico.
1-1	0-5	Esses	_	
1-2	6-9	não	_	
1-3	10-13	são	_	
1-4	14-22	sintomas	_	
1-5	23-30	típicos	_	
1-6	31-33	de	_	
1-7	34-42	diabetes	Complication	
1-8	42-43	.	_	
1-9	44-46	No	_	
1-10	47-54	entanto	_	
1-11	54-55	,	_	
1-12	56-59	não	_	
1-13	60-65	devem	_	
1-14	66-69	ser	_	
1-15	70-79	ignorados	_	
1-16	79-80	,	_	
1-17	81-85	pois	_	
1-18	86-91	podem	_	
1-19	92-99	indicar	_	
1-20	100-105	algum	_	
1-21	106-111	outro	_	
1-22	112-120	problema	_	
1-23	121-123	de	_	
1-24	124-129	saúde	_	
1-25	129-130	!	_	
1-26	131-139	Portanto	_	
1-27	139-140	,	_	
1-28	141-142	é	_	
1-29	143-153	importante	_	
1-30	154-157	que	_	
1-31	158-160	se	_	
1-32	161-168	procure	_	
1-33	169-171	um	_	
1-34	172-178	médico	_	
1-35	178-179	.	_	

#Text=Agora, caso você esteja suando muito, tendo muita fome, sofrendo com tremedeiras, fraqueza, palpitação, coração batendo acelerado, ansiedade/agitação ou confusão mental pode ser que a quantidade de açúcar no seu sangue esteja muito baixa, e isso pode ser grave.
2-1	181-186	Agora	_	
2-2	186-187	,	_	
2-3	188-192	caso	_	
2-4	193-197	você	_	
2-5	198-204	esteja	_	
2-6	205-211	suando	Symptom[1]	
2-7	212-217	muito	Symptom[1]	
2-8	217-218	,	_	
2-9	219-224	tendo	_	
2-10	225-230	muita	Symptom[2]	
2-11	231-235	fome	Symptom[2]	
2-12	235-236	,	_	
2-13	237-245	sofrendo	_	
2-14	246-249	com	_	
2-15	250-261	tremedeiras	Symptom	
2-16	261-262	,	_	
2-17	263-271	fraqueza	Symptom	
2-18	271-272	,	_	
2-19	273-283	palpitação	Symptom	
2-20	283-284	,	_	
2-21	285-292	coração	Symptom[3]	
2-22	293-300	batendo	Symptom[3]	
2-23	301-310	acelerado	Symptom[3]	
2-24	310-311	,	_	
2-25	312-321	ansiedade	Symptom	
2-26	321-322	/	_	
2-27	322-330	agitação	Symptom	
2-28	331-333	ou	_	
2-29	334-342	confusão	Symptom[4]	
2-30	343-349	mental	Symptom[4]	
2-31	350-354	pode	_	
2-32	355-358	ser	_	
2-33	359-362	que	_	
2-34	363-364	a	_	
2-35	365-375	quantidade	_	
2-36	376-378	de	_	
2-37	379-385	açúcar	_	
2-38	386-388	no	_	
2-39	389-392	seu	_	
2-40	393-399	sangue	_	
2-41	400-406	esteja	_	
2-42	407-412	muito	_	
2-43	413-418	baixa	_	
2-44	418-419	,	_	
2-45	420-421	e	_	
2-46	422-426	isso	_	
2-47	427-431	pode	_	
2-48	432-435	ser	_	
2-49	436-441	grave	_	
2-50	441-442	.	_	
