#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=De modo geral, no tratamento da pessoa com diabetes, busca-se atingir valores de hemoglobina glicada (HbA1c) menores que 7,0%. No entanto, essa meta pode ser alterada de acordo com algumas características de cada indivíduo. Nesse sentido, o médico pode optar por fazer um controle mais restrito em pessoas jovens, saudáveis e/ou com pouco tempo de diabetes, buscando um valor de hemoglobina glicada (HbA1c) próximo a 6,5%. Por outro lado, pode-se tolerar um controle menos restrito em pessoas idosas, com outros problemas de saúde e/ou com longo tempo de diabetes, estabelecendo metas de hemoglobina glicada (HbA1c) próximas a 8%. Portanto, ainda que seu exame esteja dentro das metas acima, pode ser que elas não sejam as mais adequadas para você, por isso é muito importante que você mantenha controle regular com um médico, que irá estabelecer o melhor tratamento para o seu caso.
1-1	0-2	De	_	
1-2	3-7	modo	_	
1-3	8-13	geral	_	
1-4	13-14	,	_	
1-5	15-17	no	_	
1-6	18-28	tratamento	_	
1-7	29-31	da	_	
1-8	32-38	pessoa	_	
1-9	39-42	com	_	
1-10	43-51	diabetes	_	
1-11	51-52	,	_	
1-12	53-61	busca-se	_	
1-13	62-69	atingir	Test[1]	
1-14	70-77	valores	Test[1]	
1-15	78-80	de	Test[1]	
1-16	81-92	hemoglobina	Test[1]	
1-17	93-100	glicada	Test[1]	
1-18	101-102	(	Test[1]	
1-19	102-107	HbA1c	Test[1]	
1-20	107-108	)	Test[1]	
1-21	109-116	menores	Test[1]	
1-22	117-120	que	Test[1]	
1-23	121-125	7,0%	Test[1]	
1-24	125-126	.	_	
1-25	127-129	No	_	
1-26	130-137	entanto	_	
1-27	137-138	,	_	
1-28	139-143	essa	_	
1-29	144-148	meta	_	
1-30	149-153	pode	_	
1-31	154-157	ser	_	
1-32	158-166	alterada	_	
1-33	167-169	de	_	
1-34	170-176	acordo	_	
1-35	177-180	com	_	
1-36	181-188	algumas	_	
1-37	189-204	características	_	
1-38	205-207	de	_	
1-39	208-212	cada	_	
1-40	213-222	indivíduo	_	
1-41	222-223	.	_	
1-42	224-229	Nesse	_	
1-43	230-237	sentido	_	
1-44	237-238	,	_	
1-45	239-240	o	_	
1-46	241-247	médico	_	
1-47	248-252	pode	_	
1-48	253-258	optar	_	
1-49	259-262	por	_	
1-50	263-268	fazer	_	
1-51	269-271	um	_	
1-52	272-280	controle	_	
1-53	281-285	mais	_	
1-54	286-294	restrito	_	
1-55	295-297	em	_	
1-56	298-305	pessoas	_	
1-57	306-312	jovens	_	
1-58	312-313	,	_	
1-59	314-323	saudáveis	_	
1-60	324-325	e	_	
1-61	325-326	/	_	
1-62	326-328	ou	_	
1-63	329-332	com	_	
1-64	333-338	pouco	_	
1-65	339-344	tempo	_	
1-66	345-347	de	_	
1-67	348-356	diabetes	_	
1-68	356-357	,	_	
1-69	358-366	buscando	_	
1-70	367-369	um	_	
1-71	370-375	valor	_	
1-72	376-378	de	_	
1-73	379-390	hemoglobina	Test[2]	
1-74	391-398	glicada	Test[2]	
1-75	399-400	(	Test[2]	
1-76	400-405	HbA1c	Test[2]	
1-77	405-406	)	Test[2]	
1-78	407-414	próximo	Test[2]	
1-79	415-416	a	Test[2]	
1-80	417-421	6,5%	Test[2]	
1-81	421-422	.	_	
1-82	423-426	Por	_	
1-83	427-432	outro	_	
1-84	433-437	lado	_	
1-85	437-438	,	_	
1-86	439-446	pode-se	_	
1-87	447-454	tolerar	_	
