#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode consumir sim. Prefira consumi-las in natura e evite os sucos. Além disso, se atente à quantidade e dê preferência por comê-las junto a outras refeições ou associadas de farelos (aveia) e sementes (chia, linhaça etc.). Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-13	consumir	_	
1-3	14-17	sim	_	
1-4	17-18	.	_	
1-5	19-26	Prefira	_	
1-6	27-38	consumi-las	_	
1-7	39-41	in	_	
1-8	42-48	natura	_	
1-9	49-50	e	_	
1-10	51-56	evite	_	
1-11	57-59	os	_	
1-12	60-65	sucos	Food	
1-13	65-66	.	_	
1-14	67-71	Além	_	
1-15	72-77	disso	_	
1-16	77-78	,	_	
1-17	79-81	se	_	
1-18	82-88	atente	_	
1-19	89-90	à	_	
1-20	91-101	quantidade	_	
1-21	102-103	e	_	
1-22	104-106	dê	_	
1-23	107-118	preferência	_	
1-24	119-122	por	_	
1-25	123-131	comê-las	_	
1-26	132-137	junto	_	
1-27	138-139	a	_	
1-28	140-146	outras	_	
1-29	147-156	refeições	_	
1-30	157-159	ou	_	
1-31	160-170	associadas	_	
1-32	171-173	de	_	
1-33	174-181	farelos	Food	
1-34	182-183	(	_	
1-35	183-188	aveia	Food	
1-36	188-189	)	_	
1-37	190-191	e	_	
1-38	192-200	sementes	Food	
1-39	201-202	(	_	
1-40	202-206	chia	Food	
1-41	206-207	,	_	
1-42	208-215	linhaça	Food	
1-43	216-219	etc	_	
1-44	219-220	.	_	
1-45	220-221	)	_	
1-46	221-222	.	_	
1-47	223-227	Para	_	
1-48	228-231	uma	_	
1-49	232-242	orientação	_	
1-50	243-247	mais	_	
1-51	248-258	específica	_	
1-52	259-260	o	_	
1-53	261-266	ideal	_	
1-54	267-268	é	_	
1-55	269-272	que	_	
1-56	273-277	você	_	
1-57	278-280	se	_	
1-58	281-289	consulte	_	
1-59	290-293	com	_	
1-60	294-296	um	_	
1-61	297-310	nutricionista	_	
1-62	311-312	(	_	
1-63	312-315	que	_	
1-64	316-321	estão	_	
1-65	322-333	disponíveis	_	
1-66	334-347	gratuitamente	_	
1-67	348-350	no	_	
1-68	351-354	SUS	_	
1-69	354-355	)	_	
1-70	356-360	pois	_	
1-71	361-364	ele	_	
1-72	365-371	poderá	_	
1-73	372-378	montar	_	
1-74	379-382	uma	_	
1-75	383-388	dieta	NonMedicalTreatment[1]	
1-76	389-394	ideal	NonMedicalTreatment[1]	
1-77	395-399	para	_	
1-78	400-402	as	_	
1-79	403-407	suas	_	
1-80	408-420	necessidades	_	
1-81	420-421	.	_	
