#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Apesar de não parecer um problema grave, a esteatose hepática (acúmulo de gordura no fígado) é uma condição que deve ser tratada o quanto antes para evitar que se agrave. Esse acúmulo de gordura nas células sobrecarrega e inflama o fígado, que pode perder a sua capacidade de funcionar normalmente. No início, a esteatose não tem sintomas, mas pode, com o tempo, provocar aumento do tamanho do fígado, náuseas, fraqueza e outros sintomas. O seu tratamento envolve perda de peso e mudanças no estilo de vida, como praticar exercícios físicos regularmente e adotar uma dieta balanceada. É muito importante que você procure um médico para avaliar melhor a sua condição.
1-1	0-6	Apesar	_	_	_	
1-2	7-9	de	_	_	_	
1-3	10-13	não	_	_	_	
1-4	14-21	parecer	_	_	_	
1-5	22-24	um	_	_	_	
1-6	25-33	problema	_	_	_	
1-7	34-39	grave	_	_	_	
1-8	39-40	,	_	_	_	
1-9	41-42	a	_	_	_	
1-10	43-52	esteatose	Complication[1]	_	_	
1-11	53-61	hepática	Complication[1]	_	_	
1-12	62-63	(	_	_	_	
1-13	63-70	acúmulo	_	_	_	
1-14	71-73	de	_	_	_	
1-15	74-81	gordura	_	_	_	
1-16	82-84	no	_	_	_	
1-17	85-91	fígado	_	_	_	
1-18	91-92	)	_	_	_	
1-19	93-94	é	_	_	_	
1-20	95-98	uma	_	_	_	
1-21	99-107	condição	_	_	_	
1-22	108-111	que	_	_	_	
1-23	112-116	deve	_	_	_	
1-24	117-120	ser	_	_	_	
1-25	121-128	tratada	_	_	_	
1-26	129-130	o	_	_	_	
1-27	131-137	quanto	_	_	_	
1-28	138-143	antes	_	_	_	
1-29	144-148	para	_	_	_	
1-30	149-155	evitar	_	_	_	
1-31	156-159	que	_	_	_	
1-32	160-162	se	_	_	_	
1-33	163-169	agrave	_	_	_	
1-34	169-170	.	_	_	_	
1-35	171-175	Esse	_	_	_	
1-36	176-183	acúmulo	_	_	_	
1-37	184-186	de	_	_	_	
1-38	187-194	gordura	_	_	_	
1-39	195-198	nas	_	_	_	
1-40	199-206	células	_	_	_	
1-41	207-219	sobrecarrega	_	_	_	
1-42	220-221	e	_	_	_	
1-43	222-229	inflama	_	_	_	
1-44	230-231	o	_	_	_	
1-45	232-238	fígado	_	_	_	
1-46	238-239	,	_	_	_	
1-47	240-243	que	_	_	_	
1-48	244-248	pode	_	_	_	
1-49	249-255	perder	_	_	_	
1-50	256-257	a	_	_	_	
1-51	258-261	sua	_	_	_	
1-52	262-272	capacidade	_	_	_	
1-53	273-275	de	_	_	_	
1-54	276-285	funcionar	_	_	_	
1-55	286-297	normalmente	_	_	_	
1-56	297-298	.	_	_	_	
1-57	299-301	No	_	_	_	
1-58	302-308	início	_	_	_	
1-59	308-309	,	_	_	_	
1-60	310-311	a	_	_	_	
1-61	312-321	esteatose	Complication	treats|treats|treats	1-91[3_0]|1-103[4_0]|1-109	
1-62	322-325	não	_	_	_	
1-63	326-329	tem	_	_	_	
1-64	330-338	sintomas	_	_	_	
1-65	338-339	,	_	_	_	
1-66	340-343	mas	_	_	_	
1-67	344-348	pode	_	_	_	
1-68	348-349	,	_	_	_	
1-69	350-353	com	_	_	_	
1-70	354-355	o	_	_	_	
1-71	356-361	tempo	_	_	_	
1-72	361-362	,	_	_	_	
1-73	363-371	provocar	_	_	_	
1-74	372-379	aumento	Symptom[2]	has	1-61[0_2]	
1-75	380-382	do	Symptom[2]	_	_	
1-76	383-390	tamanho	Symptom[2]	_	_	
1-77	391-393	do	Symptom[2]	_	_	
1-78	394-400	fígado	Symptom[2]	_	_	
1-79	400-401	,	_	_	_	
1-80	402-409	náuseas	Symptom	has	1-61	
1-81	409-410	,	_	_	_	
1-82	411-419	fraqueza	Symptom	has	1-61	
1-83	420-421	e	_	_	_	
1-84	422-428	outros	_	_	_	
1-85	429-437	sintomas	_	_	_	
1-86	437-438	.	_	_	_	
1-87	439-440	O	_	_	_	
1-88	441-444	seu	_	_	_	
1-89	445-455	tratamento	_	_	_	
1-90	456-463	envolve	_	_	_	
1-91	464-469	perda	NonMedicalTreatment[3]	_	_	
1-92	470-472	de	NonMedicalTreatment[3]	_	_	
1-93	473-477	peso	NonMedicalTreatment[3]	_	_	
1-94	478-479	e	_	_	_	
1-95	480-488	mudanças	_	_	_	
1-96	489-491	no	_	_	_	
1-97	492-498	estilo	_	_	_	
1-98	499-501	de	_	_	_	
1-99	502-506	vida	_	_	_	
1-100	506-507	,	_	_	_	
1-101	508-512	como	_	_	_	
1-102	513-521	praticar	_	_	_	
1-103	522-532	exercícios	NonMedicalTreatment[4]	_	_	
1-104	533-540	físicos	NonMedicalTreatment[4]	_	_	
1-105	541-553	regularmente	_	_	_	
1-106	554-555	e	_	_	_	
1-107	556-562	adotar	_	_	_	
1-108	563-566	uma	_	_	_	
1-109	567-572	dieta	NonMedicalTreatment	_	_	
1-110	573-583	balanceada	_	_	_	
1-111	583-584	.	_	_	_	
1-112	585-586	É	_	_	_	
1-113	587-592	muito	_	_	_	
1-114	593-603	importante	_	_	_	
1-115	604-607	que	_	_	_	
1-116	608-612	você	_	_	_	
1-117	613-620	procure	_	_	_	
1-118	621-623	um	_	_	_	
1-119	624-630	médico	_	_	_	
1-120	631-635	para	_	_	_	
1-121	636-643	avaliar	_	_	_	
1-122	644-650	melhor	_	_	_	
1-123	651-652	a	_	_	_	
1-124	653-656	sua	_	_	_	
1-125	657-665	condição	_	_	_	
1-126	665-666	.	_	_	_	
