#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Seria importante que vocês nos contasse como é o padrão dessa dor? Onde exatamente que dói? Nas duas pernas ou só em uma? Tem algum horário que dói mais? Essa dor caminha para algum outro local? Fica quente, vermelho ou inchado?
1-1	0-5	Seria	_	
1-2	6-16	importante	_	
1-3	17-20	que	_	
1-4	21-26	vocês	_	
1-5	27-30	nos	_	
1-6	31-39	contasse	_	
1-7	40-44	como	_	
1-8	45-46	é	_	
1-9	47-48	o	_	
1-10	49-55	padrão	_	
1-11	56-61	dessa	_	
1-12	62-65	dor	Symptom	
1-13	65-66	?	_	
1-14	67-71	Onde	_	
1-15	72-82	exatamente	_	
1-16	83-86	que	_	
1-17	87-90	dói	_	
1-18	90-91	?	_	
1-19	92-95	Nas	_	
1-20	96-100	duas	_	
1-21	101-107	pernas	_	
1-22	108-110	ou	_	
1-23	111-113	só	_	
1-24	114-116	em	_	
1-25	117-120	uma	_	
1-26	120-121	?	_	
1-27	122-125	Tem	_	
1-28	126-131	algum	_	
1-29	132-139	horário	_	
1-30	140-143	que	_	
1-31	144-147	dói	_	
1-32	148-152	mais	_	
1-33	152-153	?	_	
1-34	154-158	Essa	_	
1-35	159-162	dor	Symptom	
1-36	163-170	caminha	_	
1-37	171-175	para	_	
1-38	176-181	algum	_	
1-39	182-187	outro	_	
1-40	188-193	local	_	
1-41	193-194	?	_	
1-42	195-199	Fica	_	
1-43	200-206	quente	_	
1-44	206-207	,	_	
1-45	208-216	vermelho	_	
1-46	217-219	ou	_	
1-47	220-227	inchado	_	
1-48	227-228	?	_	
