#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=A melhor hora para se exercitar é quando você puder! Também é importante ter combustível suficiente em seu sistema para garantir sua atividade. Existem orientações gerais: para uma caminhada rápida de 30 minutos, é recomendável ingerir 15 gramas de carboidratos se a glicemia estiver abaixo de 120. Isso significaria que uma pequena fruta ou um iogurte pode funcionar bem, pois contém carboidratos e proteínas. À medida que o tempo de exercício aumenta, também aumenta a necessidade de ingestão. A melhor maneira de determinar suas necessidades e o melhor momento para o exercício é testar antes e depois do exercício.
1-1	0-1	A	_	_	_	
1-2	2-8	melhor	_	_	_	
1-3	9-13	hora	_	_	_	
1-4	14-18	para	_	_	_	
1-5	19-21	se	_	_	_	
1-6	22-31	exercitar	_	_	_	
1-7	32-33	é	_	_	_	
1-8	34-40	quando	_	_	_	
1-9	41-45	você	_	_	_	
1-10	46-51	puder	_	_	_	
1-11	51-52	!	_	_	_	
1-12	53-59	Também	_	_	_	
1-13	60-61	é	_	_	_	
1-14	62-72	importante	_	_	_	
1-15	73-76	ter	_	_	_	
1-16	77-88	combustível	_	_	_	
1-17	89-99	suficiente	_	_	_	
1-18	100-102	em	_	_	_	
1-19	103-106	seu	_	_	_	
1-20	107-114	sistema	_	_	_	
1-21	115-119	para	_	_	_	
1-22	120-128	garantir	_	_	_	
1-23	129-132	sua	_	_	_	
1-24	133-142	atividade	_	_	_	
1-25	142-143	.	_	_	_	
1-26	144-151	Existem	_	_	_	
1-27	152-163	orientações	_	_	_	
1-28	164-170	gerais	_	_	_	
1-29	170-171	:	_	_	_	
1-30	172-176	para	_	_	_	
1-31	177-180	uma	_	_	_	
1-32	181-190	caminhada	NonMedicalTreatment	_	_	
1-33	191-197	rápida	_	_	_	
1-34	198-200	de	_	_	_	
1-35	201-203	30	Duration[1]	has	1-32[0_1]	
1-36	204-211	minutos	Duration[1]	_	_	
1-37	211-212	,	_	_	_	
1-38	213-214	é	_	_	_	
1-39	215-227	recomendável	_	_	_	
1-40	228-235	ingerir	_	_	_	
1-41	236-238	15	_	_	_	
1-42	239-245	gramas	_	_	_	
1-43	246-248	de	_	_	_	
1-44	249-261	carboidratos	_	_	_	
1-45	262-264	se	_	_	_	
1-46	265-266	a	_	_	_	
1-47	267-275	glicemia	_	_	_	
1-48	276-283	estiver	_	_	_	
1-49	284-290	abaixo	_	_	_	
1-50	291-293	de	_	_	_	
1-51	294-297	120	GlucoseValue	_	_	
1-52	297-298	.	_	_	_	
1-53	299-303	Isso	_	_	_	
1-54	304-316	significaria	_	_	_	
1-55	317-320	que	_	_	_	
1-56	321-324	uma	_	_	_	
1-57	325-332	pequena	_	_	_	
1-58	333-338	fruta	Food	_	_	
1-59	339-341	ou	_	_	_	
1-60	342-344	um	_	_	_	
1-61	345-352	iogurte	Food	_	_	
1-62	353-357	pode	_	_	_	
1-63	358-367	funcionar	_	_	_	
1-64	368-371	bem	_	_	_	
1-65	371-372	,	_	_	_	
1-66	373-377	pois	_	_	_	
1-67	378-384	contém	_	_	_	
1-68	385-397	carboidratos	_	_	_	
1-69	398-399	e	_	_	_	
1-70	400-409	proteínas	_	_	_	
1-71	409-410	.	_	_	_	
1-72	411-412	À	_	_	_	
1-73	413-419	medida	_	_	_	
1-74	420-423	que	_	_	_	
1-75	424-425	o	_	_	_	
1-76	426-431	tempo	_	_	_	
1-77	432-434	de	_	_	_	
1-78	435-444	exercício	_	_	_	
1-79	445-452	aumenta	_	_	_	
1-80	452-453	,	_	_	_	
1-81	454-460	também	_	_	_	
1-82	461-468	aumenta	_	_	_	
1-83	469-470	a	_	_	_	
1-84	471-482	necessidade	_	_	_	
1-85	483-485	de	_	_	_	
1-86	486-494	ingestão	_	_	_	
1-87	494-495	.	_	_	_	
1-88	496-497	A	_	_	_	
1-89	498-504	melhor	_	_	_	
1-90	505-512	maneira	_	_	_	
1-91	513-515	de	_	_	_	
1-92	516-526	determinar	_	_	_	
1-93	527-531	suas	_	_	_	
1-94	532-544	necessidades	_	_	_	
1-95	545-546	e	_	_	_	
1-96	547-548	o	_	_	_	
1-97	549-555	melhor	_	_	_	
1-98	556-563	momento	_	_	_	
1-99	564-568	para	_	_	_	
1-100	569-570	o	_	_	_	
1-101	571-580	exercício	_	_	_	
1-102	581-582	é	_	_	_	
1-103	583-589	testar	_	_	_	
1-104	590-595	antes	_	_	_	
1-105	596-597	e	_	_	_	
1-106	598-604	depois	_	_	_	
1-107	605-607	do	_	_	_	
1-108	608-617	exercício	_	_	_	
1-109	617-618	.	_	_	_	
