#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Os sintomas da retinopatia são: visão embaçada, aparecimento de pontos ou manchas escuras flutuando no campo de visão, perda gradual ou súbita da visão central ou da visão periférica. Mas é importante saber que, quando os sintomas aparecem, é porque a retinopatia já está em um estado avançado. Por isso, é extremamente importante controlar bem o diabetes para evitar o aparecimento desses sintomas.
1-1	0-2	Os	_	
1-2	3-11	sintomas	_	
1-3	12-14	da	_	
1-4	15-26	retinopatia	Complication	
1-5	27-30	são	_	
1-6	30-31	:	_	
1-7	32-37	visão	Symptom[1]	
1-8	38-46	embaçada	Symptom[1]	
1-9	46-47	,	_	
1-10	48-60	aparecimento	Symptom[2]	
1-11	61-63	de	Symptom[2]	
1-12	64-70	pontos	Symptom[2]	
1-13	71-73	ou	_	
1-14	74-81	manchas	Symptom[3]	
1-15	82-89	escuras	Symptom[3]	
1-16	90-99	flutuando	Symptom[3]	
1-17	100-102	no	Symptom[3]	
1-18	103-108	campo	Symptom[3]	
1-19	109-111	de	Symptom[3]	
1-20	112-117	visão	Symptom[3]	
1-21	117-118	,	_	
1-22	119-124	perda	Symptom[4]	
1-23	125-132	gradual	Symptom[4]	
1-24	133-135	ou	Symptom[4]	
1-25	136-142	súbita	Symptom[4]	
1-26	143-145	da	Symptom[4]	
1-27	146-151	visão	Symptom[4]	
1-28	152-159	central	Symptom[4]	
1-29	160-162	ou	Symptom[4]	
1-30	163-165	da	Symptom[4]	
1-31	166-171	visão	Symptom[4]	
1-32	172-182	periférica	Symptom[4]	
1-33	182-183	.	_	
1-34	184-187	Mas	_	
1-35	188-189	é	_	
1-36	190-200	importante	_	
1-37	201-206	saber	_	
1-38	207-210	que	_	
1-39	210-211	,	_	
1-40	212-218	quando	_	
1-41	219-221	os	_	
1-42	222-230	sintomas	_	
1-43	231-239	aparecem	_	
1-44	239-240	,	_	
1-45	241-242	é	_	
1-46	243-249	porque	_	
1-47	250-251	a	_	
1-48	252-263	retinopatia	_	
1-49	264-266	já	_	
1-50	267-271	está	_	
1-51	272-274	em	_	
1-52	275-277	um	_	
1-53	278-284	estado	_	
1-54	285-293	avançado	_	
1-55	293-294	.	_	
1-56	295-298	Por	_	
1-57	299-303	isso	_	
1-58	303-304	,	_	
1-59	305-306	é	_	
1-60	307-319	extremamente	_	
1-61	320-330	importante	_	
1-62	331-340	controlar	_	
1-63	341-344	bem	_	
1-64	345-346	o	_	
1-65	347-355	diabetes	_	
1-66	356-360	para	_	
1-67	361-367	evitar	_	
1-68	368-369	o	_	
1-69	370-382	aparecimento	_	
1-70	383-389	desses	_	
1-71	390-398	sintomas	_	
1-72	398-399	.	_	
