#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Nenhum alimento é proibido quando as quantidades são calculadas para as suas necessidades! Ter uma dieta equilibrada em nutrientes e calorias é essencial para o controle do diabetes. Procure um nutricionista (disponível gratuitamente no SUS) para montar um plano alimentar que seja ideal para você e suas necessidades, e lembre-se de mencionar o desejo de comer chocolate eventualmente, para que juntos vocês possam bolar a melhor estratégia e encontrar as melhores opções para realizar esse desejo.
1-1	0-6	Nenhum	_	_	_	
1-2	7-15	alimento	_	_	_	
1-3	16-17	é	_	_	_	
1-4	18-26	proibido	_	_	_	
1-5	27-33	quando	_	_	_	
1-6	34-36	as	_	_	_	
1-7	37-48	quantidades	_	_	_	
1-8	49-52	são	_	_	_	
1-9	53-63	calculadas	_	_	_	
1-10	64-68	para	_	_	_	
1-11	69-71	as	_	_	_	
1-12	72-76	suas	_	_	_	
1-13	77-89	necessidades	_	_	_	
1-14	89-90	!	_	_	_	
1-15	91-94	Ter	_	_	_	
1-16	95-98	uma	_	_	_	
1-17	99-104	dieta	NonMedicalTreatment[1]	_	_	
1-18	105-116	equilibrada	NonMedicalTreatment[1]	_	_	
1-19	117-119	em	NonMedicalTreatment[1]	_	_	
1-20	120-130	nutrientes	NonMedicalTreatment[1]	_	_	
1-21	131-132	e	NonMedicalTreatment[1]	_	_	
1-22	133-141	calorias	NonMedicalTreatment[1]	_	_	
1-23	142-143	é	_	_	_	
1-24	144-153	essencial	_	_	_	
1-25	154-158	para	_	_	_	
1-26	159-160	o	_	_	_	
1-27	161-169	controle	_	_	_	
1-28	170-172	do	_	_	_	
1-29	173-181	diabetes	Complication	treats	1-17[1_0]	
1-30	181-182	.	_	_	_	
1-31	183-190	Procure	_	_	_	
1-32	191-193	um	_	_	_	
1-33	194-207	nutricionista	_	_	_	
1-34	208-209	(	_	_	_	
1-35	209-219	disponível	_	_	_	
1-36	220-233	gratuitamente	_	_	_	
1-37	234-236	no	_	_	_	
1-38	237-240	SUS	_	_	_	
1-39	240-241	)	_	_	_	
1-40	242-246	para	_	_	_	
1-41	247-253	montar	_	_	_	
1-42	254-256	um	_	_	_	
1-43	257-262	plano	_	_	_	
1-44	263-272	alimentar	_	_	_	
1-45	273-276	que	_	_	_	
1-46	277-281	seja	_	_	_	
1-47	282-287	ideal	_	_	_	
1-48	288-292	para	_	_	_	
1-49	293-297	você	_	_	_	
1-50	298-299	e	_	_	_	
1-51	300-304	suas	_	_	_	
1-52	305-317	necessidades	_	_	_	
1-53	317-318	,	_	_	_	
1-54	319-320	e	_	_	_	
1-55	321-330	lembre-se	_	_	_	
1-56	331-333	de	_	_	_	
1-57	334-343	mencionar	_	_	_	
1-58	344-345	o	_	_	_	
1-59	346-352	desejo	_	_	_	
1-60	353-355	de	_	_	_	
1-61	356-361	comer	_	_	_	
1-62	362-371	chocolate	Food	_	_	
1-63	372-385	eventualmente	_	_	_	
1-64	385-386	,	_	_	_	
1-65	387-391	para	_	_	_	
1-66	392-395	que	_	_	_	
1-67	396-402	juntos	_	_	_	
1-68	403-408	vocês	_	_	_	
1-69	409-415	possam	_	_	_	
1-70	416-421	bolar	_	_	_	
1-71	422-423	a	_	_	_	
1-72	424-430	melhor	_	_	_	
1-73	431-441	estratégia	_	_	_	
1-74	442-443	e	_	_	_	
1-75	444-453	encontrar	_	_	_	
1-76	454-456	as	_	_	_	
1-77	457-465	melhores	_	_	_	
1-78	466-472	opções	_	_	_	
1-79	473-477	para	_	_	_	
1-80	478-486	realizar	_	_	_	
1-81	487-491	esse	_	_	_	
1-82	492-498	desejo	_	_	_	
1-83	498-499	.	_	_	_	
