#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Quem tem diabetes tem que ter uma dieta balanceada. Se puder seguir uma dieta feita por um nutricionista, melhor ainda! Esses profissionais estão disponíveis gratuitamente para consultas pelo SUS, se você tiver interesse, procure a sua Unidade Básica de Saúde de referência para obter um encaminhamento. Uma vida saudável pode ser alcançada e é muito prazerosa! Como um modelo de alimentação saudável, sugerimos as seguintes dicas: 1 - Distribua os alimentos em 5 a 6 refeições ao dia. Tome sempre o café da manhã. Se não puder ser em casa, leve um lanche reforçado para a escola ou trabalho. 2 - Nos lanches, comece sempre pelas frutas (evite sucos), mas não exagere na quantidade. 3 - No almoço e jantar, continue a comer o tradicional arroz com feijão. 4 -A metade do prato deve ser de vegetais coloridos, principalmente os verde-escuros e amarelos. Pode ser na forma de salada crua e/ou vegetais cozidos. Evite molhos gordurosos. 5 - Escolha pequenas porções de carnes magras e faça rodízio entre as brancas, vermelhas ou ovo. Experimente também pratos vegetarianos. 6 - Evite os açúcares e alimentos açucarados. Se precisar utilize adoçante em pequena quantidade. Evite os adoçantes a base de frutose. 7- Só opte por produtos dietéticos se tiver certeza de que o mesmo atende as suas necessidades. 8 - Evite frituras e diminua o consumo de gorduras animais: carnes gordas, queijos (exceto os mais magros como, por exemplo, ricota, minas frescal, cottage), embutidos, manteiga, margarina, requeijão, creme de leite. 9 - Diminua o sal. Grande parte das pessoas com diabetes também apresentam pressão arterial elevada. 10 - Procure usar alimentos menos processados: pães integrais, aveia, arroz integral, macarrão integral, etc. 11- Evite bebida alcoólica. 12 - Tome água várias vezes ao longo do dia. 13 - Inclua como meta no seu plano de cuidado com diabetes, a consulta com um nutricionista especialista para orientação da sua alimentação ao longo da vida.
1-1	0-4	Quem	_	_	_	
1-2	5-8	tem	_	_	_	
1-3	9-17	diabetes	Complication	treats|treats	1-8[1_0]|1-15[2_0]	
1-4	18-21	tem	_	_	_	
1-5	22-25	que	_	_	_	
1-6	26-29	ter	_	_	_	
1-7	30-33	uma	_	_	_	
1-8	34-39	dieta	NonMedicalTreatment[1]	_	_	
1-9	40-50	balanceada	NonMedicalTreatment[1]	_	_	
1-10	50-51	.	_	_	_	
1-11	52-54	Se	_	_	_	
1-12	55-60	puder	_	_	_	
1-13	61-67	seguir	_	_	_	
1-14	68-71	uma	_	_	_	
1-15	72-77	dieta	NonMedicalTreatment[2]	_	_	
1-16	78-83	feita	NonMedicalTreatment[2]	_	_	
1-17	84-87	por	NonMedicalTreatment[2]	_	_	
1-18	88-90	um	NonMedicalTreatment[2]	_	_	
1-19	91-104	nutricionista	NonMedicalTreatment[2]	_	_	
1-20	104-105	,	_	_	_	
1-21	106-112	melhor	_	_	_	
1-22	113-118	ainda	_	_	_	
1-23	118-119	!	_	_	_	
1-24	120-125	Esses	_	_	_	
1-25	126-139	profissionais	_	_	_	
1-26	140-145	estão	_	_	_	
1-27	146-157	disponíveis	_	_	_	
1-28	158-171	gratuitamente	_	_	_	
1-29	172-176	para	_	_	_	
1-30	177-186	consultas	_	_	_	
1-31	187-191	pelo	_	_	_	
1-32	192-195	SUS	_	_	_	
1-33	195-196	,	_	_	_	
1-34	197-199	se	_	_	_	
1-35	200-204	você	_	_	_	
1-36	205-210	tiver	_	_	_	
1-37	211-220	interesse	_	_	_	
1-38	220-221	,	_	_	_	
1-39	222-229	procure	_	_	_	
1-40	230-231	a	_	_	_	
1-41	232-235	sua	_	_	_	
1-42	236-243	Unidade	_	_	_	
1-43	244-250	Básica	_	_	_	
1-44	251-253	de	_	_	_	
1-45	254-259	Saúde	_	_	_	
1-46	260-262	de	_	_	_	
1-47	263-273	referência	_	_	_	
1-48	274-278	para	_	_	_	
1-49	279-284	obter	_	_	_	
1-50	285-287	um	_	_	_	
1-51	288-302	encaminhamento	_	_	_	
1-52	302-303	.	_	_	_	
1-53	304-307	Uma	_	_	_	
1-54	308-312	vida	_	_	_	
1-55	313-321	saudável	_	_	_	
1-56	322-326	pode	_	_	_	
1-57	327-330	ser	_	_	_	
1-58	331-340	alcançada	_	_	_	
1-59	341-342	e	_	_	_	
1-60	343-344	é	_	_	_	
1-61	345-350	muito	_	_	_	
1-62	351-360	prazerosa	_	_	_	
1-63	360-361	!	_	_	_	
1-64	362-366	Como	_	_	_	
1-65	367-369	um	_	_	_	
1-66	370-376	modelo	_	_	_	
1-67	377-379	de	_	_	_	
1-68	380-391	alimentação	_	_	_	
1-69	392-400	saudável	_	_	_	
1-70	400-401	,	_	_	_	
1-71	402-411	sugerimos	_	_	_	
1-72	412-414	as	_	_	_	
1-73	415-424	seguintes	_	_	_	
1-74	425-430	dicas	_	_	_	
1-75	430-431	:	_	_	_	
1-76	432-433	1	_	_	_	
1-77	434-435	-	_	_	_	
1-78	436-445	Distribua	_	_	_	
1-79	446-448	os	_	_	_	
1-80	449-458	alimentos	_	_	_	
1-81	459-461	em	_	_	_	
1-82	462-463	5	Dose[3]	_	_	
1-83	464-465	a	Dose[3]	_	_	
1-84	466-467	6	Dose[3]	_	_	
1-85	468-477	refeições	_	_	_	
1-86	478-480	ao	_	_	_	
1-87	481-484	dia	_	_	_	
1-88	484-485	.	_	_	_	
1-89	486-490	Tome	_	_	_	
1-90	491-497	sempre	_	_	_	
1-91	498-499	o	_	_	_	
1-92	500-504	café	Food[4]	_	_	
1-93	505-507	da	Food[4]	_	_	
1-94	508-513	manhã	Food[4]	_	_	
1-95	513-514	.	_	_	_	
1-96	515-517	Se	_	_	_	
1-97	518-521	não	_	_	_	
1-98	522-527	puder	_	_	_	
1-99	528-531	ser	_	_	_	
1-100	532-534	em	_	_	_	
1-101	535-539	casa	_	_	_	
1-102	539-540	,	_	_	_	
1-103	541-545	leve	_	_	_	
1-104	546-548	um	_	_	_	
