#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Existem vários exames que podem ser feitos para se avaliar a quantidade de açúcar no sangue e se você tem ou não diabetes. Alguns desses exames precisam de jejum. Eles devem ser solicitados por um médico, que irá avaliar não só os resultados deles mas você como um todo.
1-1	0-7	Existem	_	
1-2	8-14	vários	_	
1-3	15-21	exames	_	
1-4	22-25	que	_	
1-5	26-31	podem	_	
1-6	32-35	ser	_	
1-7	36-42	feitos	_	
1-8	43-47	para	_	
1-9	48-50	se	_	
1-10	51-58	avaliar	_	
1-11	59-60	a	_	
1-12	61-71	quantidade	GlucoseValue[1]	
1-13	72-74	de	GlucoseValue[1]	
1-14	75-81	açúcar	GlucoseValue[1]	
1-15	82-84	no	GlucoseValue[1]	
1-16	85-91	sangue	GlucoseValue[1]	
1-17	92-93	e	_	
1-18	94-96	se	_	
1-19	97-101	você	_	
1-20	102-105	tem	_	
1-21	106-108	ou	_	
1-22	109-112	não	_	
1-23	113-121	diabetes	Complication	
1-24	121-122	.	_	
1-25	123-129	Alguns	_	
1-26	130-136	desses	_	
1-27	137-143	exames	_	
1-28	144-152	precisam	_	
1-29	153-155	de	_	
1-30	156-161	jejum	_	
1-31	161-162	.	_	
1-32	163-167	Eles	_	
1-33	168-173	devem	_	
1-34	174-177	ser	_	
1-35	178-189	solicitados	_	
1-36	190-193	por	_	
1-37	194-196	um	_	
1-38	197-203	médico	_	
1-39	203-204	,	_	
1-40	205-208	que	_	
1-41	209-212	irá	_	
1-42	213-220	avaliar	_	
1-43	221-224	não	_	
1-44	225-227	só	_	
1-45	228-230	os	_	
1-46	231-241	resultados	_	
1-47	242-247	deles	_	
1-48	248-251	mas	_	
1-49	252-256	você	_	
1-50	257-261	como	_	
1-51	262-264	um	_	
1-52	265-269	todo	_	
1-53	269-270	.	_	
