#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=É importante a avaliação médica sobre essa vontade de fazer xixi, pois ela pode estar relacionada com o diabetes. Além disso, a avaliação de um nutricionista, sobre a influência desses alimentos no desconforto que você está sentindo também é necessária. Para uma orientação mais específica o ideal é que você se consulte com um médico e um nutricionista (que estão disponíveis gratuitamente no SUS) pois eles poderão te orientar de maneira individualizada.
1-1	0-1	É	_	_	_	
1-2	2-12	importante	_	_	_	
1-3	13-14	a	_	_	_	
1-4	15-24	avaliação	NonMedicalTreatment[1]	_	_	
1-5	25-31	médica	NonMedicalTreatment[1]	_	_	
1-6	32-37	sobre	_	_	_	
1-7	38-42	essa	Symptom[2]	has|treats	1-20[0_2]|1-4[1_2]	
1-8	43-50	vontade	Symptom[2]	_	_	
1-9	51-53	de	Symptom[2]	_	_	
1-10	54-59	fazer	Symptom[2]	_	_	
1-11	60-64	xixi	Symptom[2]	_	_	
1-12	64-65	,	_	_	_	
1-13	66-70	pois	_	_	_	
1-14	71-74	ela	_	_	_	
1-15	75-79	pode	_	_	_	
1-16	80-85	estar	_	_	_	
1-17	86-97	relacionada	_	_	_	
1-18	98-101	com	_	_	_	
1-19	102-103	o	_	_	_	
1-20	104-112	diabetes	Complication	_	_	
1-21	112-113	.	_	_	_	
1-22	114-118	Além	_	_	_	
1-23	119-124	disso	_	_	_	
1-24	124-125	,	_	_	_	
1-25	126-127	a	_	_	_	
1-26	128-137	avaliação	_	_	_	
1-27	138-140	de	_	_	_	
1-28	141-143	um	_	_	_	
1-29	144-157	nutricionista	_	_	_	
1-30	157-158	,	_	_	_	
1-31	159-164	sobre	_	_	_	
1-32	165-166	a	_	_	_	
1-33	167-177	influência	_	_	_	
1-34	178-184	desses	_	_	_	
1-35	185-194	alimentos	_	_	_	
1-36	195-197	no	_	_	_	
1-37	198-209	desconforto	_	_	_	
1-38	210-213	que	_	_	_	
1-39	214-218	você	_	_	_	
1-40	219-223	está	_	_	_	
1-41	224-232	sentindo	_	_	_	
1-42	233-239	também	_	_	_	
1-43	240-241	é	_	_	_	
1-44	242-252	necessária	_	_	_	
1-45	252-253	.	_	_	_	
1-46	254-258	Para	_	_	_	
1-47	259-262	uma	_	_	_	
1-48	263-273	orientação	_	_	_	
1-49	274-278	mais	_	_	_	
1-50	279-289	específica	_	_	_	
1-51	290-291	o	_	_	_	
1-52	292-297	ideal	_	_	_	
1-53	298-299	é	_	_	_	
1-54	300-303	que	_	_	_	
1-55	304-308	você	_	_	_	
1-56	309-311	se	NonMedicalTreatment[3]	_	_	
1-57	312-320	consulte	NonMedicalTreatment[3]	_	_	
1-58	321-324	com	NonMedicalTreatment[3]	_	_	
1-59	325-327	um	NonMedicalTreatment[3]	_	_	
1-60	328-334	médico	NonMedicalTreatment[3]	_	_	
1-61	335-336	e	NonMedicalTreatment[3]	_	_	
1-62	337-339	um	NonMedicalTreatment[3]	_	_	
1-63	340-353	nutricionista	NonMedicalTreatment[3]	_	_	
1-64	354-355	(	_	_	_	
1-65	355-358	que	_	_	_	
1-66	359-364	estão	_	_	_	
1-67	365-376	disponíveis	_	_	_	
1-68	377-390	gratuitamente	_	_	_	
1-69	391-393	no	_	_	_	
1-70	394-397	SUS	_	_	_	
1-71	397-398	)	_	_	_	
1-72	399-403	pois	_	_	_	
1-73	404-408	eles	_	_	_	
1-74	409-416	poderão	_	_	_	
1-75	417-419	te	_	_	_	
1-76	420-428	orientar	_	_	_	
1-77	429-431	de	_	_	_	
1-78	432-439	maneira	_	_	_	
1-79	440-455	individualizada	_	_	_	
1-80	455-456	.	_	_	_	
