#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode sim. Se possível consuma o macarrão integral, grano duro ou al dente, pois assim, o seu índice glicêmico é menor. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	sim	_	
1-3	8-9	.	_	
1-4	10-12	Se	_	
1-5	13-21	possível	_	
1-6	22-29	consuma	_	
1-7	30-31	o	_	
1-8	32-40	macarrão	Food[1]	
1-9	41-49	integral	Food[1]	
1-10	49-50	,	_	
1-11	51-56	grano	Food[2]	
1-12	57-61	duro	Food[2]	
1-13	62-64	ou	_	
1-14	65-67	al	_	
1-15	68-73	dente	Food	
1-16	73-74	,	_	
1-17	75-79	pois	_	
1-18	80-85	assim	_	
1-19	85-86	,	_	
1-20	87-88	o	_	
1-21	89-92	seu	_	
1-22	93-99	índice	_	
1-23	100-109	glicêmico	_	
1-24	110-111	é	_	
1-25	112-117	menor	_	
1-26	117-118	.	_	
1-27	119-122	Não	_	
1-28	123-125	há	_	
1-29	126-133	nenhuma	_	
1-30	134-143	restrição	_	
1-31	144-146	de	_	
1-32	147-156	alimentos	_	
1-33	157-161	para	_	
1-34	162-164	os	_	
1-35	165-175	diabéticos	_	
1-36	175-176	,	_	
1-37	177-178	o	_	
1-38	179-189	importante	_	
1-39	190-191	é	_	
1-40	192-194	se	_	
1-41	195-202	atentar	_	
1-42	203-204	a	_	
1-43	205-215	quantidade	_	
1-44	216-217	(	_	
1-45	217-231	principalmente	_	
1-46	232-234	de	_	
1-47	235-247	carboidratos	Food	
1-48	247-248	/	_	
1-49	248-256	açúcares	Food	
1-50	256-257	)	_	
1-51	258-259	a	_	
1-52	260-263	ser	_	
1-53	264-273	consumida	_	
1-54	274-275	e	_	
1-55	276-277	a	_	
1-56	278-284	adotar	_	
1-57	285-287	de	_	
1-58	288-291	uma	_	
1-59	292-298	padrão	_	
1-60	299-308	alimentar	_	
1-61	309-317	saudável	_	
1-62	317-318	.	_	
1-63	319-323	Para	_	
1-64	324-327	uma	_	
1-65	328-338	orientação	_	
1-66	339-343	mais	_	
1-67	344-354	específica	_	
1-68	355-356	o	_	
1-69	357-362	ideal	_	
1-70	363-364	é	_	
1-71	365-368	que	_	
1-72	369-373	você	_	
1-73	374-376	se	_	
1-74	377-385	consulte	_	
1-75	386-389	com	_	
1-76	390-392	um	_	
1-77	393-406	nutricionista	_	
1-78	407-408	(	_	
1-79	408-411	que	_	
1-80	412-417	estão	_	
1-81	418-429	disponíveis	_	
1-82	430-443	gratuitamente	_	
1-83	444-446	no	_	
1-84	447-450	SUS	_	
1-85	450-451	)	_	
1-86	452-456	pois	_	
1-87	457-460	ele	_	
1-88	461-467	poderá	_	
1-89	468-474	montar	_	
1-90	475-478	uma	_	
1-91	479-484	dieta	_	
1-92	485-490	ideal	_	
1-93	491-495	para	_	
1-94	496-498	as	_	
1-95	499-503	suas	_	
1-96	504-516	necessidades	_	
1-97	516-517	.	_	
