#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=No tratamento da pessoa com diabetes, os valores ideais de glicose no sangue (glicemia) dependem de vários fatores, como a hora do dia em que a medida é feita e quando foi consumida a última refeição. Por isso, é muito importante que você especifique em qual momento do dia foi feita essa medida. De modo geral, em jejum e antes das refeições, a glicemia alvo está entre 80 e 130. Por outro lado, até 2 horas depois das refeições, tolera-se uma glicemia de até 180. No entanto, essa meta pode ser alterada de acordo com algumas características de cada indivíduo. Nesse sentido, o médico pode optar por fazer um controle mais restrito em pessoas jovens, saudáveis e/ou com pouco tempo de diabetes, buscando valores de glicemia mais baixos. Por outro lado, pode-se tolerar um controle menos restrito em pessoas idosas, com outros problemas de saúde e/ou com longo tempo de diabetes, estabelecendo metas de glicemia mais altas. Portanto, ainda que seu exame esteja dentro das metas acima, pode ser que elas não sejam as mais adequadas para você, por isso é muito importante que você mantenha controle regular com um médico, que irá estabelecer o melhor tratamento para o seu caso.
1-1	0-2	No	_	_	_	
1-2	3-13	tratamento	_	_	_	
1-3	14-16	da	_	_	_	
1-4	17-23	pessoa	_	_	_	
1-5	24-27	com	_	_	_	
1-6	28-36	diabetes	Complication	_	_	
1-7	36-37	,	_	_	_	
1-8	38-40	os	_	_	_	
1-9	41-48	valores	GlucoseValue[1]	_	_	
1-10	49-55	ideais	GlucoseValue[1]	_	_	
1-11	56-58	de	GlucoseValue[1]	_	_	
1-12	59-66	glicose	GlucoseValue[1]	_	_	
1-13	67-69	no	GlucoseValue[1]	_	_	
1-14	70-76	sangue	GlucoseValue[1]	_	_	
1-15	77-78	(	_	_	_	
1-16	78-86	glicemia	GlucoseValue	_	_	
1-17	86-87	)	_	_	_	
1-18	88-96	dependem	_	_	_	
1-19	97-99	de	_	_	_	
1-20	100-106	vários	_	_	_	
1-21	107-114	fatores	_	_	_	
1-22	114-115	,	_	_	_	
1-23	116-120	como	_	_	_	
1-24	121-122	a	_	_	_	
1-25	123-127	hora	_	_	_	
1-26	128-130	do	_	_	_	
1-27	131-134	dia	_	_	_	
1-28	135-137	em	_	_	_	
1-29	138-141	que	_	_	_	
1-30	142-143	a	_	_	_	
1-31	144-150	medida	_	_	_	
1-32	151-152	é	_	_	_	
1-33	153-158	feita	_	_	_	
1-34	159-160	e	_	_	_	
1-35	161-167	quando	_	_	_	
1-36	168-171	foi	_	_	_	
1-37	172-181	consumida	_	_	_	
1-38	182-183	a	_	_	_	
1-39	184-190	última	_	_	_	
1-40	191-199	refeição	_	_	_	
1-41	199-200	.	_	_	_	
1-42	201-204	Por	_	_	_	
1-43	205-209	isso	_	_	_	
1-44	209-210	,	_	_	_	
1-45	211-212	é	_	_	_	
1-46	213-218	muito	_	_	_	
1-47	219-229	importante	_	_	_	
1-48	230-233	que	_	_	_	
1-49	234-238	você	_	_	_	
1-50	239-250	especifique	_	_	_	
1-51	251-253	em	_	_	_	
1-52	254-258	qual	_	_	_	
1-53	259-266	momento	_	_	_	
1-54	267-269	do	_	_	_	
1-55	270-273	dia	_	_	_	
1-56	274-277	foi	_	_	_	
1-57	278-283	feita	_	_	_	
1-58	284-288	essa	_	_	_	
1-59	289-295	medida	_	_	_	
1-60	295-296	.	_	_	_	
1-61	297-299	De	_	_	_	
1-62	300-304	modo	_	_	_	
1-63	305-310	geral	_	_	_	
1-64	310-311	,	_	_	_	
1-65	312-314	em	_	_	_	
1-66	315-320	jejum	_	_	_	
1-67	321-322	e	_	_	_	
1-68	323-328	antes	Time[2]	has	1-76[4_2]	
1-69	329-332	das	Time[2]	_	_	
1-70	333-342	refeições	Time[2]	_	_	
1-71	342-343	,	_	_	_	
1-72	344-345	a	_	_	_	
1-73	346-354	glicemia	GlucoseValue[3]	_	_	
1-74	355-359	alvo	GlucoseValue[3]	_	_	
1-75	360-364	está	_	_	_	
1-76	365-370	entre	GlucoseValue[4]	_	_	
1-77	371-373	80	GlucoseValue[4]	_	_	
1-78	374-375	e	GlucoseValue[4]	_	_	
1-79	376-379	130	GlucoseValue[4]	_	_	
1-80	379-380	.	_	_	_	
1-81	381-384	Por	_	_	_	
1-82	385-390	outro	_	_	_	
1-83	391-395	lado	_	_	_	
1-84	395-396	,	_	_	_	
1-85	397-400	até	_	_	_	
1-86	401-402	2	Time[5]	has	1-97[0_5]	
1-87	403-408	horas	Time[5]	_	_	
1-88	409-415	depois	Time[5]	_	_	
1-89	416-419	das	Time[5]	_	_	
1-90	420-429	refeições	Time[5]	_	_	
1-91	429-430	,	_	_	_	
1-92	431-440	tolera-se	_	_	_	
1-93	441-444	uma	_	_	_	
1-94	445-453	glicemia	GlucoseValue	_	_	
1-95	454-456	de	_	_	_	
1-96	457-460	até	_	_	_	
1-97	461-464	180	GlucoseValue	_	_	
1-98	464-465	.	_	_	_	
1-99	466-468	No	_	_	_	
1-100	469-476	entanto	_	_	_	
1-101	476-477	,	_	_	_	
1-102	478-482	essa	_	_	_	
1-103	483-487	meta	_	_	_	
1-104	488-492	pode	_	_	_	
1-105	493-496	ser	_	_	_	
1-106	497-505	alterada	_	_	_	
1-107	506-508	de	_	_	_	
1-108	509-515	acordo	_	_	_	
1-109	516-519	com	_	_	_	
1-110	520-527	algumas	_	_	_	
1-111	528-543	características	_	_	_	
1-112	544-546	de	_	_	_	
1-113	547-551	cada	_	_	_	
1-114	552-561	indivíduo	_	_	_	
1-115	561-562	.	_	_	_	
1-116	563-568	Nesse	_	_	_	
1-117	569-576	sentido	_	_	_	
1-118	576-577	,	_	_	_	
1-119	578-579	o	_	_	_	
1-120	580-586	médico	_	_	_	
1-121	587-591	pode	_	_	_	
1-122	592-597	optar	_	_	_	
1-123	598-601	por	_	_	_	
1-124	602-607	fazer	_	_	_	
1-125	608-610	um	_	_	_	
1-126	611-619	controle	_	_	_	
1-127	620-624	mais	_	_	_	
1-128	625-633	restrito	_	_	_	
1-129	634-636	em	_	_	_	
1-130	637-644	pessoas	_	_	_	
1-131	645-651	jovens	_	_	_	
1-132	651-652	,	_	_	_	
1-133	653-662	saudáveis	_	_	_	
1-134	663-664	e	_	_	_	
1-135	664-665	/	_	_	_	
1-136	665-667	ou	_	_	_	
1-137	668-671	com	_	_	_	
1-138	672-677	pouco	_	_	_	
1-139	678-683	tempo	_	_	_	
1-140	684-686	de	_	_	_	
1-141	687-695	diabetes	Complication	_	_	
1-142	695-696	,	_	_	_	
1-143	697-705	buscando	_	_	_	
1-144	706-713	valores	GlucoseValue[6]	_	_	
1-145	714-716	de	GlucoseValue[6]	_	_	
1-146	717-725	glicemia	GlucoseValue[6]	_	_	
1-147	726-730	mais	GlucoseValue[6]	_	_	
1-148	731-737	baixos	GlucoseValue[6]	_	_	
1-149	737-738	.	_	_	_	
1-150	739-742	Por	_	_	_	
1-151	743-748	outro	_	_	_	
1-152	749-753	lado	_	_	_	
1-153	753-754	,	_	_	_	
1-154	755-762	pode-se	_	_	_	
1-155	763-770	tolerar	_	_	_	
1-156	771-773	um	_	_	_	
1-157	774-782	controle	_	_	_	
1-158	783-788	menos	_	_	_	
1-159	789-797	restrito	_	_	_	
1-160	798-800	em	_	_	_	
1-161	801-808	pessoas	_	_	_	
1-162	809-815	idosas	_	_	_	
1-163	815-816	,	_	_	_	
1-164	817-820	com	_	_	_	
1-165	821-827	outros	_	_	_	
1-166	828-837	problemas	_	_	_	
1-167	838-840	de	_	_	_	
1-168	841-846	saúde	_	_	_	
1-169	847-848	e	_	_	_	
1-170	848-849	/	_	_	_	
1-171	849-851	ou	_	_	_	
1-172	852-855	com	_	_	_	
1-173	856-861	longo	_	_	_	
1-174	862-867	tempo	_	_	_	
1-175	868-870	de	_	_	_	
1-176	871-879	diabetes	Complication	_	_	
1-177	879-880	,	_	_	_	
1-178	881-894	estabelecendo	_	_	_	
1-179	895-900	metas	GlucoseValue[7]	_	_	
1-180	901-903	de	GlucoseValue[7]	_	_	
1-181	904-912	glicemia	GlucoseValue[7]	_	_	
1-182	913-917	mais	GlucoseValue[7]	_	_	
1-183	918-923	altas	GlucoseValue[7]	_	_	
1-184	923-924	.	_	_	_	
1-185	925-933	Portanto	_	_	_	
1-186	933-934	,	_	_	_	
1-187	935-940	ainda	_	_	_	
1-188	941-944	que	_	_	_	
1-189	945-948	seu	_	_	_	
1-190	949-954	exame	_	_	_	
1-191	955-961	esteja	_	_	_	
1-192	962-968	dentro	_	_	_	
1-193	969-972	das	_	_	_	
1-194	973-978	metas	_	_	_	
1-195	979-984	acima	_	_	_	
1-196	984-985	,	_	_	_	
1-197	986-990	pode	_	_	_	
1-198	991-994	ser	_	_	_	
1-199	995-998	que	_	_	_	
1-200	999-1003	elas	_	_	_	
1-201	1004-1007	não	_	_	_	
1-202	1008-1013	sejam	_	_	_	
1-203	1014-1016	as	_	_	_	
1-204	1017-1021	mais	_	_	_	
1-205	1022-1031	adequadas	_	_	_	
1-206	1032-1036	para	_	_	_	
1-207	1037-1041	você	_	_	_	
1-208	1041-1042	,	_	_	_	
1-209	1043-1046	por	_	_	_	
1-210	1047-1051	isso	_	_	_	
1-211	1052-1053	é	_	_	_	
1-212	1054-1059	muito	_	_	_	
1-213	1060-1070	importante	_	_	_	
1-214	1071-1074	que	_	_	_	
1-215	1075-1079	você	_	_	_	
1-216	1080-1088	mantenha	_	_	_	
1-217	1089-1097	controle	_	_	_	
1-218	1098-1105	regular	_	_	_	
1-219	1106-1109	com	_	_	_	
1-220	1110-1112	um	_	_	_	
1-221	1113-1119	médico	_	_	_	
1-222	1119-1120	,	_	_	_	
1-223	1121-1124	que	_	_	_	
1-224	1125-1128	irá	_	_	_	
1-225	1129-1140	estabelecer	_	_	_	
1-226	1141-1142	o	_	_	_	
1-227	1143-1149	melhor	_	_	_	
1-228	1150-1160	tratamento	_	_	_	
1-229	1161-1165	para	_	_	_	
1-230	1166-1167	o	_	_	_	
1-231	1168-1171	seu	_	_	_	
1-232	1172-1176	caso	_	_	_	
1-233	1176-1177	.	_	_	_	
