#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A avaliação da glicose no sangue é muito importante para saber se o diabetes está controlado ou não. As medições realizadas em laboratórios são feitas de tempos em tempos (3 em 3 meses, 6 em 6 meses, etc) a depender do nível de controle e da gravidade do diabetes do paciente. Já as medições feitas em casa com o glicosímetro não precisam ser feitas em todos os pacientes. Geralmente são realizadas para ajustes da dose de insulina. De qualquer forma, todas essas medições só devem ser feitas com a indicação médica e a sua frequência depende da necessidade de cada pessoa.
1-1	0-1	A	_	
1-2	2-11	avaliação	_	
1-3	12-14	da	_	
1-4	15-22	glicose	GlucoseValue[1]	
1-5	23-25	no	GlucoseValue[1]	
1-6	26-32	sangue	GlucoseValue[1]	
1-7	33-34	é	_	
1-8	35-40	muito	_	
1-9	41-51	importante	_	
1-10	52-56	para	_	
1-11	57-62	saber	_	
1-12	63-65	se	_	
1-13	66-67	o	_	
1-14	68-76	diabetes	Complication	
1-15	77-81	está	_	
1-16	82-92	controlado	_	
1-17	93-95	ou	_	
1-18	96-99	não	_	
1-19	99-100	.	_	
1-20	101-103	As	_	
1-21	104-112	medições	_	
1-22	113-123	realizadas	_	
1-23	124-126	em	_	
1-24	127-139	laboratórios	_	
1-25	140-143	são	_	
1-26	144-150	feitas	_	
1-27	151-153	de	_	
1-28	154-160	tempos	_	
1-29	161-163	em	_	
1-30	164-170	tempos	_	
1-31	171-172	(	_	
1-32	172-173	3	Set[2]	
1-33	174-176	em	Set[2]	
1-34	177-178	3	Set[2]	
1-35	179-184	meses	Set[2]	
1-36	184-185	,	_	
1-37	186-187	6	Set[3]	
1-38	188-190	em	Set[3]	
1-39	191-192	6	Set[3]	
1-40	193-198	meses	Set[3]	
1-41	198-199	,	_	
1-42	200-203	etc	_	
1-43	203-204	)	_	
1-44	205-206	a	_	
1-45	207-215	depender	_	
1-46	216-218	do	_	
1-47	219-224	nível	_	
1-48	225-227	de	_	
1-49	228-236	controle	_	
1-50	237-238	e	_	
1-51	239-241	da	_	
1-52	242-251	gravidade	_	
1-53	252-254	do	_	
1-54	255-263	diabetes	Complication	
1-55	264-266	do	_	
1-56	267-275	paciente	_	
1-57	275-276	.	_	
1-58	277-279	Já	_	
1-59	280-282	as	_	
1-60	283-291	medições	_	
1-61	292-298	feitas	_	
1-62	299-301	em	_	
1-63	302-306	casa	_	
1-64	307-310	com	_	
1-65	311-312	o	_	
1-66	313-325	glicosímetro	Test	
1-67	326-329	não	_	
1-68	330-338	precisam	_	
1-69	339-342	ser	_	
1-70	343-349	feitas	_	
1-71	350-352	em	_	
1-72	353-358	todos	_	
1-73	359-361	os	_	
1-74	362-371	pacientes	_	
1-75	371-372	.	_	
1-76	373-383	Geralmente	_	
1-77	384-387	são	_	
1-78	388-398	realizadas	_	
1-79	399-403	para	_	
1-80	404-411	ajustes	_	
1-81	412-414	da	_	
1-82	415-419	dose	_	
1-83	420-422	de	_	
1-84	423-431	insulina	_	
1-85	431-432	.	_	
1-86	433-435	De	_	
1-87	436-444	qualquer	_	
1-88	445-450	forma	_	
1-89	450-451	,	_	
1-90	452-457	todas	_	
1-91	458-463	essas	_	
1-92	464-472	medições	_	
1-93	473-475	só	_	
1-94	476-481	devem	_	
1-95	482-485	ser	_	
1-96	486-492	feitas	_	
1-97	493-496	com	_	
1-98	497-498	a	_	
1-99	499-508	indicação	_	
1-100	509-515	médica	_	
1-101	516-517	e	_	
1-102	518-519	a	_	
1-103	520-523	sua	_	
1-104	524-534	frequência	_	
1-105	535-542	depende	_	
1-106	543-545	da	_	
1-107	546-557	necessidade	_	
1-108	558-560	de	_	
1-109	561-565	cada	_	
1-110	566-572	pessoa	_	
1-111	572-573	.	_	
