#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A pasta de amendoim incluinda em uma alimentação balanceada não causa nenhum problema, então ele pode ser consumido pelo diabético. Porém, por ser um alimento rico em gorduras, ele é mais calórico e por isso, o seu consumo deve ser moderado.  Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	A	_	
1-2	2-7	pasta	Food[1]	
1-3	8-10	de	Food[1]	
1-4	11-19	amendoim	Food[1]	
1-5	20-29	incluinda	_	
1-6	30-32	em	_	
1-7	33-36	uma	_	
1-8	37-48	alimentação	NonMedicalTreatment[2]	
1-9	49-59	balanceada	NonMedicalTreatment[2]	
1-10	60-63	não	_	
1-11	64-69	causa	_	
1-12	70-76	nenhum	_	
1-13	77-85	problema	_	
1-14	85-86	,	_	
1-15	87-92	então	_	
1-16	93-96	ele	_	
1-17	97-101	pode	_	
1-18	102-105	ser	_	
1-19	106-115	consumido	_	
1-20	116-120	pelo	_	
1-21	121-130	diabético	_	
1-22	130-131	.	_	
1-23	132-137	Porém	_	
1-24	137-138	,	_	
1-25	139-142	por	_	
1-26	143-146	ser	_	
1-27	147-149	um	_	
1-28	150-158	alimento	_	
1-29	159-163	rico	_	
1-30	164-166	em	_	
1-31	167-175	gorduras	Food	
1-32	175-176	,	_	
1-33	177-180	ele	_	
1-34	181-182	é	_	
1-35	183-187	mais	_	
1-36	188-196	calórico	_	
1-37	197-198	e	_	
1-38	199-202	por	_	
1-39	203-207	isso	_	
1-40	207-208	,	_	
1-41	209-210	o	_	
1-42	211-214	seu	_	
1-43	215-222	consumo	_	
1-44	223-227	deve	_	
1-45	228-231	ser	_	
1-46	232-240	moderado	_	
1-47	240-241	.	_	
1-48	243-247	Para	_	
1-49	248-251	uma	_	
1-50	252-262	orientação	_	
1-51	263-267	mais	_	
1-52	268-278	específica	_	
1-53	279-280	o	_	
1-54	281-286	ideal	_	
1-55	287-288	é	_	
1-56	289-292	que	_	
1-57	293-297	você	_	
1-58	298-300	se	_	
1-59	301-309	consulte	_	
1-60	310-313	com	_	
1-61	314-316	um	_	
1-62	317-330	nutricionista	_	
1-63	331-332	(	_	
1-64	332-335	que	_	
1-65	336-341	estão	_	
1-66	342-353	disponíveis	_	
1-67	354-367	gratuitamente	_	
1-68	368-370	no	_	
1-69	371-374	SUS	_	
1-70	374-375	)	_	
1-71	376-380	pois	_	
1-72	381-384	ele	_	
1-73	385-391	poderá	_	
1-74	392-398	montar	_	
1-75	399-402	uma	_	
1-76	403-408	dieta	NonMedicalTreatment[3]	
1-77	409-414	ideal	NonMedicalTreatment[3]	
1-78	415-419	para	_	
1-79	420-422	as	_	
1-80	423-427	suas	_	
1-81	428-440	necessidades	_	
1-82	440-441	.	_	
