#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode sim, essas opções são oleaginosas ou seja, são fontes principalmente de gorduras boas. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	sim	_	
1-3	8-9	,	_	
1-4	10-15	essas	_	
1-5	16-22	opções	_	
1-6	23-26	são	_	
1-7	27-38	oleaginosas	Food	
1-8	39-41	ou	_	
1-9	42-46	seja	_	
1-10	46-47	,	_	
1-11	48-51	são	_	
1-12	52-58	fontes	_	
1-13	59-73	principalmente	_	
1-14	74-76	de	_	
1-15	77-85	gorduras	Food	
1-16	86-90	boas	_	
1-17	90-91	.	_	
1-18	92-95	Não	_	
1-19	96-98	há	_	
1-20	99-106	nenhuma	_	
1-21	107-116	restrição	_	
1-22	117-119	de	_	
1-23	120-129	alimentos	_	
1-24	130-134	para	_	
1-25	135-137	os	_	
1-26	138-148	diabéticos	_	
1-27	148-149	,	_	
1-28	150-151	o	_	
1-29	152-162	importante	_	
1-30	163-164	é	_	
1-31	165-167	se	_	
1-32	168-175	atentar	_	
1-33	176-177	a	_	
1-34	178-188	quantidade	_	
1-35	189-190	(	_	
1-36	190-204	principalmente	_	
1-37	205-207	de	_	
1-38	208-220	carboidratos	Food	
1-39	220-221	/	_	
1-40	221-229	açúcares	Food	
1-41	229-230	)	_	
1-42	231-232	a	_	
1-43	233-236	ser	_	
1-44	237-246	consumida	_	
1-45	247-248	e	_	
1-46	249-250	a	_	
1-47	251-257	adotar	_	
1-48	258-260	de	_	
1-49	261-264	uma	_	
1-50	265-271	padrão	NonMedicalTreatment[1]	
1-51	272-281	alimentar	NonMedicalTreatment[1]	
1-52	282-290	saudável	NonMedicalTreatment[1]	
1-53	290-291	.	_	
1-54	292-296	Para	_	
1-55	297-300	uma	_	
1-56	301-311	orientação	_	
1-57	312-316	mais	_	
1-58	317-327	específica	_	
1-59	328-329	o	_	
1-60	330-335	ideal	_	
1-61	336-337	é	_	
1-62	338-341	que	_	
1-63	342-346	você	_	
1-64	347-349	se	_	
1-65	350-358	consulte	_	
1-66	359-362	com	_	
1-67	363-365	um	_	
1-68	366-379	nutricionista	_	
1-69	380-381	(	_	
1-70	381-384	que	_	
1-71	385-390	estão	_	
1-72	391-402	disponíveis	_	
1-73	403-416	gratuitamente	_	
1-74	417-419	no	_	
1-75	420-423	SUS	_	
1-76	423-424	)	_	
1-77	425-429	pois	_	
1-78	430-433	ele	_	
1-79	434-440	poderá	_	
1-80	441-447	montar	_	
1-81	448-451	uma	_	
1-82	452-457	dieta	NonMedicalTreatment[2]	
1-83	458-463	ideal	NonMedicalTreatment[2]	
1-84	464-468	para	_	
1-85	469-471	as	_	
1-86	472-476	suas	_	
1-87	477-489	necessidades	_	
1-88	489-490	.	_	
