#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pessoa com diabetes tipo 1 devem administrar insulina pelo resto da vida (são insulinodependentes) porque não conseguem produzi-la por conta própria. Quem tem diabetes tipo 2, pode ser que, caso siga rigorosamente o tratamento, não precise mais administrar insulina depois de um tempo. Já em se tratando de diabetes gestacional, o uso da insulina só é feito durante a gestação. Depois do parto os níveis de açúcar no sangue voltam ao normal.
1-1	0-6	Pessoa	_	
1-2	7-10	com	_	
1-3	11-19	diabetes	DiabetesType[1]	
1-4	20-24	tipo	DiabetesType[1]	
1-5	25-26	1	DiabetesType[1]	
1-6	27-32	devem	_	
1-7	33-44	administrar	_	
1-8	45-53	insulina	_	
1-9	54-58	pelo	_	
1-10	59-64	resto	_	
1-11	65-67	da	_	
1-12	68-72	vida	_	
1-13	73-74	(	_	
1-14	74-77	são	_	
1-15	78-97	insulinodependentes	_	
1-16	97-98	)	_	
1-17	99-105	porque	_	
1-18	106-109	não	_	
1-19	110-119	conseguem	_	
1-20	120-130	produzi-la	_	
1-21	131-134	por	_	
1-22	135-140	conta	_	
1-23	141-148	própria	_	
1-24	148-149	.	_	
1-25	150-154	Quem	_	
1-26	155-158	tem	_	
1-27	159-167	diabetes	DiabetesType[2]	
1-28	168-172	tipo	DiabetesType[2]	
1-29	173-174	2	DiabetesType[2]	
1-30	174-175	,	_	
1-31	176-180	pode	_	
1-32	181-184	ser	_	
1-33	185-188	que	_	
1-34	188-189	,	_	
1-35	190-194	caso	_	
1-36	195-199	siga	_	
1-37	200-213	rigorosamente	_	
1-38	214-215	o	_	
1-39	216-226	tratamento	_	
1-40	226-227	,	_	
1-41	228-231	não	_	
1-42	232-239	precise	_	
1-43	240-244	mais	_	
1-44	245-256	administrar	_	
1-45	257-265	insulina	_	
1-46	266-272	depois	_	
1-47	273-275	de	_	
1-48	276-278	um	_	
1-49	279-284	tempo	_	
1-50	284-285	.	_	
1-51	286-288	Já	_	
1-52	289-291	em	_	
1-53	292-294	se	_	
1-54	295-303	tratando	_	
1-55	304-306	de	_	
1-56	307-315	diabetes	DiabetesType[3]	
1-57	316-327	gestacional	DiabetesType[3]	
1-58	327-328	,	_	
1-59	329-330	o	_	
1-60	331-334	uso	_	
1-61	335-337	da	_	
1-62	338-346	insulina	_	
1-63	347-349	só	_	
1-64	350-351	é	_	
1-65	352-357	feito	_	
1-66	358-365	durante	Duration[4]	
1-67	366-367	a	Duration[4]	
1-68	368-376	gestação	Duration[4]	
1-69	376-377	.	_	
1-70	378-384	Depois	_	
1-71	385-387	do	_	
1-72	388-393	parto	_	
1-73	394-396	os	_	
1-74	397-403	níveis	GlucoseValue[5]	
1-75	404-406	de	GlucoseValue[5]	
1-76	407-413	açúcar	GlucoseValue[5]	
1-77	414-416	no	GlucoseValue[5]	
1-78	417-423	sangue	GlucoseValue[5]	
1-79	424-430	voltam	_	
1-80	431-433	ao	_	
1-81	434-440	normal	_	
1-82	440-441	.	_	
