#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Diabéticos devem adotar um estilo de vida saudável e equilibrado. O jejum intermitente é uma estratégia nutricional que deve ser avaliada por um nutricionista, acompanhada e não é uma boa opção para todas as pessoas. Você pode obter mais informações gratuitas em como ter uma alimentação saudável no Guia Alimentar Para a População Brasileira, disponível gratuitamente para download (https://bvsms.saude.gov.br/bvs/publicacoes/guia_alimentar_populacao_brasileira_2ed.pdf). Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-10	Diabéticos	_	
1-2	11-16	devem	_	
1-3	17-23	adotar	_	
1-4	24-26	um	_	
1-5	27-33	estilo	_	
1-6	34-36	de	_	
1-7	37-41	vida	_	
1-8	42-50	saudável	_	
1-9	51-52	e	_	
1-10	53-64	equilibrado	_	
1-11	64-65	.	_	
1-12	66-67	O	_	
1-13	68-73	jejum	NonMedicalTreatment[1]	
1-14	74-86	intermitente	NonMedicalTreatment[1]	
1-15	87-88	é	_	
1-16	89-92	uma	_	
1-17	93-103	estratégia	_	
1-18	104-115	nutricional	_	
1-19	116-119	que	_	
1-20	120-124	deve	_	
1-21	125-128	ser	_	
1-22	129-137	avaliada	_	
1-23	138-141	por	_	
1-24	142-144	um	_	
1-25	145-158	nutricionista	_	
1-26	158-159	,	_	
1-27	160-171	acompanhada	_	
1-28	172-173	e	_	
1-29	174-177	não	_	
1-30	178-179	é	_	
1-31	180-183	uma	_	
1-32	184-187	boa	_	
1-33	188-193	opção	_	
1-34	194-198	para	_	
1-35	199-204	todas	_	
1-36	205-207	as	_	
1-37	208-215	pessoas	_	
1-38	215-216	.	_	
1-39	217-221	Você	_	
1-40	222-226	pode	_	
1-41	227-232	obter	_	
1-42	233-237	mais	_	
1-43	238-249	informações	_	
1-44	250-259	gratuitas	_	
1-45	260-262	em	_	
1-46	263-267	como	_	
1-47	268-271	ter	_	
1-48	272-275	uma	_	
1-49	276-287	alimentação	NonMedicalTreatment[2]	
1-50	288-296	saudável	NonMedicalTreatment[2]	
1-51	297-299	no	_	
1-52	300-304	Guia	_	
1-53	305-314	Alimentar	_	
1-54	315-319	Para	_	
1-55	320-321	a	_	
1-56	322-331	População	_	
1-57	332-342	Brasileira	_	
1-58	342-343	,	_	
1-59	344-354	disponível	_	
1-60	355-368	gratuitamente	_	
1-61	369-373	para	_	
1-62	374-382	download	_	
1-63	383-384	(	_	
1-64	384-389	https	_	
1-65	389-390	:	_	
1-66	390-391	/	_	
1-67	391-392	/	_	
1-68	392-410	bvsms.saude.gov.br	_	
1-69	410-411	/	_	
1-70	411-414	bvs	_	
1-71	414-415	/	_	
1-72	415-426	publicacoes	_	
1-73	426-427	/	_	
1-74	427-462	guia_alimentar_populacao_brasileira	_	
1-75	462-463	_	_	
1-76	463-470	2ed.pdf	_	
1-77	470-471	)	_	
1-78	471-472	.	_	
1-79	473-477	Para	_	
1-80	478-481	uma	_	
1-81	482-492	orientação	_	
1-82	493-497	mais	_	
1-83	498-508	específica	_	
1-84	509-510	o	_	
1-85	511-516	ideal	_	
1-86	517-518	é	_	
1-87	519-522	que	_	
1-88	523-527	você	_	
1-89	528-530	se	_	
1-90	531-539	consulte	_	
1-91	540-543	com	_	
1-92	544-546	um	_	
1-93	547-560	nutricionista	_	
1-94	561-562	(	_	
1-95	562-565	que	_	
1-96	566-571	estão	_	
1-97	572-583	disponíveis	_	
1-98	584-597	gratuitamente	_	
1-99	598-600	no	_	
1-100	601-604	SUS	_	
1-101	604-605	)	_	
1-102	606-610	pois	_	
1-103	611-614	ele	_	
1-104	615-621	poderá	_	
1-105	622-628	montar	_	
1-106	629-632	uma	_	
1-107	633-638	dieta	_	
1-108	639-644	ideal	_	
1-109	645-649	para	_	
1-110	650-652	as	_	
1-111	653-657	suas	_	
1-112	658-670	necessidades	_	
1-113	670-671	.	_	
