#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Os alimentos a base de milho, como o cuscuz, podem ser consumidos. O milho é um cereal, então possui carboidratos, mas ele in natura também tem fibras, o que reduz o seu índice glicêmico. Para as preparações, opte por escolher acompanhamentos fontes de proteínas (ovos, queijos, pasta de amendoim), fibras (folhosos, sementes e farelos) e gorduras boas (azeite, abacate, coco, castanhas, queijos). Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	Os	_	
1-2	3-12	alimentos	_	
1-3	13-14	a	_	
1-4	15-19	base	_	
1-5	20-22	de	_	
1-6	23-28	milho	Food	
1-7	28-29	,	_	
1-8	30-34	como	_	
1-9	35-36	o	_	
1-10	37-43	cuscuz	Food	
1-11	43-44	,	_	
1-12	45-50	podem	_	
1-13	51-54	ser	_	
1-14	55-65	consumidos	_	
1-15	65-66	.	_	
1-16	67-68	O	_	
1-17	69-74	milho	Food	
1-18	75-76	é	_	
1-19	77-79	um	_	
1-20	80-86	cereal	_	
1-21	86-87	,	_	
1-22	88-93	então	_	
1-23	94-100	possui	_	
1-24	101-113	carboidratos	_	
1-25	113-114	,	_	
1-26	115-118	mas	_	
1-27	119-122	ele	_	
1-28	123-125	in	_	
1-29	126-132	natura	_	
1-30	133-139	também	_	
1-31	140-143	tem	_	
1-32	144-150	fibras	_	
1-33	150-151	,	_	
1-34	152-153	o	_	
1-35	154-157	que	_	
1-36	158-163	reduz	_	
1-37	164-165	o	_	
1-38	166-169	seu	_	
1-39	170-176	índice	_	
1-40	177-186	glicêmico	_	
1-41	186-187	.	_	
1-42	188-192	Para	_	
1-43	193-195	as	_	
1-44	196-207	preparações	_	
1-45	207-208	,	_	
1-46	209-213	opte	_	
1-47	214-217	por	_	
1-48	218-226	escolher	_	
1-49	227-242	acompanhamentos	_	
1-50	243-249	fontes	_	
1-51	250-252	de	_	
1-52	253-262	proteínas	_	
1-53	263-264	(	_	
1-54	264-268	ovos	Food	
1-55	268-269	,	_	
1-56	270-277	queijos	Food	
1-57	277-278	,	_	
1-58	279-284	pasta	Food[1]	
1-59	285-287	de	Food[1]	
1-60	288-296	amendoim	Food[1]	
1-61	296-297	)	_	
1-62	297-298	,	_	
1-63	299-305	fibras	_	
1-64	306-307	(	_	
1-65	307-315	folhosos	Food	
1-66	315-316	,	_	
1-67	317-325	sementes	Food	
1-68	326-327	e	_	
1-69	328-335	farelos	Food	
1-70	335-336	)	_	
1-71	337-338	e	_	
1-72	339-347	gorduras	_	
1-73	348-352	boas	_	
1-74	353-354	(	_	
1-75	354-360	azeite	Food	
1-76	360-361	,	_	
1-77	362-369	abacate	Food	
1-78	369-370	,	_	
1-79	371-375	coco	Food	
1-80	375-376	,	_	
1-81	377-386	castanhas	Food	
1-82	386-387	,	_	
1-83	388-395	queijos	Food	
1-84	395-396	)	_	
1-85	396-397	.	_	
1-86	398-402	Para	_	
1-87	403-406	uma	_	
1-88	407-417	orientação	_	
1-89	418-422	mais	_	
1-90	423-433	específica	_	
1-91	434-435	o	_	
1-92	436-441	ideal	_	
1-93	442-443	é	_	
1-94	444-447	que	_	
1-95	448-452	você	_	
1-96	453-455	se	NonMedicalTreatment[2]	
1-97	456-464	consulte	NonMedicalTreatment[2]	
1-98	465-468	com	NonMedicalTreatment[2]	
1-99	469-471	um	NonMedicalTreatment[2]	
1-100	472-485	nutricionista	NonMedicalTreatment[2]	
1-101	486-487	(	_	
1-102	487-490	que	_	
1-103	491-496	estão	_	
1-104	497-508	disponíveis	_	
1-105	509-522	gratuitamente	_	
1-106	523-525	no	_	
1-107	526-529	SUS	_	
1-108	529-530	)	_	
1-109	531-535	pois	_	
1-110	536-539	ele	_	
1-111	540-546	poderá	_	
1-112	547-553	montar	_	
1-113	554-557	uma	_	
1-114	558-563	dieta	_	
1-115	564-569	ideal	_	
1-116	570-574	para	_	
1-117	575-577	as	_	
1-118	578-582	suas	_	
1-119	583-595	necessidades	_	
1-120	595-596	.	_	
