#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=1 - Distribua os alimentos em 5 a 6 refeições ao dia. Tome sempre o café da manhã. Se não puder ser em casa, leve um lanche reforçado para a escola ou trabalho.
1-1	0-1	1	_	
1-2	2-3	-	_	
1-3	4-13	Distribua	_	
1-4	14-16	os	_	
1-5	17-26	alimentos	_	
1-6	27-29	em	_	
1-7	30-31	5	_	
1-8	32-33	a	_	
1-9	34-35	6	_	
1-10	36-45	refeições	_	
1-11	46-48	ao	_	
1-12	49-52	dia	_	
1-13	52-53	.	_	
1-14	54-58	Tome	_	
1-15	59-65	sempre	_	
1-16	66-67	o	_	
1-17	68-72	café	Food[1]	
1-18	73-75	da	Food[1]	
1-19	76-81	manhã	Food[1]	
1-20	81-82	.	_	
1-21	83-85	Se	_	
1-22	86-89	não	_	
1-23	90-95	puder	_	
1-24	96-99	ser	_	
1-25	100-102	em	_	
1-26	103-107	casa	_	
1-27	107-108	,	_	
1-28	109-113	leve	_	
1-29	114-116	um	_	
1-30	117-123	lanche	_	
1-31	124-133	reforçado	_	
1-32	134-138	para	_	
1-33	139-140	a	_	
1-34	141-147	escola	_	
1-35	148-150	ou	_	
1-36	151-159	trabalho	_	
1-37	159-160	.	_	

#Text=2 - Nos lanches, comece sempre pelas frutas (evite sucos), mas não exagere na quantidade.
2-1	162-163	2	_	
2-2	164-165	-	_	
2-3	166-169	Nos	_	
2-4	170-177	lanches	_	
2-5	177-178	,	_	
2-6	179-185	comece	_	
2-7	186-192	sempre	_	
2-8	193-198	pelas	_	
2-9	199-205	frutas	Food	
2-10	206-207	(	_	
2-11	207-212	evite	_	
2-12	213-218	sucos	Food	
2-13	218-219	)	_	
2-14	219-220	,	_	
2-15	221-224	mas	_	
2-16	225-228	não	_	
2-17	229-236	exagere	_	
2-18	237-239	na	_	
2-19	240-250	quantidade	_	
2-20	250-251	.	_	

#Text=3 - No almoço e jantar, continue a comer o tradicional arroz com feijão.
3-1	253-254	3	_	
3-2	255-256	-	_	
3-3	257-259	No	_	
3-4	260-266	almoço	_	
3-5	267-268	e	_	
3-6	269-275	jantar	_	
3-7	275-276	,	_	
3-8	277-285	continue	_	
3-9	286-287	a	_	
3-10	288-293	comer	_	
3-11	294-295	o	_	
3-12	296-307	tradicional	_	
3-13	308-313	arroz	Food	
3-14	314-317	com	_	
3-15	318-324	feijão	Food	
3-16	324-325	.	_	

#Text=4 -A metade do prato deve ser de vegetais coloridos, principalmente os verde-escuros e amarelos. Pode ser na forma de salada crua e/ou vegetais cozidos. Evite molhos gordurosos.
4-1	327-328	4	_	
4-2	329-330	-	_	
4-3	330-331	A	_	
4-4	332-338	metade	_	
4-5	339-341	do	_	
4-6	342-347	prato	_	
4-7	348-352	deve	_	
4-8	353-356	ser	_	
4-9	357-359	de	_	
4-10	360-368	vegetais	Food[2]	
4-11	369-378	coloridos	Food[2]	
4-12	378-379	,	_	
4-13	380-394	principalmente	_	
4-14	395-397	os	_	
4-15	398-411	verde-escuros	_	
4-16	412-413	e	_	
4-17	414-422	amarelos	_	
