#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O horário e a frequência das medições da glicemia devem seguir uma estrutura fixa, mas não existe um modelo que sirva para todo mundo. A forma como a glicemia deve ser monitorada ao longo do dia irá variar de pessoa a pessoa, levando em conta principalmente se o diabetes está bem controlado ou não. Cabe ao médico endocrinologista avaliar qual é o estado de seus pacientes e dar orientações sobre como devem ser realizadas as medições.
1-1	0-1	O	_	
1-2	2-9	horário	_	
1-3	10-11	e	_	
1-4	12-13	a	_	
1-5	14-24	frequência	_	
1-6	25-28	das	_	
1-7	29-37	medições	_	
1-8	38-40	da	_	
1-9	41-49	glicemia	GlucoseValue	
1-10	50-55	devem	_	
1-11	56-62	seguir	_	
1-12	63-66	uma	_	
1-13	67-76	estrutura	_	
1-14	77-81	fixa	_	
1-15	81-82	,	_	
1-16	83-86	mas	_	
1-17	87-90	não	_	
1-18	91-97	existe	_	
1-19	98-100	um	_	
1-20	101-107	modelo	_	
1-21	108-111	que	_	
1-22	112-117	sirva	_	
1-23	118-122	para	_	
1-24	123-127	todo	_	
1-25	128-133	mundo	_	
1-26	133-134	.	_	
1-27	135-136	A	_	
1-28	137-142	forma	_	
1-29	143-147	como	_	
1-30	148-149	a	_	
1-31	150-158	glicemia	GlucoseValue	
1-32	159-163	deve	_	
1-33	164-167	ser	_	
1-34	168-178	monitorada	_	
1-35	179-181	ao	_	
1-36	182-187	longo	_	
1-37	188-190	do	_	
1-38	191-194	dia	_	
1-39	195-198	irá	_	
1-40	199-205	variar	_	
1-41	206-208	de	_	
1-42	209-215	pessoa	_	
1-43	216-217	a	_	
1-44	218-224	pessoa	_	
1-45	224-225	,	_	
1-46	226-233	levando	_	
1-47	234-236	em	_	
1-48	237-242	conta	_	
1-49	243-257	principalmente	_	
1-50	258-260	se	_	
1-51	261-262	o	_	
1-52	263-271	diabetes	_	
1-53	272-276	está	_	
1-54	277-280	bem	_	
1-55	281-291	controlado	_	
1-56	292-294	ou	_	
1-57	295-298	não	_	
1-58	298-299	.	_	
1-59	300-304	Cabe	_	
1-60	305-307	ao	_	
1-61	308-314	médico	_	
1-62	315-331	endocrinologista	_	
1-63	332-339	avaliar	_	
1-64	340-344	qual	_	
1-65	345-346	é	_	
1-66	347-348	o	_	
1-67	349-355	estado	_	
1-68	356-358	de	_	
1-69	359-363	seus	_	
1-70	364-373	pacientes	_	
1-71	374-375	e	_	
1-72	376-379	dar	_	
1-73	380-391	orientações	_	
1-74	392-397	sobre	_	
1-75	398-402	como	_	
1-76	403-408	devem	_	
1-77	409-412	ser	_	
1-78	413-423	realizadas	_	
1-79	424-426	as	_	
1-80	427-435	medições	_	
1-81	435-436	.	_	
