#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode sim. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	sim	_	
1-3	8-9	.	_	
1-4	10-13	Não	_	
1-5	14-16	há	_	
1-6	17-24	nenhuma	_	
1-7	25-34	restrição	_	
1-8	35-37	de	_	
1-9	38-47	alimentos	_	
1-10	48-52	para	_	
1-11	53-55	os	_	
1-12	56-66	diabéticos	_	
1-13	66-67	,	_	
1-14	68-69	o	_	
1-15	70-80	importante	_	
1-16	81-82	é	_	
1-17	83-85	se	_	
1-18	86-93	atentar	_	
1-19	94-95	a	_	
1-20	96-106	quantidade	_	
1-21	107-108	(	_	
1-22	108-122	principalmente	_	
1-23	123-125	de	_	
1-24	126-138	carboidratos	Food[1]	
1-25	138-139	/	Food[1]	
1-26	139-147	açúcares	Food[1]	
1-27	147-148	)	_	
1-28	149-150	a	_	
1-29	151-154	ser	_	
1-30	155-164	consumida	_	
1-31	165-166	e	_	
1-32	167-168	a	_	
1-33	169-175	adotar	_	
1-34	176-178	de	_	
1-35	179-182	uma	_	
1-36	183-189	padrão	_	
1-37	190-199	alimentar	_	
1-38	200-208	saudável	_	
1-39	208-209	.	_	
1-40	210-214	Para	_	
1-41	215-218	uma	_	
1-42	219-229	orientação	_	
1-43	230-234	mais	_	
1-44	235-245	específica	_	
1-45	246-247	o	_	
1-46	248-253	ideal	_	
1-47	254-255	é	_	
1-48	256-259	que	_	
1-49	260-264	você	_	
1-50	265-267	se	_	
1-51	268-276	consulte	_	
1-52	277-280	com	_	
1-53	281-283	um	_	
1-54	284-297	nutricionista	_	
1-55	298-299	(	_	
1-56	299-302	que	_	
1-57	303-308	estão	_	
1-58	309-320	disponíveis	_	
1-59	321-334	gratuitamente	_	
1-60	335-337	no	_	
1-61	338-341	SUS	_	
1-62	341-342	)	_	
1-63	343-347	pois	_	
1-64	348-351	ele	_	
1-65	352-358	poderá	_	
1-66	359-365	montar	_	
1-67	366-369	uma	_	
1-68	370-375	dieta	_	
1-69	376-381	ideal	_	
1-70	382-386	para	_	
1-71	387-389	as	_	
1-72	390-394	suas	_	
1-73	395-407	necessidades	_	
1-74	407-408	.	_	
