#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=O amendoim incluindo em uma alimentação balanceada não causa nenhum problema, então ele pode ser consumido pelo diabético. Porém, por ser um alimento rico em gorduras, ele é mais calórico e por isso, o seu consumo deve ser moderado.  Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	O	_	_	_	
1-2	2-10	amendoim	Food	_	_	
1-3	11-20	incluindo	_	_	_	
1-4	21-23	em	_	_	_	
1-5	24-27	uma	_	_	_	
1-6	28-39	alimentação	_	_	_	
1-7	40-50	balanceada	_	_	_	
1-8	51-54	não	_	_	_	
1-9	55-60	causa	_	_	_	
1-10	61-67	nenhum	_	_	_	
1-11	68-76	problema	_	_	_	
1-12	76-77	,	_	_	_	
1-13	78-83	então	_	_	_	
1-14	84-87	ele	_	_	_	
1-15	88-92	pode	_	_	_	
1-16	93-96	ser	_	_	_	
1-17	97-106	consumido	_	_	_	
1-18	107-111	pelo	_	_	_	
1-19	112-121	diabético	_	_	_	
1-20	121-122	.	_	_	_	
1-21	123-128	Porém	_	_	_	
1-22	128-129	,	_	_	_	
1-23	130-133	por	_	_	_	
1-24	134-137	ser	_	_	_	
1-25	138-140	um	_	_	_	
1-26	141-149	alimento	_	_	_	
1-27	150-154	rico	_	_	_	
1-28	155-157	em	_	_	_	
1-29	158-166	gorduras	Food	has	1-2	
1-30	166-167	,	_	_	_	
1-31	168-171	ele	_	_	_	
1-32	172-173	é	_	_	_	
1-33	174-178	mais	_	_	_	
1-34	179-187	calórico	_	_	_	
1-35	188-189	e	_	_	_	
1-36	190-193	por	_	_	_	
1-37	194-198	isso	_	_	_	
1-38	198-199	,	_	_	_	
1-39	200-201	o	_	_	_	
1-40	202-205	seu	_	_	_	
1-41	206-213	consumo	_	_	_	
1-42	214-218	deve	_	_	_	
1-43	219-222	ser	_	_	_	
1-44	223-231	moderado	Dose	has	1-2	
1-45	231-232	.	_	_	_	
1-46	234-238	Para	_	_	_	
1-47	239-242	uma	_	_	_	
1-48	243-253	orientação	_	_	_	
1-49	254-258	mais	_	_	_	
1-50	259-269	específica	_	_	_	
1-51	270-271	o	_	_	_	
1-52	272-277	ideal	_	_	_	
1-53	278-279	é	_	_	_	
1-54	280-283	que	_	_	_	
1-55	284-288	você	_	_	_	
1-56	289-291	se	_	_	_	
1-57	292-300	consulte	_	_	_	
1-58	301-304	com	_	_	_	
1-59	305-307	um	_	_	_	
1-60	308-321	nutricionista	_	_	_	
1-61	322-323	(	_	_	_	
1-62	323-326	que	_	_	_	
1-63	327-332	estão	_	_	_	
1-64	333-344	disponíveis	_	_	_	
1-65	345-358	gratuitamente	_	_	_	
1-66	359-361	no	_	_	_	
1-67	362-365	SUS	_	_	_	
1-68	365-366	)	_	_	_	
1-69	367-371	pois	_	_	_	
1-70	372-375	ele	_	_	_	
1-71	376-382	poderá	_	_	_	
1-72	383-389	montar	_	_	_	
1-73	390-393	uma	_	_	_	
1-74	394-399	dieta	_	_	_	
1-75	400-405	ideal	_	_	_	
1-76	406-410	para	_	_	_	
1-77	411-413	as	_	_	_	
1-78	414-418	suas	_	_	_	
1-79	419-431	necessidades	_	_	_	
1-80	431-432	.	_	_	_	
