#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O aparelho que mede a glicose se chama glicosímetro, que serve para se ter uma noção de como está a glicemia (glicose no sangue) no momento em que se usa esse aparelho. Dessa forma, não é necessário ir toda vez ao laboratório e tirar sangue. No entanto, só pacientes que necessitam fazer uso da insulina precisam utilizar esse aparelho. Se você não faz uso de insulina, não precisa se preocupar! Não é necessário utilizá-lo!
1-1	0-1	O	_	
1-2	2-10	aparelho	_	
1-3	11-14	que	_	
1-4	15-19	mede	GlucoseValue[1]	
1-5	20-21	a	GlucoseValue[1]	
1-6	22-29	glicose	GlucoseValue[1]	
1-7	30-32	se	_	
1-8	33-38	chama	_	
1-9	39-51	glicosímetro	_	
1-10	51-52	,	_	
1-11	53-56	que	_	
1-12	57-62	serve	_	
1-13	63-67	para	_	
1-14	68-70	se	_	
1-15	71-74	ter	_	
1-16	75-78	uma	_	
1-17	79-84	noção	_	
1-18	85-87	de	_	
1-19	88-92	como	_	
1-20	93-97	está	_	
1-21	98-99	a	_	
1-22	100-108	glicemia	_	
1-23	109-110	(	_	
1-24	110-117	glicose	_	
1-25	118-120	no	_	
1-26	121-127	sangue	_	
1-27	127-128	)	_	
1-28	129-131	no	_	
1-29	132-139	momento	_	
1-30	140-142	em	_	
1-31	143-146	que	_	
1-32	147-149	se	_	
1-33	150-153	usa	_	
1-34	154-158	esse	_	
1-35	159-167	aparelho	_	
1-36	167-168	.	_	
1-37	169-174	Dessa	_	
1-38	175-180	forma	_	
1-39	180-181	,	_	
1-40	182-185	não	_	
1-41	186-187	é	_	
1-42	188-198	necessário	_	
1-43	199-201	ir	_	
1-44	202-206	toda	_	
1-45	207-210	vez	_	
1-46	211-213	ao	_	
1-47	214-225	laboratório	_	
1-48	226-227	e	_	
1-49	228-233	tirar	Test[2]	
1-50	234-240	sangue	Test[2]	
1-51	240-241	.	_	
1-52	242-244	No	_	
1-53	245-252	entanto	_	
1-54	252-253	,	_	
1-55	254-256	só	_	
1-56	257-266	pacientes	DiabetesType[3]	
1-57	267-270	que	DiabetesType[3]	
1-58	271-281	necessitam	DiabetesType[3]	
1-59	282-287	fazer	DiabetesType[3]	
1-60	288-291	uso	DiabetesType[3]	
1-61	292-294	da	DiabetesType[3]	
1-62	295-303	insulina	DiabetesType[3]	
1-63	304-312	precisam	_	
1-64	313-321	utilizar	_	
1-65	322-326	esse	_	
1-66	327-335	aparelho	_	
1-67	335-336	.	_	
1-68	337-339	Se	_	
1-69	340-344	você	_	
1-70	345-348	não	_	
1-71	349-352	faz	_	
1-72	353-356	uso	_	
1-73	357-359	de	_	
1-74	360-368	insulina	_	
1-75	368-369	,	_	
1-76	370-373	não	_	
1-77	374-381	precisa	_	
1-78	382-384	se	_	
1-79	385-394	preocupar	_	
1-80	394-395	!	_	
1-81	396-399	Não	_	
1-82	400-401	é	_	
1-83	402-412	necessário	_	
1-84	413-423	utilizá-lo	_	
1-85	423-424	!	_	
