#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=o pão pode ser consumido, tente consumir com queijos, ovos e pasta de amendoim, para haver um controle do índice glicêmico. Não há nenhuma restrição de alimentos para os diabéticos, o importante é se atentar a quantidade (principalmente de carboidratos/açúcares) a ser consumida e a adotar de uma padrão alimentar saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	o	_	
1-2	2-5	pão	Food	
1-3	6-10	pode	_	
1-4	11-14	ser	_	
1-5	15-24	consumido	_	
1-6	24-25	,	_	
1-7	26-31	tente	_	
1-8	32-40	consumir	_	
1-9	41-44	com	_	
1-10	45-52	queijos	Food	
1-11	52-53	,	_	
1-12	54-58	ovos	Food	
1-13	59-60	e	_	
1-14	61-66	pasta	Food[1]	
1-15	67-69	de	Food[1]	
1-16	70-78	amendoim	Food[1]	
1-17	78-79	,	_	
1-18	80-84	para	_	
1-19	85-90	haver	_	
1-20	91-93	um	_	
1-21	94-102	controle	_	
1-22	103-105	do	_	
1-23	106-112	índice	_	
1-24	113-122	glicêmico	_	
1-25	122-123	.	_	
1-26	124-127	Não	_	
1-27	128-130	há	_	
1-28	131-138	nenhuma	_	
1-29	139-148	restrição	_	
1-30	149-151	de	_	
1-31	152-161	alimentos	_	
1-32	162-166	para	_	
1-33	167-169	os	_	
1-34	170-180	diabéticos	_	
1-35	180-181	,	_	
1-36	182-183	o	_	
1-37	184-194	importante	_	
1-38	195-196	é	_	
1-39	197-199	se	_	
1-40	200-207	atentar	_	
1-41	208-209	a	_	
1-42	210-220	quantidade	_	
1-43	221-222	(	_	
1-44	222-236	principalmente	_	
1-45	237-239	de	_	
1-46	240-252	carboidratos	Food	
1-47	252-253	/	_	
1-48	253-261	açúcares	Food	
1-49	261-262	)	_	
1-50	263-264	a	_	
1-51	265-268	ser	_	
1-52	269-278	consumida	_	
1-53	279-280	e	_	
1-54	281-282	a	_	
1-55	283-289	adotar	_	
1-56	290-292	de	_	
1-57	293-296	uma	_	
1-58	297-303	padrão	_	
1-59	304-313	alimentar	_	
1-60	314-322	saudável	_	
1-61	322-323	.	_	
1-62	324-328	Para	_	
1-63	329-332	uma	_	
1-64	333-343	orientação	_	
1-65	344-348	mais	_	
1-66	349-359	específica	_	
1-67	360-361	o	_	
1-68	362-367	ideal	_	
1-69	368-369	é	_	
1-70	370-373	que	_	
1-71	374-378	você	_	
1-72	379-381	se	_	
1-73	382-390	consulte	_	
1-74	391-394	com	_	
1-75	395-397	um	_	
1-76	398-411	nutricionista	_	
1-77	412-413	(	_	
1-78	413-416	que	_	
1-79	417-422	estão	_	
1-80	423-434	disponíveis	_	
1-81	435-448	gratuitamente	_	
1-82	449-451	no	_	
1-83	452-455	SUS	_	
1-84	455-456	)	_	
1-85	457-461	pois	_	
1-86	462-465	ele	_	
1-87	466-472	poderá	_	
1-88	473-479	montar	_	
1-89	480-483	uma	_	
1-90	484-489	dieta	_	
1-91	490-495	ideal	_	
1-92	496-500	para	_	
1-93	501-503	as	_	
1-94	504-508	suas	_	
1-95	509-521	necessidades	_	
1-96	521-522	.	_	
