#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Pacientes com diabetes podem e devem consumir frutas, desde que esteja dentro da cota calórica e de carboidratos diários. É recomendado que você procure um nutricionista sobre a contagem de carboidratos para adequar sua dieta às suas necessidades individuais. Em geral, frutas como a laranja e a mexerica devem ser consumidas junto com a polpa, ao invés de tomar só o caldo ou fazer um suco, porque assim o açúcar no sangue sobe menos. Já a banana possui um alto índice glicêmico, ou seja, o açucar presente nela é rapidamente absorvido para o sangue. Por esse motivo, ela não é a fruta mais adequada para quem tem diabetes, o que não quer dizer que você não possa consumi-la com moderação!
1-1	0-9	Pacientes	_	_	_	
1-2	10-13	com	_	_	_	
1-3	14-22	diabetes	DiabetesType	_	_	
1-4	23-28	podem	_	_	_	
1-5	29-30	e	_	_	_	
1-6	31-36	devem	_	_	_	
1-7	37-45	consumir	_	_	_	
1-8	46-52	frutas	Food	_	_	
1-9	52-53	,	_	_	_	
1-10	54-59	desde	_	_	_	
1-11	60-63	que	_	_	_	
1-12	64-70	esteja	_	_	_	
1-13	71-77	dentro	_	_	_	
1-14	78-80	da	_	_	_	
1-15	81-85	cota	_	_	_	
1-16	86-94	calórica	_	_	_	
1-17	95-96	e	_	_	_	
1-18	97-99	de	_	_	_	
1-19	100-112	carboidratos	_	_	_	
1-20	113-120	diários	_	_	_	
1-21	120-121	.	_	_	_	
1-22	122-123	É	_	_	_	
1-23	124-135	recomendado	_	_	_	
1-24	136-139	que	_	_	_	
1-25	140-144	você	_	_	_	
1-26	145-152	procure	_	_	_	
1-27	153-155	um	_	_	_	
1-28	156-169	nutricionista	_	_	_	
1-29	170-175	sobre	_	_	_	
1-30	176-177	a	_	_	_	
1-31	178-186	contagem	NonMedicalTreatment[1]	_	_	
1-32	187-189	de	NonMedicalTreatment[1]	_	_	
1-33	190-202	carboidratos	NonMedicalTreatment[1]	_	_	
1-34	203-207	para	_	_	_	
1-35	208-215	adequar	_	_	_	
1-36	216-219	sua	_	_	_	
1-37	220-225	dieta	NonMedicalTreatment	_	_	
1-38	226-228	às	_	_	_	
1-39	229-233	suas	_	_	_	
1-40	234-246	necessidades	_	_	_	
1-41	247-258	individuais	_	_	_	
1-42	258-259	.	_	_	_	
1-43	260-262	Em	_	_	_	
1-44	263-268	geral	_	_	_	
1-45	268-269	,	_	_	_	
1-46	270-276	frutas	_	_	_	
1-47	277-281	como	_	_	_	
1-48	282-283	a	_	_	_	
1-49	284-291	laranja	Food	_	_	
1-50	292-293	e	_	_	_	
1-51	294-295	a	_	_	_	
1-52	296-304	mexerica	Food	_	_	
1-53	305-310	devem	_	_	_	
1-54	311-314	ser	_	_	_	
1-55	315-325	consumidas	_	_	_	
1-56	326-331	junto	_	_	_	
1-57	332-335	com	_	_	_	
1-58	336-337	a	_	_	_	
1-59	338-343	polpa	_	_	_	
1-60	343-344	,	_	_	_	
1-61	345-347	ao	_	_	_	
1-62	348-353	invés	_	_	_	
1-63	354-356	de	_	_	_	
1-64	357-362	tomar	_	_	_	
1-65	363-365	só	_	_	_	
1-66	366-367	o	_	_	_	
1-67	368-373	caldo	_	_	_	
1-68	374-376	ou	_	_	_	
1-69	377-382	fazer	_	_	_	
1-70	383-385	um	_	_	_	
1-71	386-390	suco	_	_	_	
1-72	390-391	,	_	_	_	
1-73	392-398	porque	_	_	_	
1-74	399-404	assim	_	_	_	
1-75	405-406	o	_	_	_	
1-76	407-413	açúcar	GlucoseValue[2]	_	_	
1-77	414-416	no	GlucoseValue[2]	_	_	
1-78	417-423	sangue	GlucoseValue[2]	_	_	
1-79	424-428	sobe	_	_	_	
1-80	429-434	menos	_	_	_	
1-81	434-435	.	_	_	_	
1-82	436-438	Já	_	_	_	
1-83	439-440	a	_	_	_	
1-84	441-447	banana	Food	_	_	
1-85	448-454	possui	_	_	_	
1-86	455-457	um	_	_	_	
1-87	458-462	alto	GlucoseValue[3]	has	1-84[0_3]	
1-88	463-469	índice	GlucoseValue[3]	_	_	
1-89	470-479	glicêmico	GlucoseValue[3]	_	_	
1-90	479-480	,	_	_	_	
1-91	481-483	ou	_	_	_	
1-92	484-488	seja	_	_	_	
1-93	488-489	,	_	_	_	
1-94	490-491	o	_	_	_	
1-95	492-498	açucar	Food	_	_	
1-96	499-507	presente	_	_	_	
1-97	508-512	nela	_	_	_	
1-98	513-514	é	_	_	_	
1-99	515-526	rapidamente	_	_	_	
1-100	527-536	absorvido	_	_	_	
1-101	537-541	para	_	_	_	
