#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O valor ideal da glicemia (quantidade de açúcar no sangue) a ser alcançada é diferente para cada pessoa. As metas de glicemia são feitas levando-se em consideração a condição geral de cada um. Dessa forma, só é possível saber se a glicemia de uma pessoa está nos níveis adequados após ser realizada uma avaliação geral da saúde e da história médica dessa pessoa. Por isso, é importante que você consulte com seu médico e conte o que está acontecendo. De maneira alguma deve-se mudar o tratamento sem consultá-lo.
1-1	0-1	O	_	
1-2	2-7	valor	_	
1-3	8-13	ideal	_	
1-4	14-16	da	_	
1-5	17-25	glicemia	GlucoseValue[1]	
1-6	26-27	(	GlucoseValue[1]	
1-7	27-37	quantidade	GlucoseValue[1]	
1-8	38-40	de	GlucoseValue[1]	
1-9	41-47	açúcar	GlucoseValue[1]	
1-10	48-50	no	GlucoseValue[1]	
1-11	51-57	sangue	GlucoseValue[1]	
1-12	57-58	)	GlucoseValue[1]	
1-13	59-60	a	_	
1-14	61-64	ser	_	
1-15	65-74	alcançada	_	
1-16	75-76	é	_	
1-17	77-86	diferente	_	
1-18	87-91	para	_	
1-19	92-96	cada	_	
1-20	97-103	pessoa	_	
1-21	103-104	.	_	
1-22	105-107	As	_	
1-23	108-113	metas	_	
1-24	114-116	de	_	
1-25	117-125	glicemia	GlucoseValue	
1-26	126-129	são	_	
1-27	130-136	feitas	_	
1-28	137-147	levando-se	_	
1-29	148-150	em	_	
1-30	151-163	consideração	_	
1-31	164-165	a	_	
1-32	166-174	condição	_	
1-33	175-180	geral	_	
1-34	181-183	de	_	
1-35	184-188	cada	_	
1-36	189-191	um	_	
1-37	191-192	.	_	
1-38	193-198	Dessa	_	
1-39	199-204	forma	_	
1-40	204-205	,	_	
1-41	206-208	só	_	
1-42	209-210	é	_	
1-43	211-219	possível	_	
1-44	220-225	saber	_	
1-45	226-228	se	_	
1-46	229-230	a	_	
1-47	231-239	glicemia	GlucoseValue	
1-48	240-242	de	_	
1-49	243-246	uma	_	
1-50	247-253	pessoa	_	
1-51	254-258	está	_	
1-52	259-262	nos	_	
1-53	263-269	níveis	_	
1-54	270-279	adequados	_	
1-55	280-284	após	_	
1-56	285-288	ser	_	
1-57	289-298	realizada	_	
1-58	299-302	uma	_	
1-59	303-312	avaliação	_	
1-60	313-318	geral	_	
1-61	319-321	da	_	
1-62	322-327	saúde	_	
1-63	328-329	e	_	
1-64	330-332	da	_	
1-65	333-341	história	_	
1-66	342-348	médica	_	
1-67	349-354	dessa	_	
1-68	355-361	pessoa	_	
1-69	361-362	.	_	
1-70	363-366	Por	_	
1-71	367-371	isso	_	
1-72	371-372	,	_	
1-73	373-374	é	_	
1-74	375-385	importante	_	
1-75	386-389	que	_	
1-76	390-394	você	_	
1-77	395-403	consulte	_	
1-78	404-407	com	_	
1-79	408-411	seu	_	
1-80	412-418	médico	_	
1-81	419-420	e	_	
1-82	421-426	conte	_	
1-83	427-428	o	_	
1-84	429-432	que	_	
1-85	433-437	está	_	
1-86	438-449	acontecendo	_	
1-87	449-450	.	_	
1-88	451-453	De	_	
1-89	454-461	maneira	_	
1-90	462-468	alguma	_	
1-91	469-476	deve-se	_	
1-92	477-482	mudar	_	
1-93	483-484	o	_	
1-94	485-495	tratamento	_	
1-95	496-499	sem	_	
1-96	500-511	consultá-lo	_	
1-97	511-512	.	_	
