#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O pós cirurgia bariátrica demanda uma dieta específica, a qual vai evoluindo tanto em tipo de alimentos, quantidade, consistência e horários. É uma fase delicada e que demanda um acompanhamento nutricional. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	O	_	
1-2	2-5	pós	_	
1-3	6-14	cirurgia	_	
1-4	15-25	bariátrica	_	
1-5	26-33	demanda	_	
1-6	34-37	uma	_	
1-7	38-43	dieta	NonMedicalTreatment	
1-8	44-54	específica	_	
1-9	54-55	,	_	
1-10	56-57	a	_	
1-11	58-62	qual	_	
1-12	63-66	vai	_	
1-13	67-76	evoluindo	_	
1-14	77-82	tanto	_	
1-15	83-85	em	_	
1-16	86-90	tipo	_	
1-17	91-93	de	_	
1-18	94-103	alimentos	_	
1-19	103-104	,	_	
1-20	105-115	quantidade	_	
1-21	115-116	,	_	
1-22	117-129	consistência	_	
1-23	130-131	e	_	
1-24	132-140	horários	_	
1-25	140-141	.	_	
1-26	142-143	É	_	
1-27	144-147	uma	_	
1-28	148-152	fase	_	
1-29	153-161	delicada	_	
1-30	162-163	e	_	
1-31	164-167	que	_	
1-32	168-175	demanda	_	
1-33	176-178	um	_	
1-34	179-193	acompanhamento	NonMedicalTreatment[1]	
1-35	194-205	nutricional	NonMedicalTreatment[1]	
1-36	205-206	.	_	
1-37	207-211	Para	_	
1-38	212-215	uma	_	
1-39	216-226	orientação	_	
1-40	227-231	mais	_	
1-41	232-242	específica	_	
1-42	243-244	o	_	
1-43	245-250	ideal	_	
1-44	251-252	é	_	
1-45	253-256	que	_	
1-46	257-261	você	_	
1-47	262-264	se	_	
1-48	265-273	consulte	_	
1-49	274-277	com	_	
1-50	278-280	um	_	
1-51	281-294	nutricionista	_	
1-52	295-296	(	_	
1-53	296-299	que	_	
1-54	300-305	estão	_	
1-55	306-317	disponíveis	_	
1-56	318-331	gratuitamente	_	
1-57	332-334	no	_	
1-58	335-338	SUS	_	
1-59	338-339	)	_	
1-60	340-344	pois	_	
1-61	345-348	ele	_	
1-62	349-355	poderá	_	
1-63	356-362	montar	_	
1-64	363-366	uma	_	
1-65	367-372	dieta	NonMedicalTreatment[2]	
1-66	373-378	ideal	NonMedicalTreatment[2]	
1-67	379-383	para	_	
1-68	384-386	as	_	
1-69	387-391	suas	_	
1-70	392-404	necessidades	_	
1-71	404-405	.	_	
