#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Qualquer leite pode ser consumido, de preferência para o desnatado pois é menos calórico que o leite integral. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-8	Qualquer	_	
1-2	9-14	leite	Food	
1-3	15-19	pode	_	
1-4	20-23	ser	_	
1-5	24-33	consumido	_	
1-6	33-34	,	_	
1-7	35-37	de	_	
1-8	38-49	preferência	_	
1-9	50-54	para	_	
1-10	55-56	o	_	
1-11	57-66	desnatado	_	
1-12	67-71	pois	_	
1-13	72-73	é	_	
1-14	74-79	menos	_	
1-15	80-88	calórico	_	
1-16	89-92	que	_	
1-17	93-94	o	_	
1-18	95-100	leite	Food[1]	
1-19	101-109	integral	Food[1]	
1-20	109-110	.	_	
1-21	111-115	Para	_	
1-22	116-119	uma	_	
1-23	120-130	orientação	_	
1-24	131-135	mais	_	
1-25	136-146	específica	_	
1-26	147-148	o	_	
1-27	149-154	ideal	_	
1-28	155-156	é	_	
1-29	157-160	que	_	
1-30	161-165	você	_	
1-31	166-168	se	_	
1-32	169-177	consulte	_	
1-33	178-181	com	_	
1-34	182-184	um	_	
1-35	185-198	nutricionista	_	
1-36	199-200	(	_	
1-37	200-203	que	_	
1-38	204-209	estão	_	
1-39	210-221	disponíveis	_	
1-40	222-235	gratuitamente	_	
1-41	236-238	no	_	
1-42	239-242	SUS	_	
1-43	242-243	)	_	
1-44	244-248	pois	_	
1-45	249-252	ele	_	
1-46	253-259	poderá	_	
1-47	260-266	montar	_	
1-48	267-270	uma	_	
1-49	271-276	dieta	_	
1-50	277-282	ideal	_	
1-51	283-287	para	_	
1-52	288-290	as	_	
1-53	291-295	suas	_	
1-54	296-308	necessidades	_	
1-55	308-309	.	_	
