#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=Esses sintomas que você está no contando podem ser provocados pela neuropatia diabética. Essa complicação pode aparecer sob várias formas, sendo que a mais comum se chama polineuropatia sensitiva distal. Esse tipo de neuropatia costuma atingir os membros (pés, pernas, mãos e braços), iniciando com os sintomas de dor e queimação e, com a piora, evolui para perda da sensibilidade (dificuldade de sentir o toque). Apesar da polineuropatia sensitiva distal ser a mais comum, também há outras formas de neuropatia, que podem causar problemas na digestão (disautonomia do sistêma digestório), na urina (disautonomia da bexiga) ou que podem provocar outros tipos de problemas, como queda da pressão quando se está de pé (disautonomia simpática). É muito importante que você agende uma consulta com o seu médico para que ele possa avaliar a sua situação e propor algum tratamento, se possível.
1-1	0-5	Esses	_	_	_	
1-2	6-14	sintomas	_	_	_	
1-3	15-18	que	_	_	_	
1-4	19-23	você	_	_	_	
1-5	24-28	está	_	_	_	
1-6	29-31	no	_	_	_	
1-7	32-40	contando	_	_	_	
1-8	41-46	podem	_	_	_	
1-9	47-50	ser	_	_	_	
1-10	51-61	provocados	_	_	_	
1-11	62-66	pela	_	_	_	
1-12	67-77	neuropatia	Complication[1]	_	_	
1-13	78-87	diabética	Complication[1]	_	_	
1-14	87-88	.	_	_	_	
1-15	89-93	Essa	_	_	_	
1-16	94-105	complicação	_	_	_	
1-17	106-110	pode	_	_	_	
1-18	111-119	aparecer	_	_	_	
1-19	120-123	sob	_	_	_	
1-20	124-130	várias	_	_	_	
1-21	131-137	formas	_	_	_	
1-22	137-138	,	_	_	_	
1-23	139-144	sendo	_	_	_	
1-24	145-148	que	_	_	_	
1-25	149-150	a	_	_	_	
1-26	151-155	mais	_	_	_	
1-27	156-161	comum	_	_	_	
1-28	162-164	se	_	_	_	
1-29	165-170	chama	_	_	_	
1-30	171-185	polineuropatia	Complication[2]	_	_	
1-31	186-195	sensitiva	Complication[2]	_	_	
1-32	196-202	distal	Complication[2]	_	_	
1-33	202-203	.	_	_	_	
1-34	204-208	Esse	_	_	_	
1-35	209-213	tipo	_	_	_	
1-36	214-216	de	_	_	_	
1-37	217-227	neuropatia	_	_	_	
1-38	228-235	costuma	_	_	_	
1-39	236-243	atingir	_	_	_	
1-40	244-246	os	_	_	_	
1-41	247-254	membros	_	_	_	
1-42	255-256	(	_	_	_	
1-43	256-259	pés	_	_	_	
1-44	259-260	,	_	_	_	
1-45	261-267	pernas	_	_	_	
1-46	267-268	,	_	_	_	
1-47	269-273	mãos	_	_	_	
1-48	274-275	e	_	_	_	
1-49	276-282	braços	_	_	_	
1-50	282-283	)	_	_	_	
1-51	283-284	,	_	_	_	
1-52	285-294	iniciando	_	_	_	
1-53	295-298	com	_	_	_	
1-54	299-301	os	_	_	_	
1-55	302-310	sintomas	_	_	_	
1-56	311-313	de	_	_	_	
1-57	314-317	dor	Symptom	has	1-30[2_0]	
1-58	318-319	e	_	_	_	
1-59	320-329	queimação	Symptom	has	1-30[2_0]	
1-60	330-331	e	_	_	_	
1-61	331-332	,	_	_	_	
1-62	333-336	com	_	_	_	
1-63	337-338	a	_	_	_	
1-64	339-344	piora	_	_	_	
1-65	344-345	,	_	_	_	
1-66	346-352	evolui	_	_	_	
1-67	353-357	para	_	_	_	
1-68	358-363	perda	Complication[3]	_	_	
1-69	364-366	da	Complication[3]	_	_	
1-70	367-380	sensibilidade	Complication[3]	_	_	
1-71	381-382	(	_	_	_	
1-72	382-393	dificuldade	Complication[4]	_	_	
1-73	394-396	de	Complication[4]	_	_	
1-74	397-403	sentir	Complication[4]	_	_	
1-75	404-405	o	Complication[4]	_	_	
1-76	406-411	toque	Complication[4]	_	_	
1-77	411-412	)	_	_	_	
1-78	412-413	.	_	_	_	
1-79	414-420	Apesar	_	_	_	
1-80	421-423	da	_	_	_	
1-81	424-438	polineuropatia	Complication[5]	_	_	
1-82	439-448	sensitiva	Complication[5]	_	_	
1-83	449-455	distal	Complication[5]	_	_	
1-84	456-459	ser	_	_	_	
1-85	460-461	a	_	_	_	
1-86	462-466	mais	_	_	_	
1-87	467-472	comum	_	_	_	
1-88	472-473	,	_	_	_	
1-89	474-480	também	_	_	_	
1-90	481-483	há	_	_	_	
1-91	484-490	outras	_	_	_	
1-92	491-497	formas	_	_	_	
1-93	498-500	de	_	_	_	
1-94	501-511	neuropatia	Complication	_	_	
1-95	511-512	,	_	_	_	
1-96	513-516	que	_	_	_	
1-97	517-522	podem	_	_	_	
1-98	523-529	causar	_	_	_	
1-99	530-539	problemas	_	_	_	
1-100	540-542	na	_	_	_	
1-101	543-551	digestão	_	_	_	
1-102	552-553	(	_	_	_	
1-103	553-565	disautonomia	Complication[6]	_	_	
1-104	566-568	do	Complication[6]	_	_	
1-105	569-576	sistêma	Complication[6]	_	_	
1-106	577-587	digestório	Complication[6]	_	_	
1-107	587-588	)	_	_	_	
1-108	588-589	,	_	_	_	
1-109	590-592	na	_	_	_	
1-110	593-598	urina	_	_	_	
1-111	599-600	(	_	_	_	
1-112	600-612	disautonomia	Complication[7]	_	_	
1-113	613-615	da	Complication[7]	_	_	
1-114	616-622	bexiga	Complication[7]	_	_	
1-115	622-623	)	_	_	_	
1-116	624-626	ou	_	_	_	
1-117	627-630	que	_	_	_	
1-118	631-636	podem	_	_	_	
1-119	637-645	provocar	_	_	_	
1-120	646-652	outros	_	_	_	
1-121	653-658	tipos	_	_	_	
1-122	659-661	de	_	_	_	
1-123	662-671	problemas	_	_	_	
1-124	671-672	,	_	_	_	
1-125	673-677	como	_	_	_	
1-126	678-683	queda	_	_	_	
1-127	684-686	da	_	_	_	
1-128	687-694	pressão	_	_	_	
1-129	695-701	quando	_	_	_	
1-130	702-704	se	_	_	_	
1-131	705-709	está	_	_	_	
1-132	710-712	de	_	_	_	
1-133	713-715	pé	_	_	_	
1-134	716-717	(	_	_	_	
1-135	717-729	disautonomia	Complication[8]	_	_	
1-136	730-739	simpática	Complication[8]	_	_	
1-137	739-740	)	_	_	_	
1-138	740-741	.	_	_	_	
1-139	742-743	É	_	_	_	
1-140	744-749	muito	_	_	_	
1-141	750-760	importante	_	_	_	
1-142	761-764	que	_	_	_	
1-143	765-769	você	_	_	_	
1-144	770-776	agende	_	_	_	
1-145	777-780	uma	_	_	_	
1-146	781-789	consulta	_	_	_	
1-147	790-793	com	_	_	_	
1-148	794-795	o	_	_	_	
1-149	796-799	seu	_	_	_	
1-150	800-806	médico	_	_	_	
1-151	807-811	para	_	_	_	
1-152	812-815	que	_	_	_	
1-153	816-819	ele	_	_	_	
1-154	820-825	possa	_	_	_	
1-155	826-833	avaliar	_	_	_	
1-156	834-835	a	_	_	_	
1-157	836-839	sua	_	_	_	
1-158	840-848	situação	_	_	_	
1-159	849-850	e	_	_	_	
1-160	851-857	propor	_	_	_	
1-161	858-863	algum	_	_	_	
1-162	864-874	tratamento	_	_	_	
1-163	874-875	,	_	_	_	
1-164	876-878	se	_	_	_	
1-165	879-887	possível	_	_	_	
1-166	887-888	.	_	_	_	
