#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Em caso de diabetes gestacional bem controlado, é recomendado que o parto pode seja induzido entre 39 semanas e 0 dias e 39 semanas e 6 dias. No entanto, isso é uma recomendação geral, que pode variar caso a caso e dever ser individualizada. Portanto, é importante manter o bom controle do diabetes gestacional e seguir as orientações do seu médico obstetra.
1-1	0-2	Em	_	
1-2	3-7	caso	_	
1-3	8-10	de	_	
1-4	11-19	diabetes	_	
1-5	20-31	gestacional	DiabetesType	
1-6	32-35	bem	_	
1-7	36-46	controlado	_	
1-8	46-47	,	_	
1-9	48-49	é	_	
1-10	50-61	recomendado	_	
1-11	62-65	que	_	
1-12	66-67	o	_	
1-13	68-73	parto	_	
1-14	74-78	pode	_	
1-15	79-83	seja	_	
1-16	84-92	induzido	_	
1-17	93-98	entre	_	
1-18	99-101	39	_	
1-19	102-109	semanas	_	
1-20	110-111	e	_	
1-21	112-113	0	_	
1-22	114-118	dias	_	
1-23	119-120	e	_	
1-24	121-123	39	_	
1-25	124-131	semanas	_	
1-26	132-133	e	_	
1-27	134-135	6	_	
1-28	136-140	dias	_	
1-29	140-141	.	_	
1-30	142-144	No	_	
1-31	145-152	entanto	_	
1-32	152-153	,	_	
1-33	154-158	isso	_	
1-34	159-160	é	_	
1-35	161-164	uma	_	
1-36	165-177	recomendação	_	
1-37	178-183	geral	_	
1-38	183-184	,	_	
1-39	185-188	que	_	
1-40	189-193	pode	_	
1-41	194-200	variar	_	
1-42	201-205	caso	_	
1-43	206-207	a	_	
1-44	208-212	caso	_	
1-45	213-214	e	_	
1-46	215-220	dever	_	
1-47	221-224	ser	_	
1-48	225-240	individualizada	_	
1-49	240-241	.	_	
1-50	242-250	Portanto	_	
1-51	250-251	,	_	
1-52	252-253	é	_	
1-53	254-264	importante	_	
1-54	265-271	manter	_	
1-55	272-273	o	_	
1-56	274-277	bom	_	
1-57	278-286	controle	_	
1-58	287-289	do	_	
1-59	290-298	diabetes	_	
1-60	299-310	gestacional	_	
1-61	311-312	e	_	
1-62	313-319	seguir	_	
1-63	320-322	as	_	
1-64	323-334	orientações	_	
1-65	335-337	do	_	
1-66	338-341	seu	_	
1-67	342-348	médico	_	
1-68	349-357	obstetra	_	
1-69	357-358	.	_	
