#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=A maioria das pessoas com diabetes bem controlado e que não tomam nenhum medicamento precisa verificar o açúcar no sangue apenas duas a três vezes por semana. O monitoramento de 2 a 4 vezes por dia é necessário para a maioria dos indivíduos com diabetes, a fim de acompanhar as alterações que possam ocorrer. Pessoas com diabetes que estão doentes, com mais de duas doses de insulina por dia ou grávidas podem precisar verificar a glicose com mais frequência. Os melhores horários para fazer isso são antes do café da manhã, almoço e jantar, na hora de dormir e 1 a 2 horas após as refeições. Aprenda mais sobre como monitorar sua glicose.
1-1	0-1	A	_	_	_	
1-2	2-9	maioria	_	_	_	
1-3	10-13	das	_	_	_	
1-4	14-21	pessoas	_	_	_	
1-5	22-25	com	_	_	_	
1-6	26-34	diabetes	_	_	_	
1-7	35-38	bem	_	_	_	
1-8	39-49	controlado	_	_	_	
1-9	50-51	e	_	_	_	
1-10	52-55	que	_	_	_	
1-11	56-59	não	_	_	_	
1-12	60-65	tomam	_	_	_	
1-13	66-72	nenhum	_	_	_	
1-14	73-84	medicamento	_	_	_	
1-15	85-92	precisa	_	_	_	
1-16	93-102	verificar	_	_	_	
1-17	103-104	o	_	_	_	
1-18	105-111	açúcar	_	_	_	
1-19	112-114	no	_	_	_	
1-20	115-121	sangue	_	_	_	
1-21	122-128	apenas	_	_	_	
1-22	129-133	duas	_	_	_	
1-23	134-135	a	_	_	_	
1-24	136-140	três	_	_	_	
1-25	141-146	vezes	_	_	_	
1-26	147-150	por	_	_	_	
1-27	151-157	semana	_	_	_	
1-28	157-158	.	_	_	_	
1-29	159-160	O	_	_	_	
1-30	161-174	monitoramento	_	_	_	
1-31	175-177	de	_	_	_	
1-32	178-179	2	_	_	_	
1-33	180-181	a	_	_	_	
1-34	182-183	4	_	_	_	
1-35	184-189	vezes	_	_	_	
1-36	190-193	por	_	_	_	
1-37	194-197	dia	_	_	_	
1-38	198-199	é	_	_	_	
1-39	200-210	necessário	_	_	_	
1-40	211-215	para	_	_	_	
1-41	216-217	a	_	_	_	
1-42	218-225	maioria	_	_	_	
1-43	226-229	dos	_	_	_	
1-44	230-240	indivíduos	_	_	_	
1-45	241-244	com	_	_	_	
1-46	245-253	diabetes	_	_	_	
1-47	253-254	,	_	_	_	
1-48	255-256	a	_	_	_	
1-49	257-260	fim	_	_	_	
1-50	261-263	de	_	_	_	
1-51	264-274	acompanhar	_	_	_	
1-52	275-277	as	_	_	_	
1-53	278-288	alterações	_	_	_	
1-54	289-292	que	_	_	_	
1-55	293-299	possam	_	_	_	
1-56	300-307	ocorrer	_	_	_	
1-57	307-308	.	_	_	_	
1-58	309-316	Pessoas	_	_	_	
1-59	317-320	com	_	_	_	
1-60	321-329	diabetes	_	_	_	
1-61	330-333	que	_	_	_	
1-62	334-339	estão	_	_	_	
1-63	340-347	doentes	Complication	_	_	
1-64	347-348	,	_	_	_	
1-65	349-352	com	_	_	_	
1-66	353-357	mais	_	_	_	
1-67	358-360	de	_	_	_	
1-68	361-365	duas	Dose	_	_	
1-69	366-371	doses	_	_	_	
1-70	372-374	de	_	_	_	
1-71	375-383	insulina	Insulin	has	1-68	
1-72	384-387	por	_	_	_	
1-73	388-391	dia	_	_	_	
1-74	392-394	ou	_	_	_	
1-75	395-403	grávidas	_	_	_	
1-76	404-409	podem	_	_	_	
1-77	410-418	precisar	_	_	_	
1-78	419-428	verificar	Test[1]	has|has|has|has|has	1-63[0_1]|1-71[0_1]|1-92[3_1]|1-103[4_1]|1-107[5_1]	
1-79	429-430	a	Test[1]	_	_	
1-80	431-438	glicose	Test[1]	_	_	
1-81	439-442	com	Set[2]	has	1-78[1_2]	
1-82	443-447	mais	Set[2]	_	_	
1-83	448-458	frequência	Set[2]	_	_	
1-84	458-459	.	_	_	_	
1-85	460-462	Os	_	_	_	
1-86	463-471	melhores	_	_	_	
1-87	472-480	horários	_	_	_	
1-88	481-485	para	_	_	_	
1-89	486-491	fazer	_	_	_	
1-90	492-496	isso	_	_	_	
1-91	497-500	são	_	_	_	
1-92	501-506	antes	Time[3]	_	_	
1-93	507-509	do	Time[3]	_	_	
1-94	510-514	café	Time[3]	_	_	
1-95	515-517	da	Time[3]	_	_	
1-96	518-523	manhã	Time[3]	_	_	
1-97	523-524	,	Time[3]	_	_	
1-98	525-531	almoço	Time[3]	_	_	
1-99	532-533	e	Time[3]	_	_	
1-100	534-540	jantar	Time[3]	_	_	
1-101	540-541	,	_	_	_	
1-102	542-544	na	_	_	_	
1-103	545-549	hora	Time[4]	_	_	
1-104	550-552	de	Time[4]	_	_	
1-105	553-559	dormir	Time[4]	_	_	
1-106	560-561	e	_	_	_	
1-107	562-563	1	Time[5]	_	_	
1-108	564-565	a	Time[5]	_	_	
1-109	566-567	2	Time[5]	_	_	
1-110	568-573	horas	Time[5]	_	_	
1-111	574-578	após	Time[5]	_	_	
1-112	579-581	as	Time[5]	_	_	
1-113	582-591	refeições	Time[5]	_	_	
1-114	591-592	.	_	_	_	
1-115	593-600	Aprenda	_	_	_	
1-116	601-605	mais	_	_	_	
1-117	606-611	sobre	_	_	_	
1-118	612-616	como	_	_	_	
1-119	617-626	monitorar	_	_	_	
1-120	627-630	sua	_	_	_	
1-121	631-638	glicose	_	_	_	
1-122	638-639	.	_	_	_	
